1,1,1,2.4354,8.3874,2.3907
3,1,1,4.6979,6.6866,1.8885
5,1,1,5.5796,5.6471,1.5144
7,1,1,5.9975,4.936,1.2384
9,1,1,6.2336,4.4076,1.0351
1,3,1,1.9039,19.172,2.0494
3,3,1,3.922,15.911,1.7011
5,3,1,4.8599,13.814,1.4102
7,3,1,5.3634,12.343,1.1765
9,3,1,5.6683,11.231,0.99337
1,5,1,1.5503,25.427,1.8347
3,5,1,3.3585,21.645,1.5827
5,5,1,4.3121,19.126,1.3512
7,5,1,4.8728,17.341,1.1496
9,5,1,5.2298,15.993,0.98117
1,7,1,1.2966,29.23,1.6897
3,7,1,2.9244,25.309,1.5036
5,7,1,3.8709,22.618,1.3181
7,7,1,4.4713,20.691,1.1446
9,7,1,4.8728,19.248,0.98998
1,9,1,1.1052,31.618,1.586
3,9,1,2.5766,27.72,1.4468
5,9,1,3.5014,24.964,1.2977
7,9,1,4.1267,22.959,1.1497
9,9,1,4.5657,21.458,1.0102
1,1,3,1.9771,7.0693,5.061
3,1,3,3.8342,5.8877,4.1644
5,1,3,4.6183,5.1083,3.4633
7,1,3,5.0628,4.5378,2.9328
9,1,3,5.3661,4.0929,2.5309
1,3,3,1.6192,16.927,4.4452
3,3,3,3.3055,14.525,3.7753
5,3,3,4.1045,12.892,3.2039
7,3,3,4.5802,11.668,2.7459
9,3,3,4.9111,10.69,2.3864
1,5,3,1.3656,23.177,4.0343
3,5,3,2.9086,20.291,3.5176
5,5,3,3.7093,18.296,3.0396
7,5,3,4.2049,16.794,2.6326
9,5,3,4.5536,15.583,2.3001
1,7,3,1.1749,27.251,3.7484
3,7,3,2.5945,24.18,3.3453
5,7,3,3.3906,22.035,2.9419
7,7,3,3.9024,20.427,2.5759
9,7,3,4.2661,19.141,2.2627
1,9,3,1.0252,29.955,3.5428
3,9,3,2.3354,26.824,3.2282
5,9,3,3.1221,24.61,2.8883
7,9,3,3.6481,22.96,2.5599
9,9,3,4.0273,21.661,2.2643
1,1,5,1.6737,6.1248,6.4425
3,1,5,3.2396,5.2472,5.4873
5,1,5,3.9442,4.6358,4.7046
7,1,5,4.3934,4.168,4.0912
9,1,5,4.7283,3.7918,3.6099
1,3,5,1.4134,15.169,5.7498
3,3,5,2.852,13.306,5.001
5,3,5,3.5522,11.979,4.3465
7,3,5,4.0085,10.938,3.8135
9,3,5,4.3529,10.08,3.386
1,5,5,1.2211,21.3,5.2639
3,5,5,2.5548,19.003,4.6594
5,5,5,3.2467,17.352,4.0965
7,5,5,3.7043,16.044,3.619
9,5,5,4.0515,14.948,3.227
1,7,5,1.0724,25.526,4.9139
3,7,5,2.317,23.046,4.4197
5,7,5,3.0004,21.264,3.9286
7,7,5,3.4586,19.856,3.4925
9,7,5,3.8067,18.67,3.1242
1,9,5,0.95284,28.467,4.6567
3,9,5,2.1191,25.912,4.2526
5,9,5,2.7947,24.079,3.8229
7,9,5,3.2549,22.648,3.4213
9,9,5,3.6044,21.452,3.0703
1,1,7,1.4656,5.4094,7.2466
3,1,7,2.8182,4.7257,6.3534
5,1,7,3.4531,4.2309,5.5821
7,1,7,3.8915,3.8406,4.9528
9,1,7,4.2365,3.5202,4.4421
1,3,7,1.2641,13.746,6.5457
3,3,7,2.5172,12.24,5.8234
5,3,7,3.1403,11.131,5.1678
7,3,7,3.5755,10.235,4.6184
9,3,7,3.9213,9.4819,4.1656
1,5,7,1.1105,19.695,6.0336
3,5,7,2.2821,17.796,5.4324
5,5,7,2.8926,16.388,4.8596
7,5,7,3.3211,15.233,4.3664
9,5,7,3.6635,14.244,3.9538
1,7,7,0.98915,23.985,5.6529
3,7,7,2.0926,21.911,5.1445
5,7,7,2.692,20.377,4.6351
7,7,7,3.1136,19.114,4.1828
9,7,7,3.4507,18.02,3.798
1,9,7,0.89029,27.093,5.3662
3,9,7,1.9347,24.946,4.9345
5,9,7,2.5252,23.372,4.4778
7,9,7,2.9415,22.085,4.0573
9,9,7,3.2735,20.967,3.6919
1,1,9,1.3191,4.8471,7.7493
3,1,9,2.5118,4.2954,6.96
5,1,9,3.0835,3.8852,6.2372
7,1,9,3.502,3.5548,5.6222
9,1,9,3.8448,3.2792,5.1071
1,3,9,1.1554,12.567,7.0673
3,3,9,2.2673,11.313,6.4159
5,3,9,2.8257,10.367,5.7946
7,3,9,3.2369,9.5887,5.2549
9,3,9,3.5763,8.9251,4.7973
1,5,9,1.0272,18.306,6.5521
3,5,9,2.073,16.687,5.9991
5,5,9,2.6181,15.461,5.4508
7,5,9,3.0198,14.435,4.9655
9,5,9,3.3529,13.544,4.5496
1,7,9,0.92403,22.6,6.1586
3,7,9,1.915,20.808,5.68
5,7,9,2.4485,19.455,5.1868
7,7,9,2.8404,18.313,4.7413
9,7,9,3.1659,17.306,4.3555
1,9,9,0.83905,25.818,5.8553
3,9,9,1.7833,23.955,5.4376
5,9,9,2.3074,22.561,4.9889
7,9,9,2.6907,21.384,4.5735
9,9,9,3.0085,20.338,4.2092
