1,1,1,7.4701,4.3727,3.9157
3,1,1,15.698,3.6549,2.8986
5,1,1,19.088,3.2171,2.224
7,1,1,20.48,2.9053,1.7728
9,1,1,21.16,2.6569,1.465
1,3,1,6.2114,7.3769,3.0876
3,3,1,13.973,6.5365,2.4302
5,3,1,17.725,6.081,1.9473
7,3,1,19.376,5.8008,1.5938
9,3,1,20.129,5.5777,1.3373
1,5,1,5.3563,7.9641,2.5446
3,5,1,12.715,7.1735,2.0946
5,5,1,16.823,6.7501,1.7411
7,5,1,18.856,6.5484,1.4623
9,5,1,19.776,6.4491,1.246
1,7,1,4.7065,8.1942,2.1629
3,7,1,11.621,7.4282,1.8377
5,7,1,15.935,6.97,1.5715
7,7,1,18.357,6.7334,1.3509
9,7,1,19.563,6.634,1.17
1,9,1,4.1938,8.3539,1.8804
3,9,1,10.659,7.6189,1.6348
5,9,1,15.032,7.1352,1.4284
7,9,1,17.754,6.8498,1.2518
9,9,1,19.266,6.7082,1.101
1,1,3,5.5959,3.5096,8.6627
3,1,3,12.11,3.0928,6.7016
5,1,3,15.227,2.8129,5.3494
7,1,3,16.909,2.5909,4.4155
9,1,3,17.989,2.4009,3.7523
1,3,3,4.9332,6.1754,7.2945
3,3,3,11.26,5.7272,5.8931
5,3,3,14.527,5.496,4.8348
7,3,3,16.238,5.3353,4.0511
9,3,3,17.264,5.1791,3.4725
1,5,3,4.4378,6.8372,6.2933
3,5,3,10.627,6.3802,5.2707
5,5,3,14.167,6.1794,4.4445
7,5,3,16.065,6.1128,3.7878
9,5,3,17.115,6.0876,3.2767
1,7,3,4.0174,7.1666,5.5209
3,7,3,9.9845,6.6676,4.7509
5,7,3,13.743,6.4056,4.1029
7,7,3,15.917,6.3061,3.56
9,7,3,17.116,6.2933,3.1148
1,9,3,3.6584,7.4158,4.9101
3,9,3,9.3489,6.8958,4.3118
5,9,3,13.216,6.5786,3.7956
7,9,3,15.645,6.4202,3.3478
9,9,3,17.056,6.3684,2.9647
1,1,5,4.3638,2.9858,11.25
3,1,5,9.6782,2.7192,9.002
5,1,5,12.549,2.5209,7.416
7,1,5,14.346,2.3501,6.2876
9,1,5,15.621,2.1971,5.4572
1,3,5,4.0153,5.4177,9.9123
3,3,5,9.2633,5.1923,8.1688
5,3,5,12.16,5.0793,6.8386
7,3,5,13.889,4.9778,5.8453
9,3,5,15.071,4.857,5.0987
1,5,5,3.7399,6.0735,8.854
3,5,5,8.9972,5.8362,7.5099
5,5,5,12.083,5.7768,6.4103
7,5,5,13.877,5.7881,5.5361
9,5,5,15.014,5.8019,4.8532
1,7,5,3.4737,6.4235,7.966
3,7,5,8.6584,6.1149,6.9189
5,7,5,11.949,5.9933,6.0227
7,7,5,13.925,5.987,5.2704
9,7,5,15.124,6.0286,4.6551
1,9,5,3.2243,6.7043,7.2187
3,9,5,8.2601,6.3447,6.3861
5,9,5,11.688,6.1546,5.6541
7,9,5,13.868,6.0909,5.0151
9,9,5,15.202,6.1022,4.4701
1,1,7,3.5047,2.6359,12.768
3,1,7,7.9596,2.4488,10.501
5,1,7,10.613,2.296,8.8727
7,1,7,12.429,2.1573,7.6811
9,1,7,13.789,2.0299,6.7768
1,3,7,3.3265,4.9149,11.607
3,3,7,7.7557,4.8163,9.7263
5,3,7,10.369,4.7622,8.2888
7,3,7,12.085,4.6888,7.2055
9,3,7,13.346,4.5873,6.3762
1,5,7,3.1898,5.5423,10.65
3,5,7,7.6978,5.4541,9.1251
5,5,7,10.427,5.4823,7.8756
7,5,7,12.139,5.5352,6.8848
9,5,7,13.328,5.5672,6.1068
1,7,7,3.0315,5.8756,9.784
3,7,7,7.5621,5.7084,8.5575
5,7,7,10.466,5.688,7.5006
7,7,7,12.285,5.743,6.617
9,7,7,13.484,5.8171,5.8965
1,9,7,2.8633,6.1557,9.0087
3,9,7,7.3382,5.9209,8.0135
5,9,7,10.388,5.8293,7.1284
7,9,7,12.362,5.8356,6.3562
9,9,7,13.639,5.8902,5.7012
1,1,9,2.8822,2.3829,13.712
3,1,9,6.7038,2.24,11.538
5,1,9,9.1628,2.1149,9.9504
7,1,9,10.947,1.998,8.7574
9,1,9,12.332,1.8892,7.8281
1,3,9,2.7949,4.5653,12.733
3,3,9,6.5967,4.5353,10.83
5,3,9,8.9863,4.5071,9.3765
7,3,9,10.668,4.446,8.2688
9,3,9,11.96,4.3555,7.4048
1,5,9,2.745,5.1671,11.929
3,5,9,6.6476,5.1798,10.31
5,5,9,9.0968,5.2584,8.9922
7,5,9,10.74,5.3301,7.9491
9,5,9,11.954,5.3683,7.124
1,7,9,2.6633,5.4675,11.152
3,7,9,6.6432,5.4078,9.8086
5,7,9,9.2302,5.4586,8.6531
7,7,9,10.928,5.552,7.6937
9,7,9,12.124,5.6437,6.9126
1,9,9,2.5569,5.7288,10.411
3,9,9,6.5468,5.5938,9.2998
5,9,9,9.272,5.5787,8.3069
7,9,9,11.08,5.6353,7.4456
9,9,9,12.314,5.7184,6.7195
