,start_cell,end_cell,mean,std,scv,n,lambda,mu1,mu2,phi1
2522,50,3,0.2718032786885245,0.12643345391511865,0.21637875715578986,5,18.395657418576604,18.395657418576604,18.395657418576604,0.0
2523,50,4,0.4707142857142857,0.27431486512040976,0.33961270385537484,3,6.373292867981791,6.373292867981791,6.373292867981791,0.0
2524,50,5,0.40194444444444444,0.23423834672101085,0.33961270385537495,3,7.46371803731859,7.46371803731859,7.46371803731859,0.0
2525,50,6,0.16027022490768716,0.1754243190714486,1.1980471383486158,2,12.478924274000144,12.478924274000144,5.208027244738071,0.5826541510802334
2526,50,7,0.2648765432098765,0.15436024660675074,0.33961270385537495,3,11.326031228151948,11.326031228151948,11.326031228151948,0.0
2527,50,8,0.2089520202020202,0.06402486862390896,0.09388673649494084,11,52.6436642697444,52.6436642697444,52.6436642697444,0.0
2528,50,9,0.4033333333333333,0.365731084528614,0.822234161405837,2,4.958677685950414,2.750560861543186,25.143874453843864,0.0
2529,50,10,0.2373269581056466,0.2444341125969653,1.0607901638301145,2,8.427192662662856,8.427192662662856,3.9721299037292312,0.5286532463737333
2530,50,11,0.3726702508960575,0.24846915573246922,0.44452431059766706,3,8.050012022120699,8.050012022120699,8.050012022120699,0.0
2531,50,12,0.4176388888888889,0.17282078697533584,0.1712340361631026,6,14.366478217492517,14.366478217492517,14.366478217492517,0.0
2532,50,13,0.12734259259259262,0.1925615596084048,2.2866085049149283,2,15.705664218715913,15.705664218715913,3.4342704894514138,0.7813355461045125
2533,50,14,0.20600948509485095,0.12371764691338016,0.36065243534836666,3,14.56243628111948,14.56243628111948,14.56243628111948,0.0
2534,50,16,0.2439102564102564,0.07426765588297088,0.09271271676289493,11,45.09855453350854,45.09855453350854,45.09855453350854,0.0
2535,50,17,0.5016203703703703,0.16451682122208833,0.10756482872572157,10,19.935394554683896,19.935394554683896,19.935394554683896,0.0
2536,50,18,0.29291371158392443,0.12206823402721378,0.1736704459408733,6,20.48384818708258,20.48384818708258,20.48384818708258,0.0
2537,50,19,0.14135416666666667,0.08610665238774608,0.3710702879920587,3,21.223286661753868,21.223286661753868,21.223286661753868,0.0
2538,50,20,0.33613425925925916,0.6665298515679123,3.932001295528623,2,5.950003443289032,5.950003443289032,0.7566125995501619,0.8728382921519919
2539,50,21,0.26088293650793654,0.0916248206509818,0.12334879936691959,9,34.49823173746054,34.49823173746054,34.49823173746054,0.0
2540,50,22,0.6898148148148149,0.2687790083875492,0.1518188369893248,7,10.147651006711408,10.147651006711408,10.147651006711408,0.0
2541,50,24,0.3252777777777778,0.18955985073276,0.33961270385537495,3,9.222886421861658,9.222886421861658,9.222886421861658,0.0
2542,50,25,0.2769097222222222,0.16137273800104193,0.33961270385537495,3,10.83385579937304,10.83385579937304,10.83385579937304,0.0
2543,50,26,0.1196240179573513,0.12943971404071658,1.1708420694498927,2,16.719050523056715,16.719050523056715,7.13975477961429,0.5729569230161677
2544,50,27,0.4591666666666666,0.19757675489306445,0.18515310116457676,6,13.067150635208712,13.067150635208712,13.067150635208712,0.0
