Unnamed: 0,hour,start,end_cell,hourly_demand
20228,8.0,18,5,0.0192307692307692
20229,8.0,18,6,0.0384615384615384
20230,8.0,18,7,0.0096153846153846
20231,8.0,18,8,0.0288461538461538
20232,8.0,18,9,0.048076923076923
20485,8.0,28,0,0.048076923076923
20486,8.0,28,1,0.0192307692307692
20487,8.0,28,2,0.0096153846153846
20488,8.0,28,4,0.0096153846153846
20489,8.0,28,6,0.0673076923076923
20490,8.0,28,7,0.0384615384615384
20491,8.0,28,9,0.1057692307692307
20893,8.0,49,0,0.0096153846153846
20894,8.0,49,1,0.0096153846153846
20895,8.0,49,4,0.0096153846153846
20944,8.0,52,3,0.0384615384615384
20945,8.0,52,6,0.0096153846153846
20988,8.0,55,1,0.0096153846153846
21300,8.0,70,1,0.048076923076923
21301,8.0,70,3,0.0288461538461538
21302,8.0,70,4,0.0192307692307692
21303,8.0,70,6,0.0192307692307692
21304,8.0,70,9,0.0384615384615384
21331,8.0,71,0,0.0096153846153846
21332,8.0,71,1,0.0096153846153846
21490,8.0,82,0,0.0192307692307692
21491,8.0,82,1,0.0096153846153846
21492,8.0,82,3,0.0096153846153846
21493,8.0,82,6,0.0384615384615384
21494,8.0,82,8,0.0384615384615384
21495,8.0,82,9,0.0096153846153846
21621,8.0,90,1,0.048076923076923
21622,8.0,90,2,0.0096153846153846
21623,8.0,90,3,0.048076923076923
21624,8.0,90,4,0.0096153846153846
21625,8.0,90,6,0.1634615384615384
21777,8.0,96,2,0.0096153846153846
21778,8.0,96,3,0.0288461538461538
21779,8.0,96,6,0.0288461538461538
21793,8.0,97,1,0.0192307692307692
21794,8.0,97,2,0.0096153846153846
21795,8.0,97,3,0.0096153846153846
21796,8.0,97,6,0.0096153846153846
21797,8.0,97,8,0.0096153846153846
21977,8.0,108,0,0.048076923076923
21978,8.0,108,3,0.0961538461538461
21979,8.0,108,4,0.048076923076923
22069,8.0,115,1,0.0096153846153846
22070,8.0,115,6,0.0288461538461538
22071,8.0,115,7,0.0961538461538461
22072,8.0,115,9,0.0096153846153846
22254,8.0,122,0,0.0096153846153846
22255,8.0,122,1,0.0673076923076923
22256,8.0,122,3,0.0096153846153846
22257,8.0,122,6,0.1057692307692307
22258,8.0,122,8,0.0096153846153846
22308,8.0,124,0,0.0096153846153846
22309,8.0,124,2,0.0096153846153846
22310,8.0,124,4,0.0096153846153846
22311,8.0,124,6,0.0769230769230769
22312,8.0,124,7,0.0096153846153846
22313,8.0,124,8,0.0384615384615384
22314,8.0,124,9,0.0192307692307692
22394,8.0,129,0,0.0096153846153846
22395,8.0,129,1,0.0769230769230769
22396,8.0,129,3,0.0288461538461538
22397,8.0,129,6,0.0288461538461538
22398,8.0,129,7,0.0096153846153846
22399,8.0,129,8,0.0192307692307692
22466,8.0,132,3,0.048076923076923
22550,8.0,137,1,0.0288461538461538
22551,8.0,137,6,0.0192307692307692
22552,8.0,137,8,0.0192307692307692
22749,8.0,146,0,0.0096153846153846
22750,8.0,146,1,0.0384615384615384
22751,8.0,146,3,0.0096153846153846
22752,8.0,146,6,0.0288461538461538
22753,8.0,146,9,0.0096153846153846
22769,8.0,147,0,0.0192307692307692
22770,8.0,147,1,0.0288461538461538
22771,8.0,147,4,0.0096153846153846
22772,8.0,147,6,0.0096153846153846
22773,8.0,147,9,0.0384615384615384
22799,8.0,148,3,0.0192307692307692
22800,8.0,148,4,0.0096153846153846
22801,8.0,148,6,0.0192307692307692
22826,8.0,150,0,0.0192307692307692
22827,8.0,150,1,0.0192307692307692
22828,8.0,150,2,0.0384615384615384
22829,8.0,150,6,0.048076923076923
22830,8.0,150,8,0.0096153846153846
22863,8.0,152,0,0.0576923076923076
22864,8.0,152,1,0.0096153846153846
22865,8.0,152,3,0.0096153846153846
22866,8.0,152,4,0.0384615384615384
22867,8.0,152,7,0.0096153846153846
22888,8.0,153,0,0.0288461538461538
22889,8.0,153,1,0.0384615384615384
22890,8.0,153,3,0.0192307692307692
22891,8.0,153,4,0.0576923076923076
22892,8.0,153,6,0.0288461538461538
22893,8.0,153,7,0.0096153846153846
22894,8.0,153,8,0.0096153846153846
22925,8.0,154,0,0.0096153846153846
22926,8.0,154,1,0.0096153846153846
22927,8.0,154,6,0.0096153846153846
22940,8.0,155,0,0.0384615384615384
22941,8.0,155,6,0.0192307692307692
23089,8.0,162,3,0.0192307692307692
23132,8.0,165,0,0.0673076923076923
23133,8.0,165,1,0.0384615384615384
23134,8.0,165,6,0.0192307692307692
23135,8.0,165,7,0.0096153846153846
23136,8.0,165,8,0.0096153846153846
23137,8.0,165,9,0.0576923076923076
23195,8.0,167,1,0.048076923076923
23196,8.0,167,3,0.0096153846153846
23206,8.0,169,1,0.0096153846153846
23207,8.0,169,6,0.048076923076923
23262,8.0,174,0,0.0096153846153846
23263,8.0,174,1,0.0673076923076923
23264,8.0,174,3,0.0769230769230769
23265,8.0,174,6,0.3557692307692308
23266,8.0,174,9,0.0096153846153846
23605,8.0,191,2,0.0096153846153846
23606,8.0,191,6,0.0096153846153846
23687,8.0,198,1,0.0096153846153846
23688,8.0,198,3,0.173076923076923
23689,8.0,198,6,0.0769230769230769
23916,8.0,209,1,0.0192307692307692
23917,8.0,209,3,0.0096153846153846
23918,8.0,209,4,0.0192307692307692
23919,8.0,209,6,0.0096153846153846
24019,8.0,216,0,0.0096153846153846
24020,8.0,216,1,0.0384615384615384
24021,8.0,216,6,0.0576923076923076
24054,8.0,218,1,0.0384615384615384
24055,8.0,218,3,0.0288461538461538
24072,8.0,219,0,0.0096153846153846
24073,8.0,219,1,0.0096153846153846
24074,8.0,219,3,0.0096153846153846
24075,8.0,219,4,0.0096153846153846
24088,8.0,220,4,0.0192307692307692
24513,8.0,238,0,0.0096153846153846
24514,8.0,238,3,0.0096153846153846
24515,8.0,238,4,0.0096153846153846
24516,8.0,238,6,0.0096153846153846
25015,8.0,264,0,0.0096153846153846
25016,8.0,264,1,0.0384615384615384
25017,8.0,264,5,0.0288461538461538
25018,8.0,264,9,0.048076923076923
25143,8.0,270,0,0.0865384615384615
25144,8.0,270,4,0.0288461538461538
25145,8.0,270,6,0.0192307692307692
25146,8.0,270,7,0.0673076923076923
25147,8.0,270,8,0.0096153846153846
25148,8.0,270,9,0.0096153846153846
25287,8.0,277,0,0.0384615384615384
25288,8.0,277,3,0.0288461538461538
25289,8.0,277,4,0.0192307692307692
25290,8.0,277,6,0.0288461538461538
25291,8.0,277,7,0.0096153846153846
25394,8.0,285,0,0.0096153846153846
25395,8.0,285,1,0.0865384615384615
25396,8.0,285,3,0.0865384615384615
25397,8.0,285,6,0.1923076923076923
25398,8.0,285,9,0.0192307692307692
25493,9.0,0,1,0.0096153846153846
25494,9.0,0,3,0.0096153846153846
25495,9.0,0,4,0.0192307692307692
25496,9.0,0,6,0.0288461538461538
25497,9.0,0,7,0.0096153846153846
25513,9.0,1,0,0.0384615384615384
25514,9.0,1,1,0.0096153846153846
25515,9.0,1,3,0.0192307692307692
25575,9.0,3,3,0.0288461538461538
25576,9.0,3,6,0.0384615384615384
25577,9.0,3,9,0.0096153846153846
25743,9.0,11,1,0.0192307692307692
25744,9.0,11,3,0.0096153846153846
25745,9.0,11,6,0.0192307692307692
25746,9.0,11,7,0.0096153846153846
25761,9.0,12,3,0.0096153846153846
25762,9.0,12,4,0.0096153846153846
25804,9.0,14,0,0.0096153846153846
25805,9.0,14,1,0.0096153846153846
25806,9.0,14,4,0.0192307692307692
25807,9.0,14,6,0.0096153846153846
25808,9.0,14,7,0.0096153846153846
25809,9.0,14,9,0.0192307692307692
25884,9.0,18,0,0.0673076923076923
25885,9.0,18,1,0.0673076923076923
25886,9.0,18,3,0.0288461538461538
25887,9.0,18,6,0.048076923076923
25888,9.0,18,7,0.0192307692307692
25889,9.0,18,8,0.0096153846153846
25890,9.0,18,9,0.0576923076923076
26169,9.0,28,0,0.0288461538461538
26170,9.0,28,1,0.0192307692307692
26171,9.0,28,3,0.0096153846153846
26172,9.0,28,6,0.0576923076923076
26173,9.0,28,7,0.0192307692307692
26174,9.0,28,9,0.0769230769230769
26619,9.0,49,0,0.0384615384615384
26620,9.0,49,1,0.0192307692307692
26621,9.0,49,4,0.0192307692307692
26622,9.0,49,7,0.0096153846153846
26684,9.0,52,1,0.0096153846153846
26685,9.0,52,3,0.048076923076923
26686,9.0,52,6,0.0192307692307692
26687,9.0,52,8,0.0096153846153846
26731,9.0,55,1,0.0192307692307692
26732,9.0,55,3,0.0192307692307692
26733,9.0,55,6,0.0096153846153846
27053,9.0,70,1,0.0673076923076923
27054,9.0,70,3,0.0288461538461538
27055,9.0,70,6,0.0769230769230769
27056,9.0,70,9,0.0192307692307692
27081,9.0,71,0,0.0288461538461538
27082,9.0,71,1,0.0096153846153846
27268,9.0,82,0,0.0096153846153846
27269,9.0,82,3,0.0096153846153846
27270,9.0,82,6,0.0192307692307692
27271,9.0,82,8,0.0192307692307692
27409,9.0,90,1,0.0288461538461538
27410,9.0,90,3,0.0192307692307692
27411,9.0,90,6,0.1057692307692307
27555,9.0,96,6,0.0384615384615384
27569,9.0,97,1,0.0192307692307692
27570,9.0,97,2,0.0288461538461538
27571,9.0,97,6,0.0192307692307692
27572,9.0,97,8,0.0288461538461538
27762,9.0,108,0,0.0384615384615384
27763,9.0,108,1,0.0096153846153846
27764,9.0,108,3,0.0192307692307692
27765,9.0,108,4,0.0961538461538461
27866,9.0,115,0,0.0096153846153846
27867,9.0,115,1,0.0384615384615384
27868,9.0,115,3,0.0192307692307692
27869,9.0,115,4,0.0096153846153846
27870,9.0,115,6,0.0096153846153846
27871,9.0,115,7,0.0192307692307692
28039,9.0,122,1,0.1057692307692307
28040,9.0,122,2,0.0384615384615384
28041,9.0,122,6,0.0961538461538461
28042,9.0,122,7,0.0096153846153846
28043,9.0,122,8,0.0096153846153846
28044,9.0,122,9,0.0096153846153846
28095,9.0,124,0,0.0192307692307692
28096,9.0,124,3,0.0096153846153846
28097,9.0,124,6,0.048076923076923
28098,9.0,124,8,0.0192307692307692
28184,9.0,129,0,0.0096153846153846
28185,9.0,129,1,0.125
28186,9.0,129,3,0.0673076923076923
28187,9.0,129,7,0.0192307692307692
28188,9.0,129,8,0.0096153846153846
28189,9.0,129,9,0.0096153846153846
28261,9.0,132,2,0.0096153846153846
28262,9.0,132,3,0.0576923076923076
28263,9.0,132,6,0.0096153846153846
28355,9.0,137,3,0.0096153846153846
28356,9.0,137,8,0.0096153846153846
28560,9.0,146,1,0.0576923076923076
28561,9.0,146,3,0.0288461538461538
28562,9.0,146,6,0.0384615384615384
28581,9.0,147,0,0.0096153846153846
28582,9.0,147,1,0.0288461538461538
28583,9.0,147,3,0.0096153846153846
28584,9.0,147,4,0.0192307692307692
28585,9.0,147,6,0.0096153846153846
28586,9.0,147,7,0.0096153846153846
28587,9.0,147,9,0.0096153846153846
28607,9.0,148,3,0.0096153846153846
28608,9.0,148,4,0.0096153846153846
28609,9.0,148,6,0.0096153846153846
28610,9.0,148,8,0.0096153846153846
28635,9.0,150,0,0.0096153846153846
28636,9.0,150,1,0.0096153846153846
28637,9.0,150,2,0.0384615384615384
28638,9.0,150,5,0.0096153846153846
28639,9.0,150,6,0.048076923076923
28640,9.0,150,9,0.0096153846153846
28683,9.0,152,0,0.0673076923076923
28684,9.0,152,1,0.0096153846153846
28685,9.0,152,3,0.0288461538461538
28686,9.0,152,4,0.1057692307692307
28687,9.0,152,6,0.0288461538461538
28715,9.0,153,0,0.0576923076923076
28716,9.0,153,1,0.0192307692307692
28717,9.0,153,3,0.0192307692307692
28718,9.0,153,4,0.0576923076923076
28719,9.0,153,6,0.0384615384615384
28720,9.0,153,7,0.0288461538461538
28721,9.0,153,9,0.0096153846153846
28753,9.0,154,0,0.0288461538461538
28754,9.0,154,4,0.0192307692307692
28755,9.0,154,7,0.0096153846153846
28769,9.0,155,0,0.0673076923076923
28770,9.0,155,3,0.0288461538461538
28771,9.0,155,4,0.0192307692307692
28772,9.0,155,7,0.0096153846153846
28938,9.0,162,1,0.0192307692307692
28939,9.0,162,3,0.0192307692307692
28940,9.0,162,4,0.0096153846153846
28984,9.0,165,0,0.0288461538461538
28985,9.0,165,1,0.0288461538461538
28986,9.0,165,2,0.0096153846153846
28987,9.0,165,3,0.0096153846153846
28988,9.0,165,6,0.0384615384615384
28989,9.0,165,8,0.0096153846153846
28990,9.0,165,9,0.0576923076923076
29051,9.0,167,1,0.0288461538461538
29052,9.0,167,6,0.0096153846153846
29062,9.0,169,1,0.0288461538461538
29063,9.0,169,3,0.0096153846153846
29064,9.0,169,6,0.0384615384615384
29119,9.0,174,0,0.0288461538461538
29120,9.0,174,1,0.0769230769230769
29121,9.0,174,3,0.0192307692307692
29122,9.0,174,6,0.375
29123,9.0,174,7,0.0192307692307692
29124,9.0,174,9,0.0192307692307692
29497,9.0,191,5,0.0096153846153846
29584,9.0,198,1,0.0192307692307692
29585,9.0,198,3,0.125
29586,9.0,198,6,0.0192307692307692
29587,9.0,198,7,0.0096153846153846
29821,9.0,209,1,0.048076923076923
29822,9.0,209,3,0.0096153846153846
29823,9.0,209,4,0.0769230769230769
29921,9.0,216,0,0.0096153846153846
29922,9.0,216,1,0.0384615384615384
29923,9.0,216,6,0.0192307692307692
29964,9.0,218,1,0.0673076923076923
29965,9.0,218,3,0.0384615384615384
29966,9.0,218,6,0.0288461538461538
29967,9.0,218,7,0.0096153846153846
29986,9.0,219,0,0.0288461538461538
29987,9.0,219,3,0.0288461538461538
29988,9.0,219,4,0.0673076923076923
29989,9.0,219,6,0.0096153846153846
29990,9.0,219,9,0.0096153846153846
30006,9.0,220,4,0.0673076923076923
30450,9.0,238,0,0.0384615384615384
30451,9.0,238,3,0.0096153846153846
30452,9.0,238,4,0.0096153846153846
30453,9.0,238,7,0.0192307692307692
30978,9.0,264,0,0.0096153846153846
30979,9.0,264,1,0.0096153846153846
30980,9.0,264,5,0.0192307692307692
30981,9.0,264,6,0.0192307692307692
30982,9.0,264,9,0.0673076923076923
31108,9.0,270,0,0.0288461538461538
31109,9.0,270,1,0.0576923076923076
31110,9.0,270,3,0.0096153846153846
31111,9.0,270,4,0.0096153846153846
31112,9.0,270,6,0.0096153846153846
31113,9.0,270,7,0.048076923076923
31114,9.0,270,8,0.0096153846153846
31115,9.0,270,9,0.0192307692307692
31246,9.0,277,0,0.0288461538461538
31247,9.0,277,1,0.0288461538461538
31248,9.0,277,3,0.048076923076923
31249,9.0,277,6,0.0384615384615384
31250,9.0,277,7,0.0096153846153846
31361,9.0,285,0,0.0096153846153846
31362,9.0,285,1,0.0576923076923076
31363,9.0,285,3,0.0384615384615384
31364,9.0,285,6,0.1442307692307692
31365,9.0,285,7,0.0096153846153846
31366,9.0,285,8,0.0096153846153846
31471,10.0,0,1,0.0384615384615384
31472,10.0,0,3,0.0192307692307692
31495,10.0,1,0,0.0192307692307692
31496,10.0,1,7,0.0384615384615384
31551,10.0,3,1,0.0288461538461538
31552,10.0,3,3,0.0576923076923076
31553,10.0,3,6,0.0384615384615384
31724,10.0,11,3,0.0192307692307692
31725,10.0,11,6,0.0096153846153846
31726,10.0,11,8,0.0192307692307692
31743,10.0,12,1,0.0096153846153846
31744,10.0,12,6,0.0288461538461538
31745,10.0,12,7,0.0096153846153846
31801,10.0,14,0,0.0096153846153846
31802,10.0,14,1,0.0288461538461538
31803,10.0,14,2,0.0096153846153846
31804,10.0,14,5,0.0096153846153846
31805,10.0,14,6,0.0096153846153846
31806,10.0,14,7,0.0096153846153846
31807,10.0,14,9,0.0096153846153846
31887,10.0,18,0,0.0096153846153846
31888,10.0,18,1,0.0192307692307692
31889,10.0,18,2,0.0096153846153846
31890,10.0,18,3,0.0096153846153846
31891,10.0,18,6,0.0288461538461538
31892,10.0,18,7,0.0192307692307692
31893,10.0,18,9,0.0769230769230769
32162,10.0,28,0,0.048076923076923
32163,10.0,28,1,0.0384615384615384
32164,10.0,28,3,0.0192307692307692
32165,10.0,28,5,0.0096153846153846
32166,10.0,28,6,0.0384615384615384
32167,10.0,28,9,0.0961538461538461
32600,10.0,49,0,0.048076923076923
32601,10.0,49,2,0.0096153846153846
32602,10.0,49,4,0.0288461538461538
32603,10.0,49,7,0.0192307692307692
32665,10.0,52,1,0.0096153846153846
32666,10.0,52,3,0.0576923076923076
32667,10.0,52,6,0.0288461538461538
32668,10.0,52,8,0.0096153846153846
32715,10.0,55,0,0.0096153846153846
32716,10.0,55,6,0.0288461538461538
32717,10.0,55,7,0.0096153846153846
33044,10.0,70,0,0.0192307692307692
33045,10.0,70,1,0.0961538461538461
33046,10.0,70,3,0.0192307692307692
33047,10.0,70,6,0.0673076923076923
33048,10.0,70,9,0.0096153846153846
33069,10.0,71,0,0.0384615384615384
33070,10.0,71,3,0.0192307692307692
33071,10.0,71,4,0.0096153846153846
33271,10.0,82,1,0.0192307692307692
33272,10.0,82,2,0.0192307692307692
33273,10.0,82,3,0.0288461538461538
33274,10.0,82,6,0.0288461538461538
33275,10.0,82,8,0.1153846153846153
33419,10.0,90,1,0.1153846153846153
33420,10.0,90,3,0.0384615384615384
33421,10.0,90,6,0.1442307692307692
33422,10.0,90,9,0.0096153846153846
33578,10.0,96,1,0.0288461538461538
33579,10.0,96,2,0.0288461538461538
33600,10.0,97,2,0.0384615384615384
33601,10.0,97,6,0.0192307692307692
33792,10.0,108,3,0.048076923076923
33793,10.0,108,4,0.1057692307692307
33904,10.0,115,0,0.0384615384615384
33905,10.0,115,1,0.0192307692307692
33906,10.0,115,3,0.0096153846153846
33907,10.0,115,6,0.0192307692307692
33908,10.0,115,7,0.0192307692307692
34071,10.0,122,1,0.0865384615384615
34072,10.0,122,3,0.048076923076923
34073,10.0,122,6,0.1057692307692307
34074,10.0,122,7,0.0096153846153846
34128,10.0,124,1,0.0192307692307692
34129,10.0,124,3,0.0096153846153846
34130,10.0,124,6,0.048076923076923
34131,10.0,124,8,0.0865384615384615
34235,10.0,129,0,0.0096153846153846
34236,10.0,129,1,0.1826923076923077
34237,10.0,129,3,0.0576923076923076
34238,10.0,129,6,0.1153846153846153
34239,10.0,129,7,0.0192307692307692
34240,10.0,129,8,0.0288461538461538
34315,10.0,132,1,0.0096153846153846
34316,10.0,132,3,0.048076923076923
34317,10.0,132,4,0.0096153846153846
34318,10.0,132,6,0.0096153846153846
34409,10.0,137,0,0.0096153846153846
34410,10.0,137,6,0.0096153846153846
34411,10.0,137,8,0.0192307692307692
34621,10.0,146,0,0.0096153846153846
34622,10.0,146,1,0.0576923076923076
34623,10.0,146,3,0.0192307692307692
34624,10.0,146,6,0.0192307692307692
34648,10.0,147,0,0.0192307692307692
34649,10.0,147,1,0.048076923076923
34650,10.0,147,4,0.0096153846153846
34651,10.0,147,6,0.0192307692307692
34652,10.0,147,8,0.0096153846153846
34671,10.0,148,1,0.0096153846153846
34672,10.0,148,8,0.0096153846153846
34673,10.0,148,9,0.0096153846153846
34701,10.0,150,1,0.0288461538461538
34702,10.0,150,2,0.048076923076923
34703,10.0,150,3,0.0192307692307692
34704,10.0,150,4,0.0096153846153846
34705,10.0,150,5,0.0192307692307692
34706,10.0,150,6,0.0096153846153846
34707,10.0,150,8,0.0288461538461538
34708,10.0,150,9,0.0096153846153846
34749,10.0,152,0,0.0961538461538461
34750,10.0,152,3,0.048076923076923
34751,10.0,152,4,0.0673076923076923
34752,10.0,152,6,0.0096153846153846
34753,10.0,152,7,0.0096153846153846
34779,10.0,153,0,0.0865384615384615
34780,10.0,153,1,0.0384615384615384
34781,10.0,153,3,0.0769230769230769
34782,10.0,153,4,0.0288461538461538
34783,10.0,153,6,0.0288461538461538
34784,10.0,153,7,0.0769230769230769
34785,10.0,153,9,0.0192307692307692
34820,10.0,154,0,0.0096153846153846
34821,10.0,154,6,0.0096153846153846
34837,10.0,155,3,0.0384615384615384
34838,10.0,155,4,0.0192307692307692
34839,10.0,155,9,0.0096153846153846
35002,10.0,162,3,0.0192307692307692
35003,10.0,162,4,0.0288461538461538
35004,10.0,162,9,0.0096153846153846
35055,10.0,165,0,0.0288461538461538
35056,10.0,165,1,0.0769230769230769
35057,10.0,165,4,0.0192307692307692
35058,10.0,165,5,0.0096153846153846
35059,10.0,165,6,0.0769230769230769
35060,10.0,165,7,0.0192307692307692
35061,10.0,165,9,0.0673076923076923
35121,10.0,167,0,0.0192307692307692
35122,10.0,167,1,0.0576923076923076
35123,10.0,167,6,0.0096153846153846
35138,10.0,169,1,0.048076923076923
35139,10.0,169,3,0.0096153846153846
35140,10.0,169,6,0.0096153846153846
35141,10.0,169,7,0.0096153846153846
35206,10.0,174,0,0.0192307692307692
35207,10.0,174,1,0.1538461538461538
35208,10.0,174,3,0.0576923076923076
35209,10.0,174,6,0.4038461538461538
35210,10.0,174,7,0.0192307692307692
35211,10.0,174,8,0.0096153846153846
35212,10.0,174,9,0.0096153846153846
35617,10.0,191,0,0.0096153846153846
35618,10.0,191,2,0.0096153846153846
35619,10.0,191,4,0.0096153846153846
35620,10.0,191,5,0.0096153846153846
35621,10.0,191,9,0.0192307692307692
35713,10.0,198,0,0.0096153846153846
35714,10.0,198,1,0.0384615384615384
35715,10.0,198,3,0.1538461538461538
35716,10.0,198,4,0.0096153846153846
35717,10.0,198,6,0.0769230769230769
35954,10.0,209,2,0.0096153846153846
35955,10.0,209,3,0.0096153846153846
35956,10.0,209,4,0.0576923076923076
36067,10.0,216,1,0.048076923076923
36068,10.0,216,6,0.0288461538461538
36107,10.0,218,1,0.1057692307692307
36108,10.0,218,3,0.0096153846153846
36109,10.0,218,6,0.048076923076923
36110,10.0,218,8,0.0096153846153846
36136,10.0,219,0,0.0192307692307692
36137,10.0,219,1,0.0096153846153846
36138,10.0,219,3,0.0096153846153846
36139,10.0,219,4,0.048076923076923
36140,10.0,219,7,0.0096153846153846
36161,10.0,220,0,0.0096153846153846
36162,10.0,220,4,0.0384615384615384
36599,10.0,238,0,0.0096153846153846
36600,10.0,238,3,0.0288461538461538
36601,10.0,238,6,0.0096153846153846
37145,10.0,264,0,0.0673076923076923
37146,10.0,264,2,0.0096153846153846
37147,10.0,264,5,0.0288461538461538
37148,10.0,264,6,0.0096153846153846
37149,10.0,264,9,0.0961538461538461
37288,10.0,270,0,0.0865384615384615
37289,10.0,270,1,0.048076923076923
37290,10.0,270,3,0.0096153846153846
37291,10.0,270,4,0.0384615384615384
37292,10.0,270,6,0.0096153846153846
37293,10.0,270,7,0.0192307692307692
37294,10.0,270,9,0.0192307692307692
37419,10.0,277,0,0.0288461538461538
37420,10.0,277,3,0.0384615384615384
37421,10.0,277,6,0.0288461538461538
37422,10.0,277,7,0.0096153846153846
37423,10.0,277,9,0.0096153846153846
37546,10.0,285,0,0.0288461538461538
37547,10.0,285,1,0.0865384615384615
37548,10.0,285,3,0.048076923076923
37549,10.0,285,4,0.0096153846153846
37550,10.0,285,6,0.1538461538461538
37551,10.0,285,7,0.0096153846153846
37652,11.0,0,0,0.0384615384615384
37653,11.0,0,1,0.0192307692307692
37654,11.0,0,3,0.0096153846153846
37655,11.0,0,6,0.0288461538461538
37674,11.0,1,0,0.0192307692307692
37675,11.0,1,3,0.0192307692307692
37676,11.0,1,6,0.0192307692307692
37677,11.0,1,7,0.048076923076923
37678,11.0,1,9,0.0192307692307692
37733,11.0,3,0,0.0096153846153846
37734,11.0,3,1,0.0288461538461538
37735,11.0,3,3,0.048076923076923
37736,11.0,3,6,0.0384615384615384
37908,11.0,11,1,0.0192307692307692
37909,11.0,11,3,0.0192307692307692
37910,11.0,11,7,0.0288461538461538
37928,11.0,12,1,0.0384615384615384
37929,11.0,12,6,0.0576923076923076
37973,11.0,14,0,0.0096153846153846
37974,11.0,14,1,0.048076923076923
37975,11.0,14,6,0.0096153846153846
37976,11.0,14,9,0.0096153846153846
38067,11.0,18,0,0.0576923076923076
38068,11.0,18,1,0.0384615384615384
38069,11.0,18,3,0.0096153846153846
38070,11.0,18,5,0.0096153846153846
38071,11.0,18,6,0.0673076923076923
38072,11.0,18,9,0.0673076923076923
38353,11.0,28,0,0.0384615384615384
38354,11.0,28,1,0.0288461538461538
38355,11.0,28,2,0.0096153846153846
38356,11.0,28,3,0.0192307692307692
38357,11.0,28,4,0.0096153846153846
38358,11.0,28,5,0.0192307692307692
38359,11.0,28,6,0.0769230769230769
38360,11.0,28,7,0.0673076923076923
38361,11.0,28,9,0.1346153846153846
38847,11.0,49,0,0.0384615384615384
38848,11.0,49,1,0.0096153846153846
38849,11.0,49,4,0.0192307692307692
38850,11.0,49,6,0.0096153846153846
38851,11.0,49,7,0.0096153846153846
38852,11.0,49,9,0.0192307692307692
38921,11.0,52,0,0.0096153846153846
38922,11.0,52,1,0.0288461538461538
38923,11.0,52,2,0.0192307692307692
38924,11.0,52,3,0.0673076923076923
38925,11.0,52,6,0.0384615384615384
38979,11.0,55,3,0.0096153846153846
38980,11.0,55,6,0.0096153846153846
39323,11.0,70,0,0.0096153846153846
39324,11.0,70,1,0.1057692307692307
39325,11.0,70,3,0.0288461538461538
39326,11.0,70,6,0.0769230769230769
39327,11.0,70,9,0.0192307692307692
39352,11.0,71,0,0.0673076923076923
39353,11.0,71,2,0.0096153846153846
39354,11.0,71,4,0.0288461538461538
39355,11.0,71,7,0.0096153846153846
39566,11.0,82,1,0.0192307692307692
39567,11.0,82,2,0.0288461538461538
39568,11.0,82,3,0.0096153846153846
39569,11.0,82,6,0.0096153846153846
39570,11.0,82,8,0.0384615384615384
39718,11.0,90,1,0.0576923076923076
39719,11.0,90,3,0.0288461538461538
39720,11.0,90,6,0.0576923076923076
39881,11.0,96,1,0.048076923076923
39882,11.0,96,2,0.0288461538461538
39883,11.0,96,4,0.0096153846153846
39884,11.0,96,5,0.0096153846153846
39885,11.0,96,8,0.0192307692307692
39907,11.0,97,1,0.0096153846153846
39908,11.0,97,2,0.0096153846153846
39909,11.0,97,3,0.0096153846153846
39910,11.0,97,8,0.0192307692307692
39911,11.0,97,9,0.0096153846153846
40113,11.0,108,0,0.0288461538461538
40114,11.0,108,1,0.0096153846153846
40115,11.0,108,3,0.0384615384615384
40116,11.0,108,4,0.0384615384615384
40117,11.0,108,9,0.0096153846153846
40227,11.0,115,0,0.0288461538461538
40228,11.0,115,1,0.0096153846153846
40229,11.0,115,2,0.0096153846153846
40230,11.0,115,7,0.0192307692307692
40412,11.0,122,0,0.0096153846153846
40413,11.0,122,1,0.1057692307692307
40414,11.0,122,3,0.0096153846153846
40415,11.0,122,4,0.0096153846153846
40416,11.0,122,6,0.0865384615384615
40468,11.0,124,0,0.0192307692307692
40469,11.0,124,1,0.0192307692307692
40470,11.0,124,3,0.0096153846153846
40471,11.0,124,6,0.0288461538461538
40472,11.0,124,8,0.0384615384615384
40473,11.0,124,9,0.0096153846153846
40568,11.0,129,1,0.1538461538461538
40569,11.0,129,3,0.0576923076923076
40570,11.0,129,6,0.0096153846153846
40571,11.0,129,7,0.0192307692307692
40572,11.0,129,8,0.0096153846153846
40645,11.0,132,3,0.0288461538461538
40646,11.0,132,6,0.0192307692307692
40741,11.0,137,0,0.0096153846153846
40944,11.0,146,1,0.1057692307692307
40945,11.0,146,3,0.0384615384615384
40946,11.0,146,6,0.0288461538461538
40947,11.0,146,8,0.0096153846153846
40948,11.0,146,9,0.0192307692307692
40971,11.0,147,0,0.0384615384615384
40972,11.0,147,1,0.048076923076923
40973,11.0,147,3,0.0096153846153846
40974,11.0,147,6,0.0384615384615384
40975,11.0,147,7,0.0096153846153846
40976,11.0,147,9,0.0096153846153846
41006,11.0,148,6,0.0096153846153846
41007,11.0,148,8,0.0096153846153846
41031,11.0,150,0,0.0096153846153846
41032,11.0,150,1,0.0096153846153846
41033,11.0,150,2,0.048076923076923
41034,11.0,150,3,0.0192307692307692
41035,11.0,150,6,0.0384615384615384
