hour,start_cell,end_cell,mean,std,scv,scv_real,n,lambda,mu1,mu2,phi1
9,5,9,0.2308333333333333,0.2122493680524942,0.6580724654791895,0.8454652569915379,2,8.664259927797833,4.7314080448906175,51.33533629442852,0.0
9,6,0,0.3704166666666666,0.2390413757511189,0.2257659975139477,0.4164521617025092,5,13.498312710911138,8.098987626546682,8.098987626546682,0.0
9,6,1,0.1246696696696696,0.077609988708828,0.6260199631319178,0.3875374015678581,2,16.042394315307718,24.063591472961576,24.063591472961576,0.0
9,6,3,0.1725771604938271,0.1183154503945519,1.348636262121371,0.470019941987016,2,11.589019046767415,17.383528570151125,17.383528570151125,0.0
9,6,4,0.4455555555555555,0.2066191519341722,0.2369365579727277,0.2150489978063396,5,11.221945137157109,11.221945137157109,11.221945137157109,0.0
9,6,6,0.1102991452991453,0.1799916572404492,1.9114994586996976,2.662934333259127,2,18.13250678031771,18.13250678031771,3.404610198954023,0.8122372024893092
9,6,7,0.3022916666666667,0.0711560820619242,0.217067465200602,0.0554079017972594,5,16.540317022742936,62.85320468642316,62.85320468642316,0.0
9,6,8,0.2188888888888888,0.101506166910304,0.2991859905578112,0.2150489978063396,4,18.274111675126903,22.84263959390863,22.84263959390863,0.0
9,6,9,0.3341666666666666,0.1549643639506291,0.110177572903813,0.2150489978063395,10,29.925187032418958,14.962593516209475,14.962593516209475,0.0
9,7,0,0.1296794871794871,0.042842340371666,0.4028021086213734,0.1091449900628773,3,23.1339594661394,77.11319822046467,77.11319822046467,0.0
9,7,1,0.1651785714285714,0.0404693509447997,2.1271417386442053,0.0600267827078638,2,12.108108108108109,102.91891891891892,102.91891891891892,0.0
9,7,3,0.2027777777777777,0.0717088233747719,0.278434913744799,0.1250559829861762,4,19.726027397260275,39.45205479452055,39.45205479452055,0.0
9,7,4,0.2589444444444444,0.0743654742836492,0.2403199068699376,0.0824763643559394,5,19.30916112422227,50.20381892297791,50.20381892297791,0.0
9,7,6,0.2789814814814815,0.1210838187053223,0.1777020477770836,0.1883742195149704,6,21.5068038499834,21.5068038499834,21.5068038499834,0.0
9,7,7,0.2217777777777777,0.283491852291209,2.2586537079414586,1.6339738734873446,2,9.01803607214429,9.01803607214429,2.7595410852247437,0.6939975552161897
9,7,8,0.3136111111111111,0.1454320589362097,0.1563997864915961,0.2150489978063396,7,22.320637732506643,15.943312666076173,15.943312666076173,0.0
9,7,9,0.1379629629629629,0.0571131196505145,0.1848274816589306,0.1713747128507725,6,43.48993288590604,43.48993288590604,43.48993288590604,0.0
9,8,0,0.3408333333333333,0.1580559223336841,0.2150489978063396,0.2150489978063396,5,14.66992665036675,14.66992665036675,14.66992665036675,0.0
9,8,3,0.2525,0.0634043623792896,0.1552518049649766,0.0630544169195064,7,27.722772277227723,63.366336633663366,63.366336633663366,0.0
9,8,4,0.4594444444444444,0.2130598985655367,0.2150489978063396,0.2150489978063396,5,10.882708585247885,10.882708585247885,10.882708585247885,0.0
9,8,6,0.1659027777777777,0.0769347185116486,0.4199033862357501,0.2150489978063396,3,18.082879866052743,30.138133110087907,30.138133110087907,0.0
9,8,8,0.3078703703703703,0.4759393462583992,1.66371160355924,2.3898323251738374,2,6.49624060150376,6.49624060150376,1.359141504003052,0.7907803008884191
9,9,0,0.1955555555555555,0.0906857125696117,0.1781705755435594,0.2150489978063395,6,30.681818181818183,25.56818181818182,25.56818181818182,0.0
9,9,1,0.1904700854700854,0.1731120747955285,1.8349900792998703,0.8260401744475042,2,10.500336549248372,5.8092668684119815,54.55143144741663,0.0
9,9,2,0.3222222222222222,0.1494253218476557,0.1703326105681424,0.2150489978063396,6,18.620689655172413,15.517241379310343,15.517241379310343,0.0
9,9,3,0.3601111111111111,0.1832121442885673,0.2289103017575295,0.2588424322889361,5,13.884603517432891,11.107682813946314,11.107682813946314,0.0
9,9,4,0.3258333333333333,0.1510999159718105,0.2150489978063396,0.2150489978063396,5,15.34526854219949,15.34526854219949,15.34526854219949,0.0
9,9,6,0.2368402777777778,0.1098308319313426,0.2662650149029635,0.2150489978063396,4,16.8890192053951,21.111274006743876,21.111274006743876,0.0
9,9,7,0.1447222222222222,0.0671125798988178,0.2652893971301127,0.2150489978063396,4,27.63915547024952,34.548944337811896,34.548944337811896,0.0
9,9,8,0.2319444444444444,0.1075604687437866,0.1898404792777125,0.2150489978063396,6,25.868263473053894,21.55688622754491,21.55688622754491,0.0
9,9,9,0.1486742424242423,0.2114457270821744,2.0045381063900973,2.02267617137199,2,13.45222929936306,13.45222929936306,3.3253541742765367,0.7528027436735719
10,0,0,0.3630034722222222,0.4947034702568496,2.606309026269561,1.8572413971856516,2,5.509589172126836,5.509589172126836,1.483272228498602,0.7307835154021072
10,0,1,0.2351388888888889,0.1090418404690005,0.2082271915165068,0.2150489978063396,5,21.2640283520378,21.2640283520378,21.2640283520378,0.0
10,0,2,0.8013888888888889,0.37163108062973,0.2150489978063395,0.2150489978063396,5,6.239168110918544,6.239168110918544,6.239168110918544,0.0
10,0,3,0.3047342995169082,0.3745763832370298,0.5380382241329967,1.5109082950034591,2,6.5630944831959415,6.5630944831959415,2.1719036505722924,0.6690732312123183
10,0,4,0.2399652777777777,0.1712335983855078,1.0911939240088535,0.5091915126278108,2,8.334539140500652,7.339429779596887,9.641815155926032,0.0
10,0,6,0.2381597222222222,0.0658138135786108,0.4403814099388325,0.0763655498645794,3,12.596588423968509,58.78407931185304,58.78407931185304,0.0
10,0,7,0.2924074074074074,0.4491560132125731,0.616434641723834,2.359487583357639,2,6.839772007599747,6.839772007599747,1.4494189449953567,0.788089582023364
10,0,9,0.4096527777777777,0.2630329564190606,0.1772686157280765,0.4122764468963975,6,14.6465502627564,7.3232751313782,7.3232751313782,0.0
10,1,0,0.578968253968254,0.2939793984011521,0.192501081738236,0.2578245636617229,6,10.36326250856751,6.90884167237834,6.90884167237834,0.0
10,1,1,0.5245673952641167,2.664461199058362,4.548686863957063,25.799792547847552,2,3.812665480272581,3.812665480272581,0.0738894600257293,0.9806199992084156
10,1,3,0.314987922705314,0.2626776091764587,0.2369948661934037,0.6954378194601806,5,15.87362447758905,3.906871720225907,16.94092290674181,0.0
10,1,4,0.4330555555555556,0.2008224799659442,0.2669244030398396,0.2150489978063396,4,9.236690186016675,11.545862732520844,11.545862732520844,0.0
10,1,6,0.1159571256038647,0.0464508273178984,2.6126317926737954,0.160469324422496,2,17.247754198672045,60.36713969535216,60.36713969535216,0.0
10,1,7,0.2343333333333333,0.1086682771643813,0.2783654922279114,0.2150489978063395,4,17.069701280227594,21.337126600284492,21.337126600284492,0.0
10,1,8,0.6327777777777778,0.2934404165249653,0.2460707520197274,0.2150489978063396,5,7.9016681299385425,7.9016681299385425,7.9016681299385425,0.0
10,1,9,0.2510185185185185,0.0667443605916027,0.1857645281388041,0.0706997095456969,6,23.902618959793436,59.75654739948358,59.75654739948358,0.0
10,2,1,0.258287037037037,0.070127621023764,0.1633699439829339,0.0737179063127575,7,27.101631116687575,54.20326223337516,54.20326223337516,0.0
10,2,2,0.0544212962962962,0.0449589004129043,1.7705874990237904,0.6824857644945425,2,36.75031901318588,22.90983148744322,92.8340152559391,0.0
10,2,3,0.3638888888888889,0.1687475617417491,0.2016963978029636,0.2150489978063396,5,13.740458015267174,13.740458015267174,13.740458015267174,0.0
10,2,4,0.5919444444444445,0.2745046214287538,0.2150489978063396,0.2150489978063396,5,8.446738620366025,8.446738620366025,8.446738620366025,0.0
10,2,5,0.265,0.1228894457264341,0.2815265434646703,0.2150489978063396,4,15.094339622641508,18.867924528301884,18.867924528301884,0.0
10,2,6,0.2684259259259259,0.0617706414076921,0.2573073226165532,0.0529560156878684,4,14.90169023801311,70.78302863056227,70.78302863056227,0.0
10,2,8,0.277037037037037,0.1008537373499294,0.1962476389316892,0.1325282080199605,6,21.65775401069519,28.877005347593585,28.877005347593585,0.0
10,2,9,0.2158333333333333,0.1000892026514038,0.2403204646343371,0.2150489978063396,5,23.16602316602317,23.16602316602317,23.16602316602317,0.0
10,3,0,0.5333333333333333,0.2473246706443957,0.49680275520132,0.2150489978063396,3,5.625,9.375,9.375,0.0
10,3,1,0.2480555555555555,0.1278286935594639,0.3331670482874117,0.2655576302267187,4,16.12541993281075,16.12541993281075,16.12541993281075,0.0
10,3,3,0.229602102102102,0.2741025897057287,4.0751733717527925,1.4251958783887022,2,8.710721642742703,8.710721642742703,3.0559734892690225,0.6491710314477684
10,3,4,0.3937777777777778,0.2309119233777777,0.2076896182876405,0.3438668497196164,5,12.697516930022571,7.618510158013544,7.618510158013544,0.0
10,3,6,0.2874479166666666,0.4548099161888218,0.9187584880181076,2.5034649724972287,2,6.957782206921545,6.957782206921545,1.3896304288973325,0.8002768141384277
10,3,8,0.3741666666666666,0.1735137142489588,0.1781401759615221,0.2150489978063396,6,16.035634743875278,13.3630289532294,13.3630289532294,0.0
10,3,9,0.2994444444444444,0.138862497372218,0.4067298394084362,0.2150489978063395,3,10.018552875695732,16.697588126159555,16.697588126159555,0.0
10,4,0,0.2375925925925925,0.1101797057072082,0.231472211199608,0.2150489978063396,5,21.04442712392829,21.04442712392829,21.04442712392829,0.0
10,4,1,0.3280555555555555,0.1521304354328288,0.172163132374032,0.2150489978063395,6,18.289585097375102,15.241320914479257,15.241320914479257,0.0
10,4,2,0.7666666666666667,0.3555292140513189,0.2150489978063396,0.2150489978063396,5,6.521739130434782,6.521739130434782,6.521739130434782,0.0
10,4,3,0.2925,0.1356421240565358,0.7799844739627454,0.2150489978063396,2,6.837606837606836,17.09401709401709,17.09401709401709,0.0
10,4,4,0.1741452991452991,0.273275670555867,2.701760482275641,2.4625123992622977,2,11.484662576687118,11.484662576687118,2.331899441425678,0.7969553370980846
10,4,7,0.4477777777777778,0.2076496713951905,0.2150489978063395,0.2150489978063396,5,11.166253101736972,11.166253101736972,11.166253101736972,0.0
10,5,0,0.2580208333333333,0.1196529705441734,0.2029064561482075,0.2150489978063396,5,19.37828017763424,19.37828017763424,19.37828017763424,0.0
10,5,2,0.9527777777777776,0.3390184178688835,0.1734417959393876,0.1266086409574241,6,6.297376093294461,8.396501457725948,8.396501457725948,0.0
10,5,4,0.3105555555555555,0.1440150946773095,0.2150489978063395,0.2150489978063396,5,16.100178890876567,16.100178890876567,16.100178890876567,0.0
10,5,5,0.0290277777777777,0.009050896324665,1.2629670274154805,0.0972199964897018,2,68.89952153110048,378.9473684210527,378.9473684210527,0.0
10,5,6,0.1947222222222222,0.0902992677717298,0.31649356629409,0.2150489978063396,4,20.54208273894437,25.67760342368046,25.67760342368046,0.0
10,5,9,0.118912037037037,0.0282168476781493,0.6580724654791895,0.0563073838516129,2,16.8191551489196,151.3723963402764,151.3723963402764,0.0
10,6,0,0.2945,0.1365695915714522,0.2257659975139477,0.2150489978063396,5,16.977928692699493,16.977928692699493,16.977928692699493,0.0
10,6,1,0.1371527777777777,0.1299364186012038,0.6260199631319178,0.8975374295581383,2,14.58227848101266,7.708681097157963,134.60942021659727,0.0
10,6,3,0.2055555555555555,0.2089421474658818,1.348636262121371,1.033222059897736,2,9.72972972972973,9.72972972972973,4.708440763785443,0.5160769214998294
10,6,6,0.1955555555555556,0.2712979755330104,1.9114994586996976,1.9246545434507687,2,10.227272727272725,10.227272727272725,2.65691127846142,0.7402131194393278
10,6,7,0.4703472222222222,0.4053234606675139,0.217067465200602,0.7426194454467774,5,10.63044441163443,2.506307058812785,14.01466816417937,0.0
10,6,8,0.2035185185185185,0.0943784073049274,0.2991859905578112,0.2150489978063396,4,19.65423111919927,24.567788898999087,24.567788898999087,0.0
10,7,0,0.1353703703703703,0.0399849054671163,0.4028021086213734,0.0872458770712066,3,22.16142270861833,88.64569083447333,88.64569083447333,0.0
10,7,1,0.2035185185185185,0.1470904371732538,2.1271417386442053,0.5223492942959975,2,9.827115559599635,8.112060438287532,12.461792886425124,0.0
10,7,3,0.2175555555555555,0.1271911958770809,0.278434913744799,0.3418013276247572,4,18.38610827374872,13.789581205311542,13.789581205311542,0.0
10,7,4,0.3655555555555555,0.2807620939426505,0.2403199068699376,0.5898888244750143,5,13.677811550151976,3.8420766496462897,9.498512309084653,0.0
10,7,6,0.2242592592592592,0.0753171620357494,0.1777020477770836,0.1127942934332341,6,26.75474814203138,40.13212221304707,40.13212221304707,0.0
10,7,7,0.2109722222222222,0.3023794525647094,2.2586537079414586,2.0542533223019723,2,9.479921000658328,9.479921000658328,2.307388504070968,0.7566025598830695
10,7,8,0.2716666666666666,0.125981004109489,0.1563997864915961,0.2150489978063396,7,25.76687116564417,18.404907975460123,18.404907975460123,0.0
10,7,9,0.1088888888888889,0.0504954535898974,0.1848274816589306,0.2150489978063396,6,55.10204081632653,45.91836734693877,45.91836734693877,0.0
10,8,0,0.3655555555555556,0.1695204513375129,0.2150489978063396,0.2150489978063395,5,13.677811550151976,13.677811550151976,13.677811550151976,0.0
10,8,1,0.2110555555555555,0.0978735858102145,0.1938548404768453,0.2150489978063395,6,28.42853382469071,23.690444853908925,23.690444853908925,0.0
10,8,2,0.2169444444444444,0.100604462381913,0.1654393396730759,0.2150489978063396,7,32.26632522407171,23.047375160051217,23.047375160051217,0.0
10,8,3,0.3089583333333333,0.1432744088147027,0.1552518049649766,0.2150489978063396,7,22.65677680377613,16.183412002697235,16.183412002697235,0.0
10,8,6,0.3058333333333333,0.3769798814506133,0.4199033862357501,1.5193810679912,3,9.809264305177113,6.539509536784742,2.152030742830941,0.6709186322421019
10,8,8,0.2493981481481481,0.3140156499490972,1.66371160355924,1.5853170748653385,2,8.019305736031187,8.019305736031187,2.5292434753824784,0.6846056805119118
10,8,9,0.3463888888888889,0.1606322209862299,0.2007485108602113,0.2150489978063396,5,14.434643143544506,14.434643143544506,14.434643143544506,0.0
10,9,0,0.2329722222222222,0.1080370839945076,0.1781705755435594,0.2150489978063396,6,25.754143317038267,21.46178609753189,21.46178609753189,0.0
10,9,1,0.1786764705882353,0.0615892382878357,1.8349900792998703,0.1188160021526378,2,11.193415637860085,50.37037037037037,50.37037037037037,0.0
10,9,2,0.1925,0.0892687483107115,0.1703326105681424,0.2150489978063396,6,31.16883116883117,25.97402597402597,25.97402597402597,0.0
10,9,3,0.4034259259259259,0.1870822204857,0.2289103017575295,0.2150489978063396,5,12.393848978655038,12.393848978655038,12.393848978655038,0.0
10,9,4,0.3405555555555555,0.1579271074010568,0.2150489978063396,0.2150489978063395,5,14.68189233278956,14.68189233278956,14.68189233278956,0.0
10,9,5,0.1397222222222222,0.0378053412517397,0.2249589268502321,0.0732108343971953,5,35.785288270377734,100.19880715705766,100.19880715705766,0.0
10,9,6,0.2497048611111111,0.0750108681254533,0.2662650149029635,0.0902390239859773,4,16.018911214628382,48.05673364388514,48.05673364388514,0.0
10,9,7,0.1196666666666666,0.0451845495553349,0.2652893971301127,0.1425717651683852,4,33.42618384401114,66.85236768802228,66.85236768802228,0.0
10,9,9,0.3688782051282052,0.5162327716957241,2.0045381063900973,1.958507099518522,2,5.421843774437396,5.421843774437396,1.384177717755095,0.7447035039480226
11,0,0,0.3227,0.4842976393154339,2.606309026269561,2.25230278272142,2,6.1977068484660665,6.1977068484660665,1.375860052212314,0.7780049805755431
11,0,1,0.3270138888888888,0.1349098064048627,0.2082271915165068,0.170198074100818,5,15.28987046081971,18.34784455298365,18.34784455298365,0.0
11,0,2,0.7425,0.3443223149127447,0.2150489978063395,0.2150489978063396,5,6.7340067340067336,6.7340067340067336,6.7340067340067336,0.0
11,0,3,0.2655324074074074,0.2085917406955087,0.5380382241329967,0.6171051214549833,2,7.532037311481126,5.075658523019676,14.59563439189872,0.0
11,0,4,0.1701909722222222,0.0789232990340823,1.0911939240088535,0.2150489978063396,2,11.751504641436297,29.37876160359074,29.37876160359074,0.0
11,0,5,0.4562037037037036,0.211557057684885,0.1638420508516994,0.2150489978063396,7,15.34402273188553,10.960016237061092,10.960016237061092,0.0
11,0,6,0.2690833333333333,0.1433172453647153,0.4403814099388325,0.2836764650493801,3,11.148962527098172,14.86528336946423,14.86528336946423,0.0
11,0,7,0.2496794871794872,0.3324262706041461,0.616434641723834,1.7726579694101334,2,8.010269576379974,8.010269576379974,2.2593951327918766,0.7179376909543475
11,0,8,0.36,0.1669441526849671,0.1761063379159326,0.2150489978063396,6,16.666666666666668,13.88888888888889,13.88888888888889,0.0
11,0,9,0.3294444444444444,0.1371001481300583,0.1772686157280765,0.1731854775642756,6,18.21247892074199,18.21247892074199,18.21247892074199,0.0
11,1,0,0.2712037037037036,0.1257663125551102,0.192501081738236,0.2150489978063395,6,22.123591669511782,18.43632639125982,18.43632639125982,0.0
11,1,1,0.1718461538461538,0.2702622648799124,4.548686863957063,2.473381972038979,2,11.638316920322293,11.638316920322293,2.352713218558804,0.797847641143832
11,1,2,0.3055555555555556,0.1416964258900183,0.1891055314766566,0.2150489978063395,6,19.636363636363637,16.363636363636363,16.363636363636363,0.0
11,1,3,0.2981481481481481,0.2908936066914214,0.2369948661934037,0.9519280415379766,5,16.77018633540373,3.438780052335135,136.10357995908058,0.0
11,1,4,0.5513888888888889,0.2556976412651695,0.2669244030398396,0.2150489978063395,4,7.2544080604534,9.06801007556675,9.06801007556675,0.0
11,1,6,0.2148888888888888,0.7253769687375419,2.6126317926737954,11.394613638050512,2,9.307135470527406,9.307135470527406,0.4084006604422153,0.956119617928042
11,1,7,0.2094444444444444,0.0971264592009762,0.2783654922279114,0.2150489978063396,4,19.09814323607427,23.87267904509284,23.87267904509284,0.0
11,1,8,0.23,0.1066587642153956,0.2460707520197274,0.2150489978063396,5,21.73913043478261,21.73913043478261,21.73913043478261,0.0
11,1,9,0.2231481481481481,0.1034813292105892,0.1857645281388041,0.2150489978063396,6,26.88796680497925,22.406639004149376,22.406639004149376,0.0
11,2,0,0.39,0.1808561654087143,0.1881974109414607,0.2150489978063396,6,15.384615384615383,12.82051282051282,12.82051282051282,0.0
11,2,1,0.241984126984127,0.1330999528274927,0.1633699439829339,0.3025394719956681,7,28.927517218760247,16.53000983929157,16.53000983929157,0.0
11,2,2,0.4553086419753087,0.984980900090212,1.7705874990237904,4.679978212309387,2,4.392624728850325,4.392624728850325,0.4692996985858547,0.8931618957787264
11,2,3,0.3124074074074074,0.1448738608948248,0.2016963978029636,0.2150489978063396,5,16.004742145820984,16.004742145820984,16.004742145820984,0.0
11,2,4,0.6416666666666667,0.2975624943690386,0.2150489978063396,0.2150489978063396,5,7.792207792207791,7.792207792207791,7.792207792207791,0.0
11,2,5,0.595,0.2759215856876539,0.2815265434646703,0.2150489978063396,4,6.722689075630252,8.403361344537815,8.403361344537815,0.0
11,2,6,0.2395138888888888,0.0547503570276049,0.2573073226165532,0.0522531536377747,4,16.70049289649174,83.50246448245869,83.50246448245869,0.0
11,2,8,0.1898148148148148,0.0521363557268569,0.1962476389316892,0.0754433789411064,6,31.60975609756098,73.75609756097562,73.75609756097562,0.0
11,2,9,0.2131944444444444,0.0988654607914446,0.2403204646343371,0.2150489978063396,5,23.45276872964169,23.45276872964169,23.45276872964169,0.0
11,3,0,0.5492460317460317,0.6582415882760334,0.49680275520132,1.4362722847556175,3,5.462033090094646,3.6413553933964313,1.2676410427344595,0.6518765937998482
11,3,1,0.3272863247863248,0.1176343878323699,0.3331670482874117,0.1291852336292318,4,12.221714434941568,24.44342886988313,24.44342886988313,0.0
11,3,2,0.3970833333333333,0.1841409461907102,0.4896224603029926,0.2150489978063396,3,7.555089192025183,12.591815320041972,12.591815320041972,0.0
11,3,3,0.1902696078431373,0.397083347231756,4.0751733717527925,4.355364451698275,2,10.51140023186912,10.51140023186912,1.206718788799688,0.8851990446390688
11,3,4,0.2974074074074074,0.1379178545329512,0.2076896182876405,0.2150489978063396,5,16.811955168119553,16.811955168119553,16.811955168119553,0.0
11,3,6,0.1840204678362573,0.1364837544543206,0.9187584880181076,0.5500848201370906,2,10.868356240565664,8.255518630120564,15.900937357599805,0.0
11,3,7,0.4061111111111111,0.1883274315010971,0.2573852438156823,0.2150489978063396,4,9.84952120383037,12.311901504787963,12.311901504787963,0.0
11,3,9,0.3895833333333333,0.1806629430097734,0.4067298394084362,0.2150489978063396,3,7.700534759358288,12.83422459893048,12.83422459893048,0.0
11,4,0,0.2694444444444444,0.0629959336332194,0.231472211199608,0.0546621320012753,5,18.55670103092784,70.51546391752578,70.51546391752578,0.0
11,4,1,0.4683333333333334,0.132386102922148,0.172163132374032,0.0799051289736564,6,12.811387900355871,27.75800711743772,27.75800711743772,0.0
11,4,2,0.8486111111111111,0.3935296191763692,0.2150489978063396,0.2150489978063395,5,5.8919803600654665,5.8919803600654665,5.8919803600654665,0.0
11,4,3,0.3259722222222222,0.1511643234381241,0.7799844739627454,0.2150489978063395,2,6.135492117596932,15.338730293992333,15.338730293992333,0.0
11,4,4,0.0897222222222222,0.1127365614550087,2.701760482275641,1.5788087536690512,2,22.291021671826627,22.291021671826627,7.05944327329821,0.683305530933983
11,4,6,0.6015277777777778,0.1612596298205987,0.2068672679524688,0.0718687253636013,5,8.312168090510275,23.27407065342877,23.27407065342877,0.0
11,4,8,0.6002777777777778,0.2783690694075725,0.2059306380780717,0.2150489978063396,5,8.32947709393799,8.32947709393799,8.32947709393799,0.0
11,4,9,0.7326851851851851,0.2948587668475049,0.2017753966332683,0.1619545931140544,5,6.824213319853406,9.55389864779477,9.55389864779477,0.0
11,5,0,0.1625,0.0753567355869643,0.2029064561482075,0.2150489978063396,5,30.769230769230766,30.769230769230766,30.769230769230766,0.0
11,5,1,0.2554166666666667,0.1184453305507926,0.2988804921725413,0.2150489978063396,4,15.66068515497553,19.575856443719413,19.575856443719413,0.0
11,5,2,0.23875,0.1107164345931552,0.1734417959393876,0.2150489978063396,6,25.130890052356023,20.942408376963357,20.942408376963357,0.0
11,5,4,0.3916666666666666,0.1816290550044781,0.2150489978063395,0.2150489978063396,5,12.76595744680851,12.76595744680851,12.76595744680851,0.0
11,5,5,0.4972222222222222,0.2305787294028481,1.2629670274154805,0.2150489978063396,2,4.022346368715084,10.05586592178771,10.05586592178771,0.0
11,5,6,0.2202777777777777,0.1021502415734405,0.31649356629409,0.2150489978063396,4,18.15889029003783,22.69861286254729,22.69861286254729,0.0
11,5,8,0.4125,0.1912901749515248,0.2150489978063396,0.2150489978063396,5,12.12121212121212,12.12121212121212,12.12121212121212,0.0
11,5,9,0.1573611111111111,0.0497992368593088,0.6580724654791895,0.1001499065064305,2,12.709620476610768,63.54810238305384,63.54810238305384,0.0
11,6,0,0.2755555555555555,0.1277844131662711,0.2257659975139477,0.2150489978063396,5,18.14516129032258,18.14516129032258,18.14516129032258,0.0
11,6,1,0.163275681341719,0.1430723307574841,0.6260199631319178,0.7678356902185138,2,12.249221583796103,7.072724570478936,45.68827730498209,0.0
11,6,3,0.152537037037037,0.1195777618241322,1.348636262121371,0.6145401022433739,2,13.111569746266843,8.86741761144166,25.147974969151253,0.0
11,6,6,0.2532777777777777,0.1832483987202296,1.9114994586996976,0.5234632563239449,2,7.896468523799079,6.490468875610203,10.080065566046658,0.0
11,6,7,0.6554444444444444,0.3613403439083469,0.217067465200602,0.3039212968222121,5,7.628411595185625,6.102729276148501,6.102729276148501,0.0
11,6,8,0.2366666666666666,0.1097503225984505,0.2991859905578112,0.2150489978063396,4,16.901408450704224,21.12676056338028,21.12676056338028,0.0
11,6,9,0.3819444444444444,0.1771205323625229,0.110177572903813,0.2150489978063396,10,26.181818181818183,13.090909090909092,13.090909090909092,0.0
11,7,0,0.1449884259259259,0.0829477180776576,0.4028021086213734,0.3272971442211477,3,20.6913067773609,27.5884090364812,27.5884090364812,0.0
11,7,1,0.1392063492063492,0.0376579077859148,2.1271417386442053,0.0731803171726286,2,14.367160775370582,100.57012542759408,100.57012542759408,0.0
11,7,2,0.3741666666666666,0.1735137142489588,0.2836759622233027,0.2150489978063396,4,10.69042316258352,13.3630289532294,13.3630289532294,0.0
11,7,3,0.1816666666666667,0.0842449659382473,0.278434913744799,0.2150489978063396,4,22.018348623853207,27.52293577981651,27.52293577981651,0.0
11,7,4,0.3746527777777778,0.3008563202975183,0.2403199068699376,0.6448524661131158,5,13.345690454124188,3.4703737310940386,11.560777191524885,0.0
11,7,6,0.2474305555555556,0.1352380329165507,0.1777020477770836,0.2987383856907839,6,24.24922817850126,16.166152119000838,16.166152119000838,0.0
11,7,7,0.080574074074074,0.0950837643954881,2.2586537079414586,1.3925862012512715,2,24.821880027579866,24.821880027579866,8.912152082677833,0.6409557989654513
11,7,8,0.2494444444444444,0.1156758094993059,0.1563997864915961,0.2150489978063396,7,28.062360801781736,20.044543429844097,20.044543429844097,0.0
11,7,9,0.2276388888888889,0.1055638372880636,0.1848274816589306,0.2150489978063396,6,26.357535082367296,21.964612568639414,21.964612568639414,0.0
11,8,0,0.4212962962962963,0.1953693144847223,0.2150489978063396,0.2150489978063396,5,11.868131868131869,11.868131868131869,11.868131868131869,0.0
11,8,1,0.2584722222222222,0.1272433469442068,0.1938548404768453,0.2423496599554782,6,23.213326168726493,19.344438473938744,19.344438473938744,0.0
11,8,2,0.2180555555555555,0.0585294322921762,0.1654393396730759,0.0720467361759097,7,32.101910828025474,64.20382165605095,64.20382165605095,0.0
11,8,3,0.2730555555555555,0.1441712159419238,0.1552518049649766,0.2787758113773416,7,25.635808748728383,14.649033570701931,14.649033570701931,0.0
11,8,6,0.1654999999999999,0.0426447245373234,0.4199033862357501,0.0663948861680414,3,18.126888217522666,96.67673716012084,96.67673716012084,0.0
11,8,8,0.2361111111111111,0.2385030394893931,1.66371160355924,1.0203636678200694,2,8.470588235294118,8.470588235294118,4.150769231812661,0.5099786323554498
11,8,9,0.3669444444444444,0.1701645260006493,0.2007485108602113,0.2150489978063396,5,13.626040878122634,13.626040878122634,13.626040878122634,0.0
11,9,0,0.2460694444444444,0.0879308419602374,0.1781705755435594,0.1276929986765711,6,24.38336061409945,32.51114748546593,32.51114748546593,0.0
11,9,1,0.2594583333333333,0.1995390943820524,1.8349900792998703,0.5914536899703506,2,7.708366789786416,5.399238260430909,13.46855371455229,0.0
11,9,2,0.2274305555555555,0.1054672260885932,0.1703326105681424,0.2150489978063396,6,26.38167938931297,21.98473282442748,21.98473282442748,0.0
11,9,3,0.3935416666666667,0.1824985557997123,0.2289103017575295,0.2150489978063396,5,12.70513499205929,12.70513499205929,12.70513499205929,0.0
11,9,4,0.4158333333333333,0.1928359541430523,0.2150489978063396,0.2150489978063396,5,12.024048096192384,12.024048096192384,12.024048096192384,0.0
11,9,5,0.1790277777777777,0.0810668638825573,0.2249589268502321,0.2050434511510838,5,27.928626842513577,27.928626842513577,27.928626842513577,0.0
11,9,6,0.2411772486772486,0.1118420317425413,0.2662650149029635,0.2150489978063396,4,16.585312345746726,20.731640432183404,20.731640432183404,0.0
11,9,7,0.1486728395061728,0.0427826877092462,0.2652893971301127,0.0828081070049422,4,26.904712476645216,87.44031554909695,87.44031554909695,0.0
11,9,9,0.0931134259259259,0.1401825495673825,2.0045381063900973,2.2665395253947453,2,21.47917961466749,21.47917961466749,4.738320107373075,0.7793993908343959
12,0,0,0.1732569444444444,0.164335597536985,2.606309026269561,0.899667422515096,2,11.543548839632855,6.094620868238313,108.95822765815085,0.0
12,0,1,0.2532894736842105,0.0693233056488667,0.2082271915165068,0.0749073173846622,5,19.74025974025974,55.27272727272727,55.27272727272727,0.0
12,0,3,0.2595679012345679,0.114699950009736,0.5380382241329967,0.1952650361030481,2,7.7051129607609985,23.115338882282995,23.115338882282995,0.0
12,0,4,0.2306805555555556,0.1685511751956777,1.0911939240088535,0.5338774685040195,2,8.669998193750374,6.8793251049031445,11.720930424313078,0.0
12,0,5,0.4186111111111111,0.1941241034693251,0.1638420508516994,0.2150489978063396,7,16.721964167219642,11.9442601194426,11.9442601194426,0.0
