,start_cell,end_cell,mean,std,scv,n,lambda,mu1,mu2,phi1
21,0,22,500.93548387096774,493.2875951279731,0.9696986617476586,2,0.003992530104964904,0.00202746251538576,0.1297333881677155,0.0
22,0,23,1633.0,951.6519645497434,0.33961270385537495,3,0.001837109614206981,0.001837109614206981,0.001837109614206981,0.0
23,0,24,618.7777777777778,409.2544712305808,0.4374389484719381,3,0.004848267193391991,0.004848267193391991,0.004848267193391991,0.0
24,0,25,2585.3333333333335,1959.3380174606593,0.5743619207382675,2,0.0007735946364105208,0.0005582911577425145,0.0012592027980433908,0.0
25,0,26,1539.076923076923,896.9170713039364,0.33961270385537495,3,0.0019492203118752498,0.0019492203118752498,0.0019492203118752498,0.0
26,0,27,484.97222222222223,224.50345032170264,0.21429513488938148,5,0.010309868835557592,0.010309868835557592,0.010309868835557592,0.0
27,0,28,2230.0,1299.561470266949,0.33961270385537495,3,0.0013452914798206279,0.0013452914798206279,0.0013452914798206279,0.0
28,0,29,422.18120805369125,533.4004764650341,1.5962797415614767,2,0.004737302281217709,0.004737302281217709,0.0014838571704805614,0.6867716935936923
29,0,30,1013.65,724.6034323756178,0.5110044997319432,2,0.001973067626892912,0.0017181697498046542,0.0023167705018158997,0.0
30,0,31,727.4864864864865,423.95220088686784,0.33961270385537495,3,0.004123787940706617,0.004123787940706617,0.004123787940706617,0.0
31,0,32,1254.741935483871,692.7947251407127,0.30485991106731425,4,0.003187906522353909,0.003187906522353909,0.003187906522353909,0.0
32,0,33,587.7559523809524,519.1872563439763,0.7802862893984694,2,0.003402772854784643,0.0019458716246591038,0.013541431582175628,0.0
33,0,34,1866.0,577.5895725216257,0.09581100803275927,11,0.005894962486602358,0.005894962486602358,0.005894962486602358,0.0
34,0,35,1810.4,898.8661190633453,0.24651363170205862,5,0.002761820592134335,0.002761820592134335,0.002761820592134335,0.0
35,0,36,2817.25,1369.676938794936,0.23636627559997775,5,0.0017747803709290974,0.0017747803709290974,0.0017747803709290974,0.0
36,0,37,1465.0,853.7477820363589,0.33961270385537495,3,0.0020477815699658703,0.0020477815699658703,0.0020477815699658703,0.0
37,0,38,1621.9444444444443,373.86667523286053,0.05313266049427888,19,0.011714334646343553,0.011714334646343553,0.011714334646343553,0.0
38,0,39,979.1694915254237,585.0310676260433,0.356978542612778,3,0.003063820948226619,0.003063820948226619,0.003063820948226619,0.0
39,0,40,767.0,482.58997088625864,0.39588209196500346,3,0.003911342894393742,0.003911342894393742,0.003911342894393742,0.0
40,0,41,524.3206751054852,910.1239756038918,3.013055587664014,2,0.0038144595377583215,0.0038144595377583215,0.000632988577007241,0.8340555009847515
41,0,42,1050.85,612.3964892511315,0.33961270385537495,3,0.0028548318028262837,0.0028548318028262837,0.0028548318028262837,0.0
42,0,44,1017.2,562.8565155906584,0.3061841411702758,4,0.003932363350373574,0.003932363350373574,0.003932363350373574,0.0
43,0,45,1384.7272727272727,430.351592894105,0.09658692455448567,11,0.007943802521008403,0.007943802521008403,0.007943802521008403,0.0
44,0,46,1336.3,1126.8418059140135,0.7110791835966117,2,0.0014966699094514705,0.0009072171935299308,0.004272990754386966,0.0
45,0,47,1155.8955223880596,1187.3247000987117,1.0551199687338475,2,0.001730260184647169,0.001730260184647169,0.0008199352850479625,0.5261202376825413
46,0,48,927.4137931034483,292.9661751857297,0.0997901926194297,11,0.011860940695296524,0.011860940695296524,0.011860940695296524,0.0
47,0,49,504.976833976834,392.8081067946292,0.6050872113630091,2,0.003960577724426366,0.0027156114971366107,0.0073133818360394945,0.0
48,0,50,1167.5185185185185,343.5430070905209,0.08658340678197256,12,0.010278209561272723,0.010278209561272723,0.010278209561272723,0.0
49,0,51,1170.5,1123.0924909566636,0.9206365463692416,2,0.0017086715079026058,0.000891228419487783,0.02063847359993626,0.0
50,0,52,1901.7777777777778,618.5110705916625,0.10577314509448772,10,0.005258237906052816,0.005258237906052816,0.005258237906052816,0.0
51,0,53,618.0370370370371,971.3957467044951,2.4703778891005217,2,0.0032360520165398213,0.0032360520165398213,0.000654971053379628,0.7976018154121138
52,0,54,1202.75,286.3047089442232,0.056663872420227544,18,0.014965703595926003,0.014965703595926003,0.014965703595926003,0.0
53,0,55,997.8461538461538,741.7705999337622,0.5526014965944214,2,0.0020043169904409497,0.0015134343832989949,0.0029665023513663485,0.0
54,0,56,678.6206896551724,391.1348498021512,0.3321993922158007,4,0.00589430894308943,0.00589430894308943,0.00589430894308943,0.0
55,0,57,1230.3620689655172,656.7246131243777,0.28490542522244827,4,0.003251075517439498,0.003251075517439498,0.003251075517439498,0.0
56,1,0,1245.6206896551723,543.3038753637063,0.1902453187992724,6,0.004816875674777843,0.004816875674777843,0.004816875674777843,0.0
57,1,1,1071.0521739130436,5022.90256792554,21.99319140678613,2,0.0018673226652377588,0.0018673226652377588,4.245228968137805e-05,0.9772656914245869
58,1,2,1153.2,320.69720921766685,0.07733589105655901,13,0.011272979535206382,0.011272979535206382,0.011272979535206382,0.0
59,1,3,1026.5795454545455,949.531230038371,0.855526158504493,2,0.0019482172705033263,0.001056953047758095,0.012427960555538832,0.0
60,1,4,1751.0,584.1403940834772,0.11129154882858813,9,0.005139920045688178,0.005139920045688178,0.005139920045688178,0.0
61,1,5,1179.0,687.0775665671448,0.33961270385537495,3,0.002544529262086514,0.002544529262086514,0.002544529262086514,0.0
62,1,6,536.9444444444445,563.6133216813367,1.101802599670879,2,0.0037247801345059494,0.0037247801345059494,0.0016903119195845898,0.546198202700415
63,1,7,1482.6875,2550.825741304176,2.9597997524893924,2,0.0013489019095392657,0.0013489019095392657,0.00022787046799445599,0.831069652742735
64,1,8,849.9130434782609,351.88581735912294,0.17141725550789738,6,0.007059545733578883,0.007059545733578883,0.007059545733578883,0.0
65,1,9,937.3333333333334,256.7298932637921,0.07501787488404991,14,0.014935988620199146,0.014935988620199146,0.014935988620199146,0.0
66,1,10,887.2,609.3114632593574,0.4716671512061675,3,0.003381424706943192,0.003381424706943192,0.003381424706943192,0.0
67,1,11,1100.2747252747254,700.4340569474532,0.4052585958937096,3,0.0027265917602996253,0.0027265917602996253,0.0027265917602996253,0.0
68,1,12,1515.0,475.6508323189546,0.09857147525219281,11,0.007260726072607261,0.007260726072607261,0.007260726072607261,0.0
69,1,13,575.5688073394496,475.2291526585121,0.6817288128956814,2,0.0034748234694040197,0.0021678699959691516,0.008749937239484713,0.0
70,1,14,628.5,668.8388476378963,1.1324848890372108,2,0.0031821797931583136,0.0031821797931583136,0.0014049546373478166,0.5584930052134487
71,1,16,1051.25,304.8201034291299,0.08407661041496815,12,0.011414982164090369,0.011414982164090369,0.011414982164090369,0.0
72,1,17,1166.6,679.8513054768711,0.33961270385537495,3,0.002571575518601063,0.002571575518601063,0.002571575518601063,0.0
73,1,18,1033.5882352941176,883.876557505381,0.7312874432580831,2,0.0019350065448750784,0.0011517014631541834,0.006049326164049493,0.0
74,1,19,760.4782608695652,867.7150699899979,1.3019091301328012,2,0.002629923960894174,0.002629923960894174,0.0010100259303911282,0.6159486185114951
75,1,20,934.3939393939394,1122.0535963996876,1.4420063684006779,2,0.002140424841900438,0.002140424841900438,0.000742168997587151,0.6532608933242454
76,1,21,1109.7619047619048,778.6705917627753,0.4923205008662633,3,0.0027032825573911176,0.0027032825573911176,0.0027032825573911176,0.0
77,1,22,1643.2,957.5961470594846,0.33961270385537495,3,0.0018257059396299903,0.0018257059396299903,0.0018257059396299903,0.0
78,1,23,1777.0,1035.5698352755014,0.33961270385537495,3,0.0016882386043894203,0.0016882386043894203,0.0016882386043894203,0.0
79,1,24,1542.0,898.6205323549934,0.33961270385537495,3,0.0019455252918287938,0.0019455252918287938,0.0019455252918287938,0.0
80,1,25,1006.1428571428571,586.3428209538835,0.33961270385537495,3,0.002981683941502201,0.002981683941502201,0.002981683941502201,0.0
81,1,26,436.7926829268293,326.1438271609355,0.5575291989986619,2,0.004578831281235167,0.003419072895106055,0.0069292512674669245,0.0
82,1,27,1020.8333333333334,594.9038868000795,0.33961270385537495,3,0.0029387755102040815,0.0029387755102040815,0.0029387755102040815,0.0
83,1,29,966.2727272727273,563.1079848131839,0.33961270385537495,3,0.0031047135196161446,0.0031047135196161446,0.0031047135196161446,0.0
84,1,30,3282.5,1912.91951845348,0.33961270385537495,3,0.0009139375476009139,0.0009139375476009139,0.0009139375476009139,0.0
85,1,31,614.1904761904761,377.82014491654877,0.37841127220720405,3,0.004884478213676539,0.004884478213676539,0.004884478213676539,0.0
86,1,32,372.24365482233503,317.64482720138636,0.7281636035363418,2,0.005372824960453827,0.0032066612817272908,0.01655825993687825,0.0
87,1,33,1254.4130434782608,660.7091333841224,0.27742110570948303,4,0.0031887423530838955,0.0031887423530838955,0.0031887423530838955,0.0
88,1,34,846.1111111111111,517.6326536285786,0.37427303029723175,3,0.003545633617859488,0.003545633617859488,0.003545633617859488,0.0
89,1,35,809.4146341463414,322.1578010548368,0.15841459823746215,7,0.008648225155185922,0.008648225155185922,0.008648225155185922,0.0
90,1,36,968.2083333333334,576.1732060811203,0.35413470061185265,3,0.003098506691913758,0.003098506691913758,0.003098506691913758,0.0
91,1,37,1641.0,956.3140684789521,0.33961270385537495,3,0.0018281535648994515,0.0018281535648994515,0.0018281535648994515,0.0
92,1,38,1845.090909090909,1211.9459108842652,0.43145046094700307,3,0.0016259361450532126,0.0016259361450532126,0.0016259361450532126,0.0
93,1,39,934.0849056603773,1800.8046884811538,3.716725754774254,2,0.0021411329825376467,0.0021411329825376467,0.0002880402165517986,0.8654729907479093
94,1,40,1869.4,3062.2940474966367,2.683424024367687,2,0.0010698619878035734,0.0010698619878035734,0.00019934642793840085,0.8136708938059767
95,1,41,1326.4,679.5118836341275,0.2624490990060255,4,0.0030156815440289505,0.0030156815440289505,0.0030156815440289505,0.0
96,1,42,1009.4545454545455,316.517728930423,0.09831562535036832,11,0.010896974063400577,0.010896974063400577,0.010896974063400577,0.0
97,1,43,1346.0,784.3989860893781,0.33961270385537495,3,0.002228826151560178,0.002228826151560178,0.002228826151560178,0.0
98,1,45,1068.280991735537,838.7642917127205,0.6164656247189765,2,0.0018721666073556035,0.0012627339382586787,0.0036186188895910507,0.0
99,1,46,1891.0,1817.9377327070365,0.9242191225043563,2,0.0010576414595452142,0.000550537485854986,0.013406036975901724,0.0
100,1,47,545.8965517241379,726.2917054319913,1.7701149364197621,2,0.0036636978080980356,0.0036636978080980356,0.0010348756831316949,0.717532466557623
101,1,48,471.16386554621846,551.7360656282606,1.371256802170872,2,0.004244807690592757,0.004244807690592757,0.0015477799941895248,0.63537099746128
102,1,49,910.4651162790698,467.7715330024757,0.26396172360278,4,0.004393358876117497,0.004393358876117497,0.004393358876117497,0.0
103,1,50,389.81675392670155,389.6736866066505,0.9992661112437162,1,0.0025653079041031497,0.0025653079041031497,0.0,1.0
104,1,51,510.24460431654677,219.9542719843238,0.18582663425261498,6,0.011759066042524392,0.011759066042524392,0.011759066042524392,0.0
105,1,52,2656.5,740.3407999023152,0.07766828708080273,13,0.004893657067570111,0.004893657067570111,0.004893657067570111,0.0
106,1,53,1969.5,763.5298946341263,0.15029347331007048,7,0.003554201574003554,0.003554201574003554,0.003554201574003554,0.0
107,1,54,594.6095890410959,415.87102399310214,0.48916289459402984,3,0.00504532731272966,0.00504532731272966,0.00504532731272966,0.0
108,1,55,386.70338983050846,351.77188386653233,0.8274967389351721,2,0.005171922596480463,0.0028584949624731633,0.027123098223390246,0.0
109,1,56,1692.5454545454545,517.0977400136967,0.09333931250551813,11,0.006499086905145559,0.006499086905145559,0.006499086905145559,0.0
110,1,57,692.5572755417957,600.8157024872828,0.7526120318808021,2,0.002887847793433946,0.0016880188956337097,0.00998533698900861,0.0
111,2,0,1605.142857142857,628.6743800971026,0.1533995704233156,7,0.0043609825560697755,0.0043609825560697755,0.0043609825560697755,0.0
112,2,1,918.219512195122,471.75780397334825,0.2639642740089276,4,0.00435625680665126,0.00435625680665126,0.00435625680665126,0.0
113,2,2,741.6078431372549,983.392741043605,1.75835017104367,2,0.0026968431071862937,0.0026968431071862937,0.0007668674737255494,0.7156425334191399
114,2,3,1340.0,780.9024081424716,0.33961270385537495,3,0.002238805970149254,0.002238805970149254,0.002238805970149254,0.0
115,2,4,3013.0,1755.8648923382589,0.33961270385537495,3,0.0009956853634251576,0.0009956853634251576,0.0009956853634251576,0.0
116,2,5,1284.5,589.0662102005173,0.2103100400150854,5,0.003892565200467108,0.003892565200467108,0.003892565200467108,0.0
117,2,6,1138.0,420.18009275170044,0.13632842617303165,8,0.007029876977152899,0.007029876977152899,0.007029876977152899,0.0
118,2,7,1220.9,482.44917982219755,0.156150348336725,7,0.005733475305102793,0.005733475305102793,0.005733475305102793,0.0
119,2,8,689.0,237.5668327018736,0.11888667238230455,9,0.013062409288824383,0.013062409288824383,0.013062409288824383,0.0
120,2,9,1099.5,655.9196379348399,0.35588591484580423,3,0.002728512960436562,0.002728512960436562,0.002728512960436562,0.0
121,2,10,648.0188679245283,1715.117225087254,7.00506734771494,2,0.003086329887902169,0.003086329887902169,0.0002202926634894476,0.9286230987967445
122,2,11,1909.923076923077,932.7364277167176,0.23849875938753085,5,0.002617906480325426,0.002617906480325426,0.002617906480325426,0.0
123,2,12,1531.0,892.2101394523313,0.33961270385537495,3,0.001959503592423253,0.001959503592423253,0.001959503592423253,0.0
124,2,13,753.8620689655172,199.3875845357355,0.06995398188327921,15,0.01989753910895618,0.01989753910895618,0.01989753910895618,0.0
125,2,14,1317.0,369.8848469456406,0.07887902431205962,13,0.009870918754745633,0.009870918754745633,0.009870918754745633,0.0
126,2,15,461.0,268.6537389206563,0.33961270385537495,3,0.006507592190889371,0.006507592190889371,0.006507592190889371,0.0
127,2,16,595.0149253731344,457.1895864471064,0.590387209497569,2,0.0033612602217428385,0.002358488221581856,0.005847457246136369,0.0
128,2,17,1167.0,680.0844106733316,0.33961270385537495,3,0.002570694087403599,0.002570694087403599,0.002570694087403599,0.0
129,2,18,1278.0,744.7711026911035,0.33961270385537495,3,0.002347417840375587,0.002347417840375587,0.002347417840375587,0.0
130,2,19,522.9090909090909,214.0733466064207,0.16759953618962556,6,0.011474269819193325,0.011474269819193325,0.011474269819193325,0.0
131,2,20,1291.857142857143,368.9740155835153,0.08157603334225713,13,0.01006303217958642,0.01006303217958642,0.01006303217958642,0.0
132,2,21,1036.8333333333333,766.8580089445197,0.5470310945378348,2,0.0019289503295290148,0.001476204813349812,0.0027822559910643508,0.0
133,2,24,2094.0,1220.3057034703995,0.33961270385537495,3,0.0014326647564469914,0.0014326647564469914,0.0014326647564469914,0.0
134,2,25,539.8,282.6082652346661,0.27409679534592,4,0.007410151908114117,0.007410151908114117,0.007410151908114117,0.0
135,2,26,617.1590909090909,435.477868670131,0.49789517329010774,3,0.0048609832443380595,0.0048609832443380595,0.0048609832443380595,0.0
136,2,28,1197.4166666666667,1149.32038877791,0.9212799608009646,2,0.0016702623703806806,0.0008708760177395158,0.020346877268149943,0.0
137,2,29,1500.6666666666667,538.6088252773683,0.1288185654591345,8,0.005330964015992892,0.005330964015992892,0.005330964015992892,0.0
138,2,31,894.6666666666666,224.94388189057287,0.06321583191002152,16,0.01788375558867362,0.01788375558867362,0.01788375558867362,0.0
139,2,32,1146.642857142857,652.8931792294361,0.3242111323957529,4,0.0034884445275026477,0.0034884445275026477,0.0034884445275026477,0.0
140,2,33,1395.0,812.954372655782,0.33961270385537495,3,0.002150537634408602,0.002150537634408602,0.002150537634408602,0.0
141,2,34,811.82,1047.1979071477815,1.663941442077791,2,0.0024636003054864376,0.0024636003054864376,0.0007402905664787397,0.6995086561606148
142,2,35,1289.95,1417.8246300508915,1.208089971855713,2,0.001550447691770999,0.001550447691770999,0.0006416938009134368,0.586123540755856
143,2,36,2520.0,1013.1342457937152,0.1616340702947846,7,0.002777777777777778,0.002777777777777778,0.002777777777777778,0.0
144,2,37,454.0285714285714,659.9001923514995,2.11246802133258,2,0.004405009124661758,0.004405009124661758,0.0010426214930067924,0.7633100264947008
145,2,38,890.175,418.712427323183,0.2212487956309663,5,0.005616873086752605,0.005616873086752605,0.005616873086752605,0.0
146,2,39,1379.1666666666667,671.7555796742811,0.2372406256627385,5,0.0036253776435045317,0.0036253776435045317,0.0036253776435045317,0.0
147,2,40,954.8461538461538,556.4490007045063,0.33961270385537495,3,0.0031418673970837027,0.0031418673970837027,0.0031418673970837027,0.0
148,2,41,1624.0,468.10468914549443,0.08308333737775729,13,0.008004926108374385,0.008004926108374385,0.008004926108374385,0.0
149,2,42,484.7631578947368,136.56469295806713,0.07936292272581623,13,0.026817219477769938,0.026817219477769938,0.026817219477769938,0.0
150,2,43,888.9,1036.2613838002242,1.3590418065549859,2,0.002249971875351558,0.002249971875351558,0.0008277787572462459,0.6320937313419059
151,2,45,2853.121212121212,3569.9982034096997,1.5656531274056975,2,0.0007009866918738649,0.0007009866918738649,0.00022386398353618935,0.6806444599714722
152,2,46,1965.6666666666667,872.3796956218854,0.19696603921556674,6,0.003052399525182296,0.003052399525182296,0.003052399525182296,0.0
153,2,47,804.469387755102,496.7914595196869,0.38135478233730674,3,0.0037291661381567264,0.0037291661381567264,0.0037291661381567264,0.0
154,2,48,1204.3030303030303,569.809643918941,0.22386594480501595,5,0.004151778974384782,0.004151778974384782,0.004151778974384782,0.0
155,2,49,1283.7692307692307,420.9368824115546,0.10751276613683042,10,0.007789561986937504,0.007789561986937504,0.007789561986937504,0.0
156,2,50,750.9814814814815,461.1665884386068,0.37710059227895515,3,0.003994772273321332,0.003994772273321332,0.003994772273321332,0.0
157,2,51,1176.25,321.3236945304013,0.07462532416468186,14,0.011902231668437832,0.011902231668437832,0.011902231668437832,0.0
158,2,52,2916.0,710.6677610998453,0.05939613553840723,17,0.005829903978052126,0.005829903978052126,0.005829903978052126,0.0
159,2,53,1292.5,753.2211660627944,0.33961270385537495,3,0.0023210831721470018,0.0023210831721470018,0.0023210831721470018,0.0
160,2,54,562.3837209302326,325.12564697376524,0.3342234955786693,3,0.005334436059133671,0.005334436059133671,0.005334436059133671,0.0
161,2,55,716.7931034482758,186.58593946994446,0.06775949971690094,15,0.02092654062635301,0.02092654062635301,0.02092654062635301,0.0
162,2,57,1252.8333333333333,521.0736964206208,0.17298629683412775,6,0.0047891446055607296,0.0047891446055607296,0.0047891446055607296,0.0
163,3,0,918.7142857142857,244.3463583873164,0.07073767847345508,15,0.01632716529311149,0.01632716529311149,0.01632716529311149,0.0
164,3,1,899.9885057471264,558.7589340475674,0.38545619911468143,3,0.0033333759051839746,0.0033333759051839746,0.0033333759051839746,0.0
165,3,2,1791.0,1043.7285171516169,0.33961270385537495,3,0.0016750418760469012,0.0016750418760469012,0.0016750418760469012,0.0
166,3,3,841.811320754717,1584.5159911468686,3.5429394425442426,2,0.0023758292989062217,0.0023758292989062217,0.0003352907010456972,0.8588742460579734
167,3,4,1231.2962962962963,467.76422519296017,0.14432077793036793,7,0.005685065423371935,0.005685065423371935,0.005685065423371935,0.0
168,3,6,922.0097087378641,1964.1183797594124,4.53799832239349,2,0.002169174555371866,0.002169174555371866,0.0002390012513521349,0.8898192629264166
169,3,7,1466.2,1348.4894141223358,0.8458797975817048,2,0.001364070386031919,0.000744693371704233,0.008105998261373938,0.0
170,3,8,1329.875,601.5915646967514,0.20463590307797114,5,0.003759751856377479,0.003759751856377479,0.003759751856377479,0.0
171,3,9,1380.6666666666667,804.6014364492829,0.33961270385537495,3,0.0021728633510381457,0.0021728633510381457,0.0021728633510381457,0.0
172,3,10,1562.6666666666667,642.3649663547974,0.1689783237683316,6,0.0038395904436860067,0.0038395904436860067,0.0038395904436860067,0.0
173,3,11,1025.7042253521126,1192.6369031252457,1.3519860096729266,2,0.0019498798489529694,0.0019498798489529694,0.0007211168736223409,0.6301736878764297
174,3,12,627.4426229508197,679.8808847778695,1.174133898536684,2,0.0031875424570204317,0.0031875424570204317,0.001357401596612212,0.5741541909120016
175,3,13,962.6981132075472,529.6802222860383,0.30272429257061556,4,0.004154988926562531,0.004154988926562531,0.004154988926562531,0.0
176,3,14,509.5076923076923,382.3651773451054,0.5631903134544467,2,0.003925357811462045,0.0028958733134112906,0.0060905524284379205,0.0
177,3,16,1664.8461538461538,945.5310541483947,0.32255470388606067,4,0.0024026244051194383,0.0024026244051194383,0.0024026244051194383,0.0
178,3,18,533.5454545454545,806.664822007837,2.2858271541496697,2,0.0037485091156926227,0.0037485091156926227,0.0008199458801790007,0.7812608013286111
179,3,19,1214.6666666666667,707.8627799182007,0.33961270385537495,3,0.002469813391877058,0.002469813391877058,0.002469813391877058,0.0
180,3,20,499.8807339449541,540.0567995637235,1.1672021509930446,2,0.004000954356084938,0.004000954356084938,0.0017139080632609198,0.5716251897114782
181,3,21,3976.8,6217.859173381141,2.4446363377009304,2,0.0005029169181251257,0.0005029169181251257,0.0001028612948210727,0.795470601377779
182,3,22,1502.0,875.3100127089494,0.33961270385537495,3,0.0019973368841544607,0.0019973368841544607,0.0019973368841544607,0.0
183,3,23,1781.0,1037.900887240106,0.33961270385537495,3,0.0016844469399213925,0.0016844469399213925,0.0016844469399213925,0.0
184,3,24,928.4615384615385,338.98368087186134,0.13329987642279106,8,0.008616404308202154,0.008616404308202154,0.008616404308202154,0.0
185,3,26,1491.75,766.4528221432996,0.2639847033423468,4,0.0026814144461203286,0.0026814144461203286,0.0026814144461203286,0.0
186,3,27,1016.5,592.3785805050913,0.33961270385537495,3,0.002951303492375799,0.002951303492375799,0.002951303492375799,0.0
187,3,29,864.5714285714286,542.7323070749125,0.3940665668415044,3,0.0034699272967614013,0.0034699272967614013,0.0034699272967614013,0.0
188,3,30,1173.0,683.5809886202381,0.33961270385537495,3,0.0025575447570332483,0.0025575447570332483,0.0025575447570332483,0.0
189,3,31,986.1052631578947,883.9866700061365,0.8036091606020063,2,0.0020281810418445773,0.0011399128820444927,0.009187356190492994,0.0
190,3,32,738.74,353.0681734481895,0.22841988653586748,5,0.006768281127324904,0.006768281127324904,0.006768281127324904,0.0
191,3,33,602.074074074074,806.473058722016,1.7942372744669808,2,0.0033218503937007876,0.0033218503937007876,0.0009256998617107704,0.7213300564449947
192,3,34,1214.3333333333333,707.6685255878168,0.33961270385537495,3,0.0024704913532802636,0.0024704913532802636,0.0024704913532802636,0.0
193,3,35,970.625,294.5026481758843,0.09206095219127147,11,0.01133290405666452,0.01133290405666452,0.01133290405666452,0.0
194,3,36,1298.409090909091,2060.801223266859,2.5191214842874037,2,0.0015403465779800455,0.0015403465779800455,0.00030573090412425484,0.8015181073566059
195,3,37,1682.0,980.2073511161472,0.33961270385537495,3,0.0017835909631391202,0.0017835909631391202,0.0017835909631391202,0.0
196,3,39,716.1449275362319,2106.475892235532,8.651893124331927,2,0.0027927308050350102,0.0027927308050350102,0.0001613942038408303,0.9422091797928204
197,3,40,703.5625,178.35095317939852,0.0642607074749474,16,0.0227414053477836,0.0227414053477836,0.0227414053477836,0.0
198,3,41,658.3469387755102,295.04304424809555,0.20084504410403123,5,0.00759477975138721,0.00759477975138721,0.00759477975138721,0.0
199,3,42,1382.0,805.3784537708177,0.33961270385537495,3,0.002170767004341534,0.002170767004341534,0.002170767004341534,0.0
200,3,43,2239.3333333333335,858.33637539914,0.14691885875602162,7,0.0031259303364096457,0.0031259303364096457,0.0031259303364096457,0.0
201,3,45,864.8695652173913,553.6367685564106,0.4097779836530048,3,0.0034687311482002815,0.0034687311482002815,0.0034687311482002815,0.0
202,3,46,2033.0,1184.7571610101827,0.33961270385537495,3,0.0014756517461878996,0.0014756517461878996,0.0014756517461878996,0.0
203,3,47,1095.78125,254.4396416637942,0.05391651596333622,19,0.01733922714957935,0.01733922714957935,0.01733922714957935,0.0
204,3,48,749.4090909090909,419.6508137688151,0.31357268521078696,4,0.00533753866682841,0.00533753866682841,0.00533753866682841,0.0
205,3,49,606.8571428571429,342.7493074824371,0.3189923263547983,4,0.0065913370998116755,0.0065913370998116755,0.0065913370998116755,0.0
206,3,50,795.2444444444444,199.543132219983,0.06296109643536342,16,0.020119599843514226,0.020119599843514226,0.020119599843514226,0.0
207,3,51,505.4920634920635,453.31271243874966,0.8042056390614688,2,0.0039565408528543615,0.0022227667321854335,0.01798486761381343,0.0
208,3,52,1601.888888888889,461.85155744146965,0.08312660561488201,13,0.008115419296663661,0.008115419296663661,0.008115419296663661,0.0
209,3,53,1810.7619047619048,1072.9910952455245,0.3511312942505581,3,0.0016567611634145058,0.0016567611634145058,0.0016567611634145058,0.0
210,3,54,976.6,522.3300263341716,0.2860596114240716,4,0.0040958427196395655,0.0040958427196395655,0.0040958427196395655,0.0
211,3,55,725.6323529411765,422.8716804760094,0.33961270385537495,3,0.004134325030906106,0.004134325030906106,0.004134325030906106,0.0
212,3,56,1123.3333333333333,470.39177739669753,0.1753485386136902,6,0.005341246290801187,0.005341246290801187,0.005341246290801187,0.0
213,3,57,885.494623655914,1029.9089936964663,1.3527758573751136,2,0.00225862466758145,0.00225862466758145,0.0008348111238339287,0.6303896190384524
