output_id,n_classes,price,min_acc,max_acc,social_optimum_index,soc_stability,soc_anarchy,soc_optimum, min_tput, max_tput, opt_tput
822,4,1.8774484579604263,16,16,8,7.60077967263318,7.60077967263318,16.56287733631659, 37.639955, 37.639955, 31.582465
823,4,4.284771712880819,9,9,5,3.22824058407263,3.22824058407263,5.117175435595902, 41.791186, 41.791186, 26.541034
824,4,0.9153414705957685,41,41,16,12.78394170557349,12.78394170557349,30.82870547046771, 50.312942, 50.312942, 45.474169
825,3,2.397745876629831,15,15,9,8.93012685055254,8.93012685055254,13.260279110331526, 44.896315, 44.896315, 34.839992
826,2,2.4720822590632316,13,13,9,12.630286632177992,12.630286632177992,14.852288668430914, 44.767356, 44.767356, 37.101029
827,2,0.15465636930006188,30,30,24,48.487660920998145,48.487660920998145,48.748560136798524, 53.127352, 53.127352, 52.460313
828,3,2.817640912753955,9,9,5,3.1043537852144034,3.1043537852144034,5.333042436230227, 28.463122, 28.463122, 19.421247
829,2,1.0812523981281508,30,30,21,64.73787405615548,64.73787405615548,69.65739663930884, 97.175446, 97.175446, 92.363697
831,2,1.6467043611862104,26,26,16,29.984169609158535,29.984169609158535,36.92735622102063, 72.798483, 72.798483, 63.274626
832,4,2.505614359007681,12,12,7,5.623839691907829,5.623839691907829,9.552963486946235, 35.691212, 35.691212, 27.092264
833,3,2.7297189647234283,14,14,8,9.568985493872006,9.568985493872006,14.487169282212578, 47.785051, 47.785051, 36.324921
834,2,3.6158546449194064,5,5,4,3.342566775402968,3.342566775402968,3.6594294203223754, 21.42184, 21.42184, 18.122848
835,2,4.798481047277836,4,4,3,2.238514810888656,2.238514810888656,2.4620168581664927, 21.432439, 21.432439, 16.85746
836,2,3.3618888832338194,6,6,4,2.9566247005970823,2.9566247005970823,3.3768644670647223, 23.127958, 23.127958, 16.82442
837,4,3.834899863420027,5,5,4,1.2057056828998647,1.2057056828998647,1.8262645463198908, 20.380205, 20.380205, 17.165864
838,4,2.621104180176283,11,11,6,4.840286018060887,4.840286018060887,8.840827918942304, 33.672432, 33.672432, 24.567453
839,2,4.996939227767152,4,4,3,2.48565708893139,2.48565708893139,2.6733473166985453, 22.473414, 22.473414, 17.664165
840,2,3.0255597061482797,10,10,7,12.149015938517202,12.149015938517202,14.924898056962046, 42.404613, 42.404613, 36.103816
841,3,1.153314676159349,42,42,18,23.546057601307353,23.546057601307353,41.36703482913173, 71.985274, 71.985274, 62.126699
842,2,4.441217553202323,3,3,2,1.321166340393031,1.321166340393031,1.3554638935953545, 14.644819, 14.644819, 10.237899
843,4,4.528700207443006,4,4,4,-1.6226548297720207,-1.6226548297720207,-1.6226548297720207, 16.492146, 16.492146, 16.492146
844,3,4.162125190321832,8,8,5,5.873164477425341,5.873164477425348,8.23656004839084, 39.170166, 39.170166, 29.047186
845,4,1.7626423254240335,28,28,12,15.439427888127064,15.439427888127064,33.9000620949116, 64.793413, 64.793413, 55.05177
846,4,3.2625083364571275,5,5,4,1.1016703177143619,1.1016703177143619,1.6220976541714904, 17.414212, 17.414212, 14.672131
847,4,2.1324142971489874,16,16,9,11.271120245616203,11.271120245616203,18.01322632565911, 45.389749, 45.389749, 37.204955
848,2,0.41839471736741074,30,30,19,32.13967047897768,32.13967047897768,34.5993013700192, 44.691512, 44.691512, 42.548801
849,2,3.852451171372566,4,4,3,1.4448463145097357,1.4448463145097357,1.6898584858823016, 16.854651, 16.854651, 13.247212
850,3,2.48234301763997,13,13,8,8.161291770680386,8.161291770680386,11.96157485888024, 40.431751, 40.431751, 31.820319
851,2,3.1663563448044565,8,8,5,7.174464241564351,7.174464241564351,8.627808275977717, 32.505315, 32.505315, 24.45959
852,3,2.536451298491672,20,20,11,18.907502030166555,18.907502030166555,29.705937716591613, 69.636528, 69.636528, 57.606902
853,2,0.47528324506795505,30,30,15,36.64904064796135,36.64904064796135,42.477090323980676, 50.907538, 50.907538, 49.606339
854,2,0.2534235246736011,30,30,22,48.97817925979197,48.97817925979197,49.732942457180776, 56.580885, 56.580885, 55.30826
855,4,0.41434538996902526,60,60,31,80.23017660185849,80.23017660185849,90.63654291096024, 105.0909, 105.0909, 103.48125
856,4,1.70520219713987,40,40,17,20.87715311440519,20.87715311440519,48.28637764862223, 89.085241, 89.085241, 77.274815
857,4,0.19178449524479446,60,60,38,90.82481028531234,90.82481028531234,94.68286918069784, 102.33188, 102.33188, 101.97068
858,3,4.157820771193625,7,7,5,6.25465360164463,6.254653601644634,8.334114144031876, 35.359399, 35.359399, 29.123218
859,4,0.5637375963654329,60,60,29,56.33197821807403,56.33197821807403,70.70059970540247, 90.156234, 90.156234, 87.04899
860,3,3.066375919178306,11,11,7,6.089195889038628,6.089195889038628,9.165948565751854, 39.819331, 39.819331, 30.63058
861,2,0.2103368095389796,30,30,30,53.11312071383061,53.11312071383061,53.11312071383061, 59.423225, 59.423225, 59.423225
862,4,3.967528354721192,12,12,7,5.876728743345694,5.876728743345694,11.66991151695166, 53.487069, 53.487069, 39.44261
864,4,0.5699904072093886,57,57,18,10.927439789064849,10.927439789064849,29.961380670231005, 43.416893, 43.416893, 40.221208
865,4,3.010822449775938,12,12,7,6.505887602688745,6.505887602688745,9.927412851568437, 42.635757, 42.635757, 31.00317
866,3,3.103598808040331,9,9,6,6.531409727637026,6.531409727637026,8.360052151758016, 34.463799, 34.463799, 26.981645
867,4,4.6031550063794064,7,7,4,1.8855839553441598,1.8855839553441598,3.8736829744823744, 34.107669, 34.107669, 22.286303
868,4,1.3455146609604018,29,29,13,13.56347283214835,13.56347283214835,29.944900407514783, 52.583398, 52.583398, 47.436591
869,3,3.107174334033396,9,9,6,5.301636993699429,5.301636993699429,7.623058995799623, 33.266206, 33.266206, 26.266105
870,4,3.367655376886078,8,8,4,2.2591069849113765,2.2591069849113765,5.2486314924556865, 29.20035, 29.20035, 18.719253
871,2,1.567138450424575,14,14,9,9.281797694055953,9.281797694055953,10.933172946178829, 31.221736, 31.221736, 25.037419
872,2,0.9246038267532547,30,30,23,50.38162619740237,50.38162619740237,52.57950298467516, 78.119741, 78.119741, 73.845391
873,3,0.7493266717627522,36,36,11,14.469310816540915,14.469310816540915,32.060731610609736, 41.445071, 41.445071, 40.303325
874,3,1.747707090018058,18,18,10,9.631707379674957,9.631707379674957,15.626089099819424, 41.090435, 41.090435, 33.10316
875,2,4.590396057262175,2,2,2,-0.8300192145243486,-0.8300192145243486,-0.8300192145243486, 8.3507729, 8.3507729, 8.3507729
876,4,1.8425392644063825,26,26,12,15.093125125434057,15.093125125434064,35.22102282712341, 62.999146, 62.999146, 57.331494
877,3,1.4653017301668374,45,45,22,35.47028214249232,35.47028214249232,55.19150093632959, 101.40886, 101.40886, 87.428139
878,4,3.0403826238378464,12,12,7,9.898391513945846,9.898391513945846,15.043538633135075, 46.382983, 46.382983, 36.326217
879,3,1.8803319140531938,24,24,13,16.96169206272335,16.96169206272335,27.733025117308486, 62.089658, 62.089658, 52.17734
880,3,2.8091347655645964,12,12,8,11.194930813224843,11.194930813224843,14.484505875483228, 44.904548, 44.904548, 36.957584
881,4,2.603428133368676,13,13,8,5.770944266207209,5.770944266207209,8.97469593305059, 39.61551, 39.61551, 29.802121
882,3,1.125856027539907,24,24,10,13.901628339042233,13.901628339042233,26.655081724600937, 40.922173, 40.922173, 37.913642
883,3,3.3759344575412804,7,7,5,4.5502367972110385,4.5502367972110385,5.815483712293599, 28.181778, 28.181778, 22.695156
