output_id,n_classes,price,min_acc,max_acc,social_optimum_index,soc_stability,soc_anarchy,soc_optimum, min_tput, max_tput, opt_tput
55,3,0.060405580441075246,45,45,35,50.67019688015161,50.67019688015161,51.064010684562376, 53.388448, 53.388448, 53.178206
56,4,2.2905679861607857,20,20,10,12.875294276784281,12.875294276784281,26.893191138392147, 58.686654, 58.686654, 49.798871
57,4,0.46790708308114437,60,60,33,64.39997401513133,64.39997401513133,74.66924625832225, 92.474399, 92.474399, 90.11018
58,4,0.5250948117297394,60,60,22,35.94418829621564,35.94418829621564,51.93636314194574, 67.449877, 67.449877, 63.488449
59,3,1.9337303738645333,27,27,14,22.31415390565759,22.31415390565759,34.23033076589654, 74.524874, 74.524874, 61.302556
60,4,4.575541512563749,7,7,4,2.432409412053751,2.432409412053751,4.550692949745002, 34.4612, 34.4612, 22.852859
61,2,4.605589790265886,6,6,4,5.132167258404685,5.132167258404685,5.856324838936455, 32.765706, 32.765706, 24.278684
62,2,3.486421463293909,8,8,6,8.080126293648725,8.080126293648725,9.100518220236548, 35.971498, 35.971498, 30.019047
63,2,0.5088469577904775,30,30,19,54.18867726628568,54.18867726628568,58.05726680198093, 69.454086, 69.454086, 67.725359
64,4,0.9542007244294648,38,38,12,12.249390471680336,12.249390471680336,33.95199630684643, 48.509018, 48.509018, 45.402405
65,4,3.61989463378443,5,5,4,1.3826128310778465,1.3826128310778465,1.9671794648622782, 19.482086, 19.482086, 16.446758
66,2,3.082842074868608,9,9,6,10.486878326182524,10.486878326182524,12.126855550788353, 38.232457, 38.232457, 30.623908
67,2,0.24806926159847364,30,30,21,52.22262015204579,52.22262015204579,53.733864506432056, 59.664698, 59.664698, 58.943319
69,3,4.361967061385122,3,3,3,0.6874128158446347,0.6874128158446347,0.6874128158446338, 13.773314, 13.773314, 13.773314
70,4,4.5110899050453686,4,4,4,-1.0456896201814736,-1.0456896201814736,-1.0456896201814736, 16.99867, 16.99867, 16.99867
71,4,1.2793308689402527,41,41,17,18.34617537344964,18.346175373449647,37.241890228015706, 70.798741, 70.798741, 58.990515
72,4,2.429800681313929,20,20,11,13.796958373721424,13.796958373721424,23.270514505546785, 62.392972, 62.392972, 49.998322
73,2,2.8278533945774176,16,16,11,24.511354686761315,24.511354686761315,27.93926665964841, 69.757009, 69.757009, 59.045654
74,2,1.5905149044860445,30,30,19,30.973122865418667,30.973122865418667,37.07480481476516, 78.68857, 78.68857, 67.294588
75,3,4.792782196939488,9,9,5,4.380933227544617,4.380933227544617,7.518633015302562, 47.515973, 47.515973, 31.482544
76,3,0.6191657718404742,45,45,15,29.43857026717866,29.43857026717866,46.5945724223929, 57.30103, 57.30103, 55.882059
77,2,3.733202339102186,18,18,13,28.989262896160653,28.989262896160653,33.28839959167159, 96.186905, 96.186905, 81.82003
78,3,2.2847054304594323,17,17,10,17.95691068218965,17.95691068218965,27.395754695405678, 56.796903, 56.796903, 50.242809
79,2,3.4377903083674495,6,6,4,4.733080149795306,4.733080149795306,5.271108766530202, 25.359822, 25.359822, 19.02227
80,4,0.38282514569543236,60,60,24,39.02669625827406,39.02669625827406,49.88002550330963, 61.996205, 61.996205, 59.067829
81,3,2.8560217398666685,21,21,12,14.35979746279996,14.35979746279996,22.45731112159998, 74.336254, 74.336254, 56.729572
82,3,1.5112963115887563,45,45,37,88.18061597850598,88.18061597850598,96.08572647121602, 156.18895, 156.18895, 152.00369
83,4,1.5430813087964594,22,22,10,10.846198206477894,10.846198206477894,23.039089912035415, 44.793987, 44.793987, 38.469903
84,4,4.560222830318562,4,4,4,1.4585036787257515,1.4585036787257515,1.4585036787257515, 19.699395, 19.699395, 19.699395
85,3,1.9042372575150412,16,16,9,11.38630487975934,11.386304879759344,17.33672168236463, 41.854101, 41.854101, 34.474857
86,3,1.77715274812285,20,20,10,15.536711037543,15.536711037543,26.682391518771507, 51.079766, 51.079766, 44.453919
87,3,2.327696468007301,13,13,7,10.166574915905088,10.166574915905088,14.998009723948897, 40.426629, 40.426629, 31.291885
88,4,3.0436312392503733,13,13,8,11.040840889745148,11.040840889745148,17.410828085997018, 50.608047, 50.608047, 41.759878
89,4,1.9854532209161002,19,19,9,8.957120802594098,8.957120802594098,17.268226011755097, 46.680732, 46.680732, 35.137305
90,4,2.8187825702508507,17,17,9,13.018261305735535,13.018261305735543,22.497832867742346, 60.937565, 60.937565, 47.866876
91,4,2.879198055415789,12,12,7,6.279349335010529,6.279349335010529,10.660448612089478, 40.829726, 40.829726, 30.814835
92,4,1.3624657590244564,60,60,27,32.82437445853262,32.82437445853262,67.2566045063397, 114.57232, 114.57232, 104.04318
93,4,2.5554681594242763,12,12,7,5.367583086908681,5.367583086908681,8.829166884030066, 36.033201, 36.033201, 26.717444
94,2,1.7251956289288488,20,20,12,19.11144442142303,19.11144442142303,24.185655452853815, 53.615357, 53.615357, 44.888003
95,2,0.013953811392665716,30,30,30,52.63466065822003,52.63466065822003,52.63466065822003, 53.053275, 53.053275, 53.053275
96,4,3.959464712894061,9,9,5,3.8152425839534487,3.8152425839534487,6.192303435529693, 39.450425, 39.450425, 25.989627
98,3,2.4542340339559594,14,14,8,10.523941524616568,10.523941524616568,15.582202728352323, 44.883218, 44.883218, 35.216075
99,3,3.923504681932669,9,9,6,11.283912862605987,11.283912862605987,14.193797908403985, 46.595455, 46.595455, 37.734826
100,3,0.44337116922360753,45,45,14,16.864522384937665,16.864522384937665,28.736259630869498, 36.816225, 36.816225, 34.943456
101,2,1.9648529505194738,16,16,10,16.21477479168842,16.21477479168842,19.157049494805264, 47.652422, 47.652422, 38.805579
102,2,4.386115421156433,15,15,11,22.628767682653518,22.628767682653518,25.82419636727925, 88.420499, 88.420499, 74.071466
103,3,2.089593052087392,16,16,9,14.159018166601726,14.159018166601726,20.525558531213477, 47.592507, 47.592507, 39.331896
104,3,3.400617210982041,7,7,5,3.8783985231257105,3.8783985231257105,5.158559945089793, 27.682719, 27.682719, 22.161646
106,2,3.2519628628923787,8,8,5,5.551692096860972,5.551692096860972,6.810240685538107, 31.567395, 31.567395, 23.070055
107,3,3.3808206122460143,13,13,8,8.746212040801815,8.746212040801815,11.979460102031885, 52.69688, 52.69688, 39.026025
108,3,3.6721178238171603,16,16,10,18.87468681892544,18.87468681892544,26.7409887618284, 77.628572, 77.628572, 63.462167
109,2,1.805801294527773,14,14,9,11.34040987661118,11.34040987661118,13.145039349250048, 36.621628, 36.621628, 29.397251
110,4,4.000924425659113,6,6,4,1.7556204460453202,1.7556204460453237,2.7352702973635488, 25.761167, 25.761167, 18.738968
111,2,4.148148627068922,4,4,3,1.383896491724311,1.383896491724311,1.817024118793233, 17.976491, 17.976491, 14.26147
112,4,1.18044503887677,25,25,10,10.416435028080748,10.416435028080748,25.5756296112323, 39.927561, 39.927561, 37.38008
113,3,3.5746053686640415,18,18,11,19.330344364047264,19.330344364047264,27.435022944695543, 83.673241, 83.673241, 66.755682
114,4,2.512608715750315,11,11,6,4.530887126746535,4.530887126746535,7.859760705498109, 32.169583, 32.169583, 22.935413
115,2,0.9875370388160193,30,30,19,38.74566583551942,38.74566583551942,43.39112126249564, 68.371777, 68.371777, 62.154325
116,3,0.20509961957805523,45,45,23,36.62806111898751,36.62806111898751,39.70282774970473, 45.857544, 45.857544, 44.420119
117,2,2.2818851309866877,13,13,9,14.187088297173062,14.187088297173062,16.441465821119813, 43.851595, 43.851595, 36.978432
118,4,1.1585195206501435,28,28,12,10.04180742179598,10.04180742179598,21.890786752198284, 42.480354, 42.480354, 35.793021
119,4,2.7941171744131497,24,24,13,13.979166814084408,13.979166814084408,27.578250732629066, 81.037979, 81.037979, 63.901774
120,4,1.7918025607016737,38,38,16,23.3468596933364,23.3468596933364,55.96774402877323, 91.435357, 91.435357, 84.636585
121,4,4.910391929067464,6,6,4,2.0591404255952135,2.059140425595217,3.7520242837301474, 31.521492, 31.521492, 23.393592
122,3,1.182829698993237,29,29,14,12.754420729196134,12.754420729196134,22.077283214094685, 47.056482, 47.056482, 38.636899
123,4,4.77283066707954,6,6,4,3.2680909975227586,3.268090997522762,4.586544331681839, 31.905075, 31.905075, 23.677867
124,3,3.835720377370588,14,14,9,12.361065716811765,12.361065716811765,17.854603603664714, 66.061151, 66.061151, 52.376087
125,4,1.5896770996851401,32,32,14,16.22071281007551,16.22071281007551,37.889718604408046, 67.09038, 67.09038, 60.145198
126,4,4.523407192089764,4,4,4,-0.5728727683590584,-0.5728727683590584,-0.5728727683590584, 17.520756, 17.520756, 17.520756
127,3,3.938145458112381,4,4,3,1.3353071675504768,1.3353071675504768,1.6744146256628576, 17.087889, 17.087889, 13.488851
128,4,2.7610873250691768,14,14,8,9.220253449031524,9.220253449031524,15.119818399446586, 47.875476, 47.875476, 37.208517
129,2,4.724039277376956,6,6,5,5.419353335738265,5.419353335738265,5.706406613115216, 33.763589, 33.763589, 29.326603
130,2,1.0842513401631244,22,22,11,19.31553251641126,19.31553251641126,25.525975258205634, 43.169062, 43.169062, 37.45274
131,4,2.038114403324748,36,36,17,21.83577448030907,21.83577448030907,45.47008614347929, 95.207893, 95.207893, 80.118031
132,3,0.6380245218526936,45,45,17,16.102250516628786,16.102250516628786,29.548048128504213, 44.813354, 44.813354, 40.394465
134,3,0.3817330056352003,45,45,21,76.06832774641599,76.06832774641599,84.2969008816608, 93.246313, 93.246313, 92.313294
135,4,0.21099231461617074,60,60,28,66.13564812302975,66.13564812302975,71.52446019074722, 78.795187, 78.795187, 77.432245
136,2,2.6134593553100904,9,9,7,12.104623802209183,12.104623802209183,13.548880512829367, 35.625758, 35.625758, 31.843096
137,2,1.7852796642752162,14,14,9,19.496025700146973,19.496025700146973,24.12851602152306, 44.489941, 44.489941, 40.196033
138,4,3.812248989296172,5,5,4,2.5889810535191415,2.5889810535191415,3.270498042815314, 21.650226, 21.650226, 18.519494
139,2,2.4108275677580826,8,8,6,5.344192457935339,5.344192457935339,6.214493593451507, 24.630813, 24.630813, 20.679459
140,2,1.9846346192375064,16,16,10,19.738127092199896,19.738127092199896,24.273400807624938, 51.492281, 51.492281, 44.119747
141,3,1.8926493469511607,15,15,8,8.859429795732591,8.859429795732591,14.415199224390717, 37.24917, 37.24917, 29.556394
142,4,4.732952888926205,12,12,7,6.384886332885543,6.384886332885543,11.43674577751657, 63.180321, 63.180321, 44.567416
143,3,3.434507043022927,12,12,7,9.07145948372488,9.07145948372488,12.929491698839513, 50.285544, 50.285544, 36.971041
144,2,3.376146582016297,7,7,5,4.087696925885922,4.087696925885922,4.514311089918515, 27.720723, 27.720723, 21.395044
145,3,3.7396603151701315,10,10,7,10.375384848298687,10.375384848298687,13.135513793809082, 47.771988, 47.771988, 39.313136
146,2,0.16532768493625283,30,30,24,48.103082451912414,48.103082451912414,48.497854561529934, 53.062913, 53.062913, 52.465719
147,3,4.964982663713132,3,3,3,-2.669420991139395,-2.669420991139395,-2.669420991139395, 12.225527, 12.225527, 12.225527
148,2,1.1800836984426617,30,30,18,66.11425904672015,66.11425904672015,75.89650142803211, 101.51677, 101.51677, 97.138008
149,2,1.9529595688205985,12,12,8,12.767117174152819,12.767117174152819,14.798428449435212, 36.202632, 36.202632, 30.422105
150,2,0.4202768173808291,30,30,30,62.14694747857513,62.14694747857513,62.14694747857513, 74.755252, 74.755252, 74.755252
151,4,3.4370704948621107,10,10,6,4.911236051378893,4.9112360513789,8.064303030827336, 39.281941, 39.281941, 28.686726
152,3,4.597817936814038,5,5,3,1.9069973159298108,1.9069973159298144,2.953724189557888, 24.896087, 24.896087, 16.747178
153,4,4.290002687982247,7,7,4,3.201580184124275,3.2015801841242784,5.3473792480710145, 33.231599, 33.231599, 22.50739
155,3,0.11956072651334193,45,45,40,92.79298430689961,92.79298430689961,93.39078793946632, 98.173217, 98.173217, 98.173217
156,4,1.1326658910827696,49,49,18,18.99538233694429,18.99538233694429,45.25831896051015, 74.496011, 74.496011, 65.646305
157,2,1.6161869779371245,16,16,10,19.493868353006008,19.493868353006008,24.228166220628758, 45.35286, 45.35286, 40.390036
158,3,1.0262054546176436,40,40,17,20.613256815294257,20.613256815294257,35.38596027150007, 61.661475, 61.661475, 52.831453
159,3,2.4604308620813837,9,9,6,5.556649241267547,5.556649241267547,6.9086468275116975, 27.700527, 27.700527, 21.671232
160,4,1.4416401615086456,20,20,10,10.444381769827089,10.444381769827089,20.49722638491355, 39.277185, 39.277185, 34.913628
161,4,2.5337564918489224,13,13,7,6.620972605964006,6.620972605964013,10.941666557057543, 39.559807, 39.559807, 28.677962
162,4,0.9891623999129651,31,31,13,8.919394602698084,8.919394602698087,20.422950801131464, 39.583429, 39.583429, 33.282062
163,3,0.7541122119505866,45,45,21,30.6561444622236,30.6561444622236,42.115243549037686, 64.591194, 64.591194, 57.9516
164,4,4.773492157522504,16,16,9,8.644808479639934,8.644808479639934,15.766835582297462, 85.020683, 85.020683, 58.728265
165,3,0.8316337455262174,45,45,21,45.47412645132022,45.47412645132022,60.33061534394944, 82.897645, 82.897645, 77.794924
166,3,0.08267502584137831,45,45,40,68.35345583713797,68.35345583713797,68.76683096634486, 72.073832, 72.073832, 72.073832
167,3,1.9369656964559223,15,15,8,7.764767553161171,7.764767553161171,12.488245428352624, 36.819253, 36.819253, 27.983971
168,2,1.6633007732173795,13,13,9,16.60610294817407,16.60610294817407,19.712825041043587, 38.229013, 38.229013, 34.682532
169,4,1.4026838390506495,32,32,15,12.426844150379218,12.426844150379218,23.346746414240258, 57.312727, 57.312727, 44.387004
170,2,4.615324781206541,4,4,3,1.9488068751738332,1.9488068751738332,2.2228396563803745, 20.410106, 20.410106, 16.068814
171,2,0.8108116385327419,30,30,23,50.39226384401774,50.39226384401774,52.131029313746936, 74.716613, 74.716613, 70.779697
172,3,2.1233763977444275,18,18,10,15.14496484060031,15.14496484060031,23.256565022555733, 53.36574, 53.36574, 44.490329
173,2,0.031388639663269546,30,30,30,53.070775810101914,53.070775810101914,53.070775810101914, 54.012435, 54.012435, 54.012435
174,2,4.236700457681964,17,17,12,24.327008219406608,24.327008219406608,28.333624507816438, 96.350916, 96.350916, 79.17403
176,4,2.968642916691296,16,16,8,14.610648332939263,14.610648332939263,26.788830666469632, 62.108935, 62.108935, 50.537974
177,2,1.358524586120458,18,18,11,16.735639449831755,16.735639449831755,20.565120552674966, 41.189082, 41.189082, 35.508891
178,4,1.6145130257726485,39,39,17,19.486747994866697,19.486747994866704,45.09870056186498, 82.452756, 82.452756, 72.545422
179,3,4.898415436662317,3,3,3,0.8648066900130491,0.8648066900130491,0.8648066900130482, 15.560053, 15.560053, 15.560053
180,4,0.7042732534074564,60,60,40,111.4382347955526,111.4382347955526,125.52369986370176, 153.69463, 153.69463, 153.69463
181,4,0.17090530477430255,60,60,27,79.73387571354183,79.73387571354183,84.88390077109386, 89.988194, 89.988194, 89.498344
182,4,4.907464460955325,4,4,4,0.36667515617870095,0.36667515617870095,0.36667515617870095, 19.996533, 19.996533, 19.996533
183,3,4.85766954057338,6,6,4,3.177015756559719,3.177015756559719,4.278407837706478, 32.323033, 32.323033, 23.709086
184,3,2.7085806545401105,23,23,12,22.07866394557746,22.07866394557746,35.75830714551868, 84.376019, 84.376019, 68.261275
185,3,2.949991029989065,9,9,6,4.821618730098415,4.821618730098415,6.465926820065613, 31.371538, 31.371538, 24.165873
186,2,3.97687365677072,2,2,2,0.5055076864585608,0.5055076864585608,0.5055076864585608, 8.459255, 8.459255, 8.459255
187,2,0.602878751946932,30,30,19,48.06556244159205,48.06556244159205,51.5220367130083, 66.151925, 66.151925, 62.976733
188,4,0.12381277259068679,60,60,27,63.8540346445588,63.8540346445588,67.51334414005147, 71.282801, 71.282801, 70.856289
189,2,3.5610881308631552,11,11,8,12.166629560505292,12.166629560505292,14.203847953094757, 51.338599, 51.338599, 42.692553
190,3,3.0033069493222593,10,10,6,6.152434506777407,6.152434506777407,8.651475304066441, 36.185504, 36.185504, 26.671317
191,3,2.9124268149432355,10,10,6,6.629029850567644,6.629029850567644,9.508742110340584, 35.753298, 35.753298, 26.983303
192,2,4.80474631356786,2,2,2,1.0467003728642794,1.0467003728642794,1.0467003728642794, 10.656193, 10.656193, 10.656193
193,4,4.209458312044275,12,12,7,6.729231255468704,6.729231255468704,12.151465815690083, 57.242731, 57.242731, 41.617674
194,3,2.4911590009640365,14,14,8,9.098930986503497,9.098930986503497,13.869688992287708, 43.975157, 43.975157, 33.798961
195,3,3.228608561505239,9,9,5,3.996589946452854,3.996589946452854,6.446476192473806, 33.054067, 33.054067, 22.589519
196,2,4.941535521481116,4,4,3,2.288760914075535,2.288760914075535,2.69986443555665, 22.054903, 22.054903, 17.524471
197,3,4.615902504625949,3,3,3,1.3196974861221538,1.3196974861221538,1.319697486122152, 15.167405, 15.167405, 15.167405
198,3,0.7967831828604199,45,45,18,28.3350827712811,28.3350827712811,44.53272770851245, 64.190326, 64.190326, 58.874825
199,2,3.9757634704023763,5,5,4,3.352299647988122,3.352299647988122,3.6767471183904945, 23.231117, 23.231117, 19.579801
200,2,1.3535201643100376,24,24,14,27.415281056559095,27.415281056559095,35.28340069965948, 59.899765, 59.899765, 54.232683
201,4,2.741357332192102,12,12,7,7.832890013694772,7.832890013694772,12.338762674655289, 40.729178, 40.729178, 31.528264
202,2,4.916567106631155,4,4,3,2.2986375734753786,2.2986375734753786,2.629924680106532, 21.964906, 21.964906, 17.379626
203,2,2.429297510302692,15,15,10,16.13707834545962,16.13707834545962,18.924358896973082, 52.576541, 52.576541, 43.217334
204,2,4.132762643198228,6,6,5,4.967228140810633,4.967228140810633,5.299456784008864, 29.763804, 29.763804, 25.96327
205,3,4.551197301184425,3,3,3,0.914915096446725,0.914915096446725,0.9149150964467259, 14.568507, 14.568507, 14.568507
206,2,3.9827918134491913,8,8,5,7.929549492406473,7.929549492406473,9.759034932754043, 39.791884, 39.791884, 29.672994
207,4,3.653347758879014,15,15,8,9.588039616814783,9.588039616814797,18.167888928967894, 64.388256, 64.388256, 47.394671
208,4,0.9618933370223837,38,38,14,11.787839193149416,11.787839193149416,30.140019281686637, 48.339786, 48.339786, 43.606526
209,2,3.7427055045906816,10,10,7,9.11674995409318,9.11674995409318,10.207268467865232, 46.543805, 46.543805, 36.406207
210,2,1.1312538196000195,30,30,16,31.436203411999415,31.436203411999415,41.94703488639969, 65.373818, 65.373818, 60.047096
211,2,4.455640996867791,6,6,4,3.6521430187932538,3.6521430187932538,4.495774012528838, 30.385989, 30.385989, 22.318338
212,4,1.8258233153234689,20,20,10,10.522864693530622,10.522864693530622,22.66804784676532, 47.039331, 47.039331, 40.926281
213,4,3.4999463767228405,12,12,7,7.125856479325918,7.125856479325918,11.800986362940119, 49.125213, 49.125213, 36.300611
214,2,2.5811736500061704,8,8,6,6.177065799950636,6.177065799950636,6.823004099962978, 26.826455, 26.826455, 22.310046
215,4,2.2990465651299767,16,16,9,5.35142295792037,5.35142295792037,10.20868991383021, 42.136168, 42.136168, 30.900109
216,4,4.020931769175795,8,8,5,2.487737846593639,2.487737846593639,4.658344154121026, 34.655192, 34.655192, 24.763003
217,3,2.5821012644410626,12,12,7,9.975338826707251,9.975338826707251,13.383790148912563, 40.960554, 40.960554, 31.458499
218,3,0.3237182868203087,45,45,21,31.25203809308611,31.25203809308611,36.20817497677352, 45.819361, 45.819361, 43.006259
219,2,1.3645455474397399,18,18,11,19.95791814608468,19.95791814608468,25.148860978162862, 44.519738, 44.519738, 40.158862
220,2,0.4740989416917074,30,30,21,31.51615074924878,31.51615074924878,33.15547822447415, 45.739119, 45.739119, 43.111556
221,3,3.7449692610967404,9,9,6,7.053098650129336,7.053098650129336,9.30033343341956, 40.757822, 40.757822, 31.770149
222,4,0.47103038240658646,60,60,20,31.03114105560481,31.03114105560481,46.510023351868284, 59.292964, 59.292964, 55.930631
223,3,3.7707032555115054,7,7,5,5.612272211419466,5.612272211419466,7.085527722442475, 32.007195, 32.007195, 25.939044
224,4,2.5775057869001654,17,17,10,13.093892622697183,13.09389262269719,21.57904313099835, 56.911491, 56.911491, 47.354101
225,3,4.6573354027912215,4,4,3,1.216143388835114,1.216143388835114,1.609170791626335, 19.845485, 19.845485, 15.581177
227,2,3.055703785547629,12,12,9,14.589027573428446,14.589027573428446,16.17007093007134, 51.257473, 51.257473, 43.671405
228,2,1.5182233869619033,20,20,12,24.886312260761933,24.886312260761933,31.187948356457166, 55.25078, 55.25078, 49.406629
229,3,4.840518837458459,4,4,3,2.193565650166164,2.193565650166164,2.5703994876246226, 21.555641, 21.555641, 17.091956
230,3,0.887314166985122,33,33,13,14.11998348949097,14.11998348949097,28.32449782919342, 43.401351, 43.401351, 39.859582
231,2,3.438516370626299,8,8,6,7.838415034989605,7.838415034989605,8.567323776242212, 35.346546, 35.346546, 29.198422
232,4,4.1378988946809745,20,20,11,14.321695106380517,14.321695106380517,25.55177415850929, 97.079673, 97.079673, 71.068662
233,2,2.6857347036514985,12,12,9,19.328215556182016,19.328215556182016,21.400532667136517, 51.557032, 51.557032, 45.572145
234,3,4.2908921739252825,13,13,8,11.58852473897133,11.58852473897133,16.45198460859774, 67.370123, 67.370123, 50.779122
235,4,3.494735622669439,8,8,5,5.497455018644487,5.497455018644487,7.183785886652805, 33.45534, 33.45534, 24.657464
237,2,2.9312483008202657,19,19,13,23.96828328441496,23.96828328441496,27.911094089336544, 79.662001, 79.662001, 66.017322
