1,1,1,8.0163,4.3679,3.3819
3,1,1,17.077,3.5782,2.6501
5,1,1,21.537,3.0048,2.1279
7,1,1,23.952,2.5695,1.7458
9,1,1,25.391,2.2312,1.4621
1,3,1,6.7075,9.8295,2.5402
3,3,1,14.59,8.4547,2.083
5,3,1,18.637,7.3545,1.7256
7,3,1,20.963,6.4592,1.4501
9,3,1,22.468,5.7285,1.2391
1,5,1,5.8778,12.929,2.0007
3,5,1,12.912,11.514,1.6978
5,5,1,16.573,10.293,1.4424
7,5,1,18.743,9.2364,1.2366
9,5,1,20.227,8.3349,1.0746
1,7,1,5.3127,14.814,1.6298
3,7,1,11.736,13.534,1.4218
5,7,1,15.063,12.365,1.2339
7,7,1,17.057,11.296,1.0761
9,7,1,18.474,10.342,0.94846
1,9,1,4.9049,16.018,1.3613
3,9,1,10.885,14.917,1.2152
5,9,1,13.938,13.871,1.0745
7,9,1,15.757,12.863,0.95109
9,9,1,17.08,11.924,0.84862
1,1,3,6.4976,3.2698,7.0024
3,1,3,14.017,2.8101,5.8065
5,1,3,17.917,2.4401,4.8615
7,1,3,20.255,2.1406,4.1277
9,1,3,21.839,1.898,3.5601
1,3,3,5.7112,7.73,5.5053
3,3,3,12.405,6.8918,4.7342
5,3,3,15.917,6.1573,4.0728
7,3,3,18.1,5.522,3.532
9,3,3,19.66,4.9821,3.0993
1,5,3,5.1846,10.532,4.4852
3,5,3,11.293,9.6476,3.9683
5,5,3,14.465,8.8181,3.4914
7,5,3,16.466,8.0533,3.0818
9,5,3,17.954,7.3721,2.7432
1,7,3,4.8097,12.389,3.7527
3,7,3,10.504,11.579,3.3964
5,7,3,13.394,10.781,3.0457
7,7,3,15.209,9.9989,2.7295
9,7,3,16.597,9.2673,2.4594
1,9,3,4.5271,13.673,3.2056
3,9,3,9.931,12.969,2.9543
5,9,3,12.597,12.26,2.6931
7,9,3,14.232,11.521,2.4457
9,9,3,15.506,10.795,2.2274
1,1,5,5.5712,2.5725,8.7079
3,1,5,12.005,2.2944,7.5328
5,1,5,15.418,2.0484,6.5224
7,1,5,17.616,1.8359,5.6929
9,1,5,19.231,1.6561,5.0243
1,3,5,5.0725,6.306,7.1069
3,3,5,10.936,5.7855,6.327
5,3,5,14.005,5.2875,5.6044
7,3,5,16.019,4.8267,4.9792
9,3,5,17.558,4.4172,4.4571
1,5,5,4.7219,8.8267,5.9595
3,5,5,10.188,8.2694,5.4258
5,5,5,12.968,7.7036,4.8985
7,5,5,14.79,7.1423,4.418
9,5,5,16.227,6.6175,4.0025
1,7,5,4.4597,10.603,5.1036
3,7,5,9.655,10.086,4.7285
5,7,5,12.202,9.5447,4.3383
7,7,5,13.837,8.969,3.9643
9,7,5,15.155,8.4005,3.6292
1,9,5,4.2514,11.901,4.445
3,9,5,9.266,11.443,4.1741
5,9,5,11.637,10.968,3.8825
7,9,5,13.096,10.428,3.5892
9,9,5,14.289,9.8624,3.3165
1,1,7,4.9616,2.1024,9.6356
3,1,7,10.62,1.9301,8.6011
5,1,7,13.623,1.7629,7.6451
7,1,7,15.658,1.6081,6.8174
9,1,7,17.24,1.4711,6.1233
1,3,7,4.6311,5.2953,8.0947
3,3,7,9.9013,4.9682,7.3894
5,3,7,12.608,4.6274,6.6935
7,3,7,14.448,4.2876,6.0583
9,3,7,15.926,3.9706,5.5062
1,5,7,4.3866,7.5694,6.9445
3,5,7,9.3969,7.2152,6.4499
5,5,7,11.862,6.8299,5.9365
7,5,7,13.509,6.4148,5.4428
9,5,7,14.867,6.0049,4.9978
1,7,7,4.1934,9.2476,6.0591
3,7,7,9.0364,8.9132,5.7018
5,7,7,11.315,8.5496,5.3192
7,7,7,12.779,8.1263,4.9327
9,7,7,14.01,7.6813,4.5709
1,9,7,4.0314,10.525,5.3605
3,9,7,8.7711,10.22,5.0939
5,9,7,10.919,9.9073,4.806
7,9,7,12.216,9.5159,4.5021
9,9,7,13.315,9.0746,4.2065
1,1,9,4.5347,1.768,10.199
3,1,9,9.6305,1.6601,9.3207
5,1,9,12.292,1.5451,8.4568
7,1,9,14.156,1.4305,7.6698
9,1,9,15.673,1.3239,6.9847
1,3,9,4.3066,4.5472,8.7605
3,3,9,9.1469,4.3408,8.1463
5,3,9,11.556,4.1078,7.5096
7,3,9,13.225,3.8551,6.8978
9,3,9,14.622,3.6064,6.3453
1,5,9,4.128,6.61,7.652
3,5,9,8.8086,6.3837,7.2095
5,5,9,11.021,6.1245,6.7357
7,5,9,12.502,5.8173,6.2567
9,5,9,13.77,5.4949,5.8074
1,7,9,3.9785,8.188,6.7768
3,7,9,8.5663,7.9687,6.4471
5,7,9,10.636,7.7299,6.0913
7,7,9,11.943,7.4211,5.7149
9,7,9,13.078,7.0721,5.3477
1,9,9,3.8465,9.4281,6.0717
3,9,9,8.3849,9.2193,5.8168
5,9,9,10.365,9.0195,5.5465
7,9,9,11.518,8.7406,5.2501
9,9,9,12.521,8.3978,4.9495
