1,1,1,7.48,4.6862,5.6485
3,1,1,17.537,3.6968,4.3709
5,1,1,23.852,3.0401,3.5332
7,1,1,28.094,2.5744,2.9461
9,1,1,31.083,2.2286,2.5148
1,3,1,5.8968,10.287,4.1902
3,3,1,14.413,8.4521,3.3762
5,3,1,20.19,7.1528,2.8096
7,3,1,24.314,6.1894,2.3959
9,3,1,27.375,5.4503,2.0827
1,5,1,4.8397,13.169,3.2494
3,5,1,12.186,11.13,2.6957
5,5,1,17.457,9.6201,2.2944
7,5,1,21.396,8.4633,1.9924
9,5,1,24.435,7.5527,1.7581
1,7,1,4.0856,14.731,2.6098
3,7,1,10.523,12.716,2.2155
5,7,1,15.345,11.174,1.9208
7,7,1,19.079,9.9617,1.6934
9,7,1,22.048,8.9864,1.5131
1,9,1,3.5234,15.637,2.1585
3,9,1,9.2395,13.727,1.8676
5,9,1,13.67,12.226,1.6444
7,9,1,17.2,11.019,1.4683
9,9,1,20.074,10.03,1.3261
1,1,3,5.7887,3.4745,12.36
3,1,3,14.187,2.8572,10.002
5,1,3,19.915,2.4208,8.3543
7,1,3,24.02,2.0977,7.1469
9,1,3,27.076,1.8499,6.2292
1,3,3,4.7568,7.9763,9.5837
3,3,3,12.013,6.7521,7.9918
5,3,3,17.247,5.8462,6.8308
7,3,3,21.173,5.1521,5.9518
9,3,3,24.208,4.6056,5.2664
1,5,3,4.0232,10.583,7.7022
3,5,3,10.393,9.1529,6.5734
5,5,3,15.187,8.0578,5.7225
7,5,3,18.912,7.1955,5.061
9,5,3,21.879,6.5013,4.5337
1,7,3,3.4769,12.198,6.3792
3,7,3,9.1425,10.728,5.5466
5,7,3,13.552,9.571,4.9018
7,7,3,17.075,8.639,4.389
9,7,3,19.947,7.8741,3.9722
1,9,3,3.0562,13.276,5.4178
3,9,3,8.152,11.836,4.7834
5,9,3,12.226,10.675,4.2804
7,9,3,15.553,9.7227,3.8724
9,9,3,18.319,8.9277,3.5352
1,1,5,4.6905,2.6948,15.815
3,1,5,11.868,2.2847,13.238
5,1,5,17.065,1.9813,11.35
7,1,5,20.971,1.7488,9.9141
9,1,5,23.995,1.5658,8.7907
1,3,5,3.9738,6.412,12.714
3,3,5,10.285,5.5552,10.892
5,3,5,15.052,4.8986,9.5111
7,3,5,18.762,4.3813,8.4319
9,3,5,21.72,3.9647,7.5683
1,5,5,3.4403,8.7686,10.536
3,5,5,9.0627,7.7246,9.1928
5,5,5,13.451,6.9016,8.1458
7,5,5,16.963,6.238,7.309
9,5,5,19.828,5.6931,6.6261
1,7,5,3.0289,10.366,8.9545
3,7,5,8.0921,9.2542,7.9299
5,7,5,12.15,8.3572,7.1121
7,7,5,15.469,7.6197,6.4454
9,7,5,18.23,7.0037,5.8922
1,9,5,2.703,11.518,7.7702
3,9,5,7.3046,10.396,6.9656
5,9,5,11.072,9.4726,6.3104
7,9,5,14.21,8.7006,5.7671
9,9,5,16.862,8.0465,5.3096
1,1,7,3.9324,2.1667,17.72
3,1,7,10.191,1.8801,15.224
5,1,7,14.928,1.6605,13.323
7,1,7,18.619,1.4874,11.834
9,1,7,21.564,1.348,10.639
1,3,7,3.4098,5.3127,14.681
3,3,7,8.9932,4.687,12.843
5,3,7,13.36,4.1935,11.404
7,3,7,16.857,3.7954,10.249
9,3,7,19.713,3.4684,9.3049
1,5,7,3.0062,7.4526,12.477
3,5,7,8.0403,6.6615,11.074
5,5,7,12.081,6.0226,9.9492
7,5,7,15.39,5.497,9.0292
9,5,7,18.144,5.0579,8.2639
1,7,7,2.6858,8.9963,10.828
3,7,7,7.2651,8.1278,9.7248
5,7,7,11.02,7.4124,8.8228
7,7,7,14.15,6.814,8.0725
9,7,7,16.797,6.3066,7.4391
1,9,7,2.4257,10.166,9.5575
3,9,7,6.6232,9.2671,8.6684
5,9,7,10.126,8.5142,7.9292
7,9,7,13.09,7.8752,7.3054
9,9,7,15.629,7.3267,6.7722
1,1,9,3.383,1.7943,18.854
3,1,9,8.9296,1.5852,16.527
5,1,9,13.272,1.4203,14.699
7,1,9,16.753,1.2873,13.229
9,1,9,19.596,1.178,12.025
1,3,9,2.9864,4.5128,16.012
3,3,9,7.9932,4.0385,14.236
5,3,9,12.017,3.6553,12.808
7,3,9,15.313,3.34,11.638
9,3,9,18.058,3.0767,10.662
1,5,9,2.6709,6.4657,13.889
3,5,9,7.2295,5.8468,12.492
5,5,9,10.971,5.3369,11.347
7,5,9,14.093,4.9101,10.392
9,5,9,16.732,4.5484,9.5846
1,7,9,2.4142,7.9397,12.256
3,7,9,6.5957,7.2426,11.13
5,7,9,10.088,6.6585,10.19
7,7,9,13.045,6.1627,9.396
9,7,9,15.58,5.737,8.7162
1,9,9,2.2016,9.0964,10.966
3,9,9,6.0617,8.3593,10.038
5,9,9,9.3331,7.733,9.2541
7,9,9,12.139,7.1947,8.5827
9,9,9,14.57,6.7275,8.0017
