1,1,1,9.9657,4.1517,6.3293
3,1,1,23.332,3.2772,5.1133
5,1,1,31.567,2.7058,4.3161
7,1,1,36.856,2.3068,3.7571
9,1,1,40.314,2.0146,3.3453
1,3,1,7.8987,8.2384,4.5929
3,3,1,19.357,6.8424,3.8709
5,3,1,27.065,5.874,3.3676
7,3,1,32.4,5.1717,3.0009
9,3,1,36.137,4.6444,2.7246
1,5,1,6.5654,9.7123,3.4977
3,5,1,16.626,8.3403,3.0292
5,5,1,23.843,7.3445,2.6873
7,5,1,29.13,6.6007,2.4305
9,5,1,33.037,6.0331,2.2336
1,7,1,5.6282,10.33,2.7945
3,7,1,14.602,9.0658,2.4654
5,7,1,21.357,8.1112,2.2156
7,7,1,26.528,7.3761,2.0222
9,7,1,30.518,6.803,1.8706
1,9,1,4.9286,10.678,2.3218
3,9,1,13.024,9.5166,2.0767
5,9,1,19.342,8.6095,1.8846
7,9,1,24.346,7.8903,1.7315
9,9,1,28.34,7.3148,1.6084
1,1,3,8.032,3.0413,14.011
3,1,3,19.653,2.5038,11.789
5,1,3,27.439,2.1302,10.238
7,1,3,32.804,1.8588,9.1063
9,1,3,36.544,1.6547,8.2519
1,3,3,6.6313,6.2725,10.68
3,3,3,16.771,5.3561,9.2405
5,3,3,24.023,4.6917,8.1894
7,3,3,29.319,4.1955,7.3993
9,3,3,33.219,3.8165,6.7928
1,5,3,5.6633,7.7336,8.4957
3,5,3,14.681,6.7676,7.4917
5,5,3,21.454,6.0399,6.7303
7,5,3,26.627,5.4806,6.1412
9,5,3,30.61,5.0449,5.6794
1,7,3,4.9494,8.5588,7.0305
3,7,3,13.072,7.6163,6.287
5,7,3,19.403,6.8818,5.7045
7,7,3,24.409,6.3006,5.241
9,7,3,28.399,5.8364,4.8686
1,9,3,4.398,9.1168,5.9976
3,9,3,11.785,8.2148,5.4228
5,9,3,17.709,7.4919,4.9603
7,9,3,22.521,6.9051,4.5833
9,9,3,26.459,6.4249,4.2732
1,1,5,6.7336,2.3266,18.197
3,1,5,17.001,1.9697,15.72
5,1,5,24.314,1.7108,13.91
7,1,5,29.632,1.5173,12.547
9,1,5,33.531,1.3692,11.498
1,3,5,5.7148,4.9709,14.413
3,3,5,14.796,4.3285,12.699
5,3,5,21.598,3.8459,11.4
7,3,5,26.78,3.4757,10.395
9,3,5,30.756,3.1876,9.6071
1,5,5,4.9777,6.3742,11.86
3,5,5,13.137,5.6582,10.602
5,5,5,19.485,5.1018,9.6165
7,5,5,24.496,4.6626,8.8334
9,5,5,28.481,4.3126,8.2049
1,7,5,4.4153,7.2821,10.079
3,7,5,11.826,6.5528,9.1112
5,7,5,17.762,5.9695,8.3329
7,7,5,22.578,5.4969,7.6989
9,7,5,26.515,5.1109,7.1783
1,9,5,3.9696,7.9406,8.7726
3,9,5,10.757,7.2204,8.0028
5,9,5,16.32,6.6308,7.3702
7,9,5,20.931,6.1427,6.8443
9,9,5,24.781,5.7355,6.4039
1,1,7,5.7951,1.839,20.663
3,1,7,14.978,1.5884,18.181
5,1,7,21.829,1.4006,16.299
7,1,7,27.028,1.2567,14.843
9,1,7,31.001,1.1448,13.7
1,3,7,5.0187,4.0683,16.88
3,3,7,13.231,3.5956,15.078
5,3,7,19.605,3.2297,13.668
7,3,7,24.624,2.9419,12.549
9,3,7,28.605,2.7133,11.651
1,5,7,4.4384,5.3958,14.264
3,5,7,11.88,4.8448,12.889
5,5,7,17.833,4.4053,11.785
7,5,7,22.655,4.0503,10.886
9,5,7,26.59,3.7612,10.149
1,7,7,3.984,6.3233,12.373
3,7,7,10.792,5.7428,11.285
5,7,7,16.367,5.2684,10.391
7,7,7,20.983,4.8764,9.6484
9,7,7,24.833,4.5502,9.0273
1,9,7,3.6165,7.0248,10.939
3,9,7,9.8905,6.4369,10.054
5,9,7,15.126,5.947,9.3139
7,9,7,19.539,5.5348,8.6887
9,9,7,23.282,5.1855,8.157
1,1,9,5.0824,1.4934,22.211
3,1,9,13.376,1.31,19.814
5,1,9,19.791,1.1687,17.941
7,1,9,24.825,1.058,16.455
9,1,9,28.804,0.97036,15.264
1,3,9,4.4714,3.4176,18.613
3,3,9,11.957,3.0568,16.807
5,3,9,17.933,2.7705,15.358
7,3,9,22.764,2.5401,14.181
9,3,9,26.698,2.3532,13.217
1,5,9,4.0032,4.6639,16.061
3,5,9,10.837,4.2275,14.643
5,5,9,16.427,3.872,13.479
7,5,9,21.051,3.579,12.514
9,5,9,24.902,3.3358,11.707
1,7,9,3.6287,5.5792,14.158
3,7,9,9.9204,5.1067,13.01
5,7,9,15.167,4.7137,12.05
7,7,9,19.585,4.3835,11.24
9,7,9,23.33,4.1042,10.551
1,9,9,3.3206,6.2926,12.676
3,9,9,9.1512,5.804,11.725
5,9,9,14.09,5.3908,10.917
7,9,9,18.31,5.0382,10.226
9,9,9,21.939,4.7356,9.631
