n_players,price,base_price,Q,Qs_per_player,eq_tput
6,"[0.8580296247443674, 1.0841794858686555, 0.9358956579051164, 0.8552176765032081, 0.9643243306921054, 0.9839095730882494]",0.9161603405386658,29,"[12, 1, 1, 13, 1, 1]",25.831601927322126
6,"[0.641408465390948, 0.6968205420705107, 0.6599311169266182, 0.7141478747372386, 0.6123927942943919, 0.4932743900097508]",0.6136323697097733,101,"[14, 1, 8, 1, 22, 55]",68.99927027150068
6,"[1.1166154816380276, 1.0073505458123544, 0.9007333804485695, 1.1215968109654957, 1.1248330967629456, 1.0937086205146291]",0.9969993271841618,16,"[1, 1, 11, 1, 1, 1]",14.832185289500728
6,"[0.9394735001224185, 0.9488200087643835, 0.978120861170614, 0.8803531104517783, 0.9250716024545854, 1.17993524630796]",0.9886269475190176,19,"[1, 1, 1, 14, 1, 1]",17.45281415395406
6,"[0.9385771874733724, 0.9118020754799558, 1.0876301395669528, 0.855179610240047, 0.7909751685364759, 0.8385461166959746]",0.839913525151859,40,"[1, 1, 1, 2, 26, 9]",34.42359768094676
6,"[0.997317164581949, 1.0724703893292413, 1.026741788302797, 1.054200635774486, 0.9809379634888669, 1.0232654818619484]",0.9463904180450526,6,"[1, 1, 1, 1, 1, 1]",5.733098022566528
6,"[1.1064400596278914, 0.9769883115022762, 0.9162071837691445, 1.0537959261555783, 1.0071649435863104, 1.0171365227083804]",0.9442280386598288,13,"[1, 1, 8, 1, 1, 1]",12.161533562413368
6,"[0.6142575873393097, 0.7699938421398187, 0.6381941863301778, 0.5577590958519215, 0.5083644140096056, 0.6060945469725816]",0.6368107307950018,107,"[14, 1, 8, 28, 41, 15]",70.74515964621189
6,"[0.8402469354572236, 0.7682888763457503, 0.9778942028321591, 0.9048757858162572, 0.9330224790331356, 0.9330794433916717]",0.9166693907914503,42,"[6, 32, 1, 1, 1, 1]",35.91601198259593
6,"[1.0712456003639357, 0.8381692790287053, 0.936726474381887, 0.8700869939767313, 0.9133659535475914, 0.8921905407345031]",0.9677090786351972,30,"[1, 19, 1, 7, 1, 1]",26.63959352173462
6,"[0.8177411162696835, 0.6751902082211336, 0.5637076315702809, 0.7589610848535865, 0.7458532766710582, 0.6699387727480884]",0.6886091981023496,89,"[1, 16, 52, 1, 1, 18]",64.34601666211542
6,"[0.5088129647827447, 0.3568748797445509, 0.643072134957624, 0.5200721049621817, 0.7651139679108037, 0.5447383862296843]",0.5474647798731129,122,"[24, 60, 1, 21, 1, 15]",73.28347190288719
6,"[0.9383704158827456, 0.9780530425725988, 1.1058506163617943, 0.9592813480406241, 0.8909803193272887, 0.9362331650544831]",0.9741445158746137,17,"[1, 1, 1, 1, 12, 1]",15.711266760811265
6,"[0.920349807482143, 1.0010683192980119, 1.0091832213168175, 1.1272286807234502, 0.8179411157067018, 0.9838013439187392]",0.916931925966252,31,"[1, 1, 1, 1, 26, 1]",27.44218794522616
6,"[1.0197104348641746, 1.0646513748557238, 0.9252486860547406, 0.9686217076044781, 0.9413766817624469, 0.978327836640252]",0.9802660450932381,11,"[1, 1, 6, 1, 1, 1]",10.353105144077267
6,"[1.1767864345526353, 1.0945230755118083, 0.9839171046216765, 1.008273214301865, 0.9186322095426244, 1.0617085600043725]",0.9728149099596902,12,"[1, 1, 1, 1, 7, 1]",11.260129350398621
6,"[1.051675874531331, 0.8655027690296925, 0.815806635202226, 0.6986432767191328, 0.8934951250974643, 0.8637723579496756]",0.8934130635462199,54,"[1, 1, 4, 46, 1, 1]",44.41775992713221
6,"[0.961079294078553, 0.9681445331141877, 0.8538238845530316, 0.8211128463590704, 1.0320435704470796, 0.8581541010749913]",0.9132465112430893,36,"[1, 1, 8, 20, 1, 5]",31.374427639813806
6,"[0.9336668840390671, 0.9657024130949652, 0.9234710677607701, 0.8965131854148416, 0.938283683731877, 1.2856964118829777]",0.9207355631102561,17,"[1, 1, 2, 11, 1, 1]",15.711266760811265
6,"[0.75657842809915, 0.8469953046437956, 0.9454312012362805, 0.8645479215215289, 1.0490005992322804, 0.9807019774006023]",0.8306073195586862,43,"[37, 2, 1, 1, 1, 1]",36.654171934786866
6,"[0.888334301995956, 0.812494076519215, 0.836037675635608, 0.6120909104423702, 0.877891986911796, 0.92590469461326]",0.7965511732155928,68,"[1, 1, 1, 63, 1, 1]",53.32585891343065
6,"[0.4461934541971062, 0.43938925147146557, 0.427756425792834, 0.5915524859451958, 0.5514566221680309, 0.6832797149295609]",0.49334539219720697,125,"[36, 37, 40, 1, 10, 1]",73.52143185672183
6,"[0.49682957830192886, 0.7204551939398804, 0.4575999713032952, 0.5953552275379921, 0.40431540797237253, 0.6002710586196024]",0.5146357829291197,121,"[27, 1, 37, 4, 50, 2]",73.18772461558
6,"[0.8450469930620829, 0.7660041718322336, 0.5756283655721945, 0.5775431677248372, 0.49182015404915636, 0.6684685256965684]",0.70555767854072,105,"[1, 1, 27, 27, 48, 1]",70.20997147875296
6,"[0.8854642995724388, 0.8052053080979089, 0.8596024683860487, 0.6646207287869635, 0.7999840367229402, 0.7520193152089293]",0.8660872784917225,66,"[1, 1, 1, 47, 1, 15]",52.12293564480463
6,"[0.85969769820781, 0.8030188732653815, 0.4936439007558822, 0.7514745864458964, 0.6088424755142584, 0.7260521541433972]",0.779570895085734,96,"[1, 1, 64, 1, 28, 1]",67.23592070300712
6,"[0.8280141302898022, 0.8018271821831323, 0.8381793514190332, 0.8140123703736821, 0.8191068060194205, 1.007372220432091]",0.8336115373879213,47,"[6, 16, 3, 12, 9, 1]",39.55306050170174
6,"[0.9638705684647375, 0.8750080560959139, 0.7973401065142867, 0.9776384405601479, 0.8236664735665339, 0.9542030559369206]",0.9033859690797268,41,"[1, 1, 24, 1, 13, 1]",35.172486352766406
6,"[0.790408462487439, 0.912578215166572, 0.866352244084498, 0.7561866843662569, 1.0479869419087915, 0.8348397286938039]",0.8678500460464338,50,"[17, 1, 1, 29, 1, 1]",41.67057304581827
6,"[0.6795547706010566, 0.6252238609929057, 0.5506980802281898, 0.6149891274694554, 0.5994072836283095, 0.6350719649552834]",0.6337438587496559,103,"[1, 16, 35, 17, 22, 12]",69.62766214050278
6,"[0.6419222286058337, 0.7127396065234475, 0.7457566929591926, 0.6695743096479855, 0.7110600650650359, 0.661655825166616]",0.6881397857850599,87,"[30, 7, 1, 20, 6, 23]",63.438871119395856
6,"[0.8775933575343501, 0.995394824955923, 0.665288599606565, 0.7778344302097585, 0.8772783851291974, 0.8893198240361841]",0.7951214579860453,63,"[1, 1, 50, 9, 1, 1]",50.27398111724971
6,"[0.7660550491171383, 0.9818505590504321, 0.8929416050146568, 1.050747802794242, 0.8501682608842014, 0.9426969685347751]",0.9447963422889009,41,"[34, 1, 1, 1, 3, 1]",35.172486352766406
6,"[0.5415402238370369, 0.4656274021781835, 0.66141453194931, 0.45480829943350615, 0.5461048772170349, 0.5396558342369588]",0.5409990778489633,121,"[17, 35, 1, 37, 15, 16]",73.18772461558
6,"[0.8461125766599631, 0.6770713474413116, 0.7273491720217526, 0.8291219923198405, 0.767083338960772, 0.8883352897197105]",0.8925125777253172,69,"[1, 39, 21, 1, 6, 1]",53.91822941450942
6,"[0.8974027232818033, 0.895837252698254, 0.9018246490796485, 0.8158956195039605, 0.8578944904385863, 0.8752293700161875]",0.8690778638797186,34,"[1, 1, 1, 23, 7, 1]",29.817656214340417
6,"[0.6807876001498763, 0.7902197714825823, 0.9331733028830798, 0.9658113506210291, 0.9130939866131329, 0.7423009651967307]",0.8240757388757552,65,"[42, 1, 1, 1, 1, 19]",51.51250494893721
6,"[0.620226754946488, 0.7882575408094553, 0.5538858898121146, 0.8812598520861754, 0.7320261563713562, 0.7945917871794551]",0.7784078726512126,90,"[33, 1, 53, 1, 1, 1]",64.78661804945106
6,"[0.8520177901253023, 0.6290078047332983, 0.6985439684807985, 0.58335400194932, 0.7650558721121432, 0.6371123762941471]",0.734264242341411,94,"[1, 26, 4, 40, 1, 22]",66.45789309314367
6,"[0.8293311912724932, 0.8230314814688213, 0.6896507731342962, 0.804657863991336, 0.7777220567972926, 0.7388889061609131]",0.7630389438871856,66,"[1, 1, 38, 1, 6, 19]",52.12293564480463
6,"[0.4161376286425478, 0.6024580898236132, 0.6009513844089106, 0.7101094215665915, 0.6686504489236762, 0.6646839222073956]",0.590233997450597,106,"[68, 17, 18, 1, 1, 1]",70.48350640904108
6,"[0.414861714644299, 0.42546980409727947, 0.48572812780393687, 0.32913432456484515, 0.45622470560562567, 0.33599818313465984]",0.4714811485957724,152,"[23, 20, 1, 50, 10, 48]",74.08495687087152
6,"[0.7362707444223593, 0.4565017159426722, 0.6700343953781094, 0.6733591508747355, 0.6492829782808184, 0.7703497262901166]",0.6471778851884662,99,"[1, 70, 7, 6, 14, 1]",68.32613057460054
6,"[0.8508599887070603, 0.6832176739643553, 0.7365871779164443, 0.6858388295714213, 0.6034210600384562, 0.7443033364228328]",0.7026204786522658,85,"[1, 19, 1, 18, 45, 1]",62.49837717014767
6,"[0.8699464005117935, 0.9556400160963835, 1.1598092474411388, 1.0639037454649516, 0.9571217926059767, 0.9421836951281144]",0.963148024372201,21,"[16, 1, 1, 1, 1, 1]",19.172299884552157
6,"[0.6220217132777568, 0.6272565518805278, 1.0161738536956029, 0.6668458635574276, 0.6980216034182509, 0.6403048666541981]",0.6424429769508075,94,"[28, 26, 1, 14, 4, 21]",66.45789309314367
6,"[0.8988871741798352, 0.9047107932970682, 0.8432128586038742, 1.090471510014998, 0.7629507000828768, 0.835287670030651]",0.9546476936909759,44,"[1, 1, 3, 1, 32, 6]",37.386962415213596
6,"[0.8015888330494518, 0.9158122035653596, 0.7399172173061971, 0.9963168221854006, 0.7067696296474939, 0.8174155778703249]",0.9080610360399631,62,"[1, 1, 23, 1, 35, 1]",49.64598725592317
6,"[0.7056049993766893, 0.6861260275306356, 0.8248486348914488, 0.5288600704347509, 0.6284066598710765, 0.6993754138775833]",0.6935545810464961,94,"[2, 8, 1, 55, 25, 3]",66.45789309314367
6,"[0.9174413575466697, 0.7310406246110911, 0.9781102517279944, 0.9295818082130217, 1.1050038835015226, 1.0104323066407304]",0.9381088227955382,47,"[1, 42, 1, 1, 1, 1]",39.55306050170174
6,"[0.8924753634167392, 0.8037616561726202, 0.8418402873365269, 0.7430317456373474, 0.6553606404527033, 0.8397927119418555]",0.8337428824127623,68,"[1, 1, 1, 16, 48, 1]",53.32585891343065
6,"[0.5256264433731631, 0.6084008925905195, 0.6402386554409556, 0.5244719441822709, 0.7210061494353904, 0.5324005871553229]",0.5484561609572052,111,"[32, 11, 3, 33, 1, 31]",71.6720793012705
6,"[0.4325322590777205, 0.3811087603720904, 0.803815603190159, 0.8877481871519195, 0.7061883582602743, 0.43998252701601115]",0.6366424822545781,126,"[38, 50, 1, 1, 1, 35]",73.58597186384434
6,"[0.4380440155055141, 0.43753649985198223, 0.40908415829502043, 0.5666696755360242, 0.5464008960143162, 0.48947331853265874]",0.4792060156331608,130,"[32, 32, 39, 1, 6, 20]",73.78356388566553
6,"[0.628844496364383, 0.8339182446959402, 0.8363091152946072, 0.6715968474372821, 0.736768993109265, 0.6280242008646736]",0.7092809744340901,88,"[33, 1, 1, 19, 1, 33]",63.89670397954317
6,"[0.6752741551535874, 0.5428877769274931, 0.5994243212774539, 0.8684229988995619, 0.5019869576829425, 0.7942028746618577]",0.6944228801926284,105,"[1, 36, 20, 1, 46, 1]",70.20997147875296
6,"[0.9752215640196787, 1.0255792651492077, 0.9712717178695988, 0.7360700118722123, 1.009204917208161, 1.0835235116782098]",0.9392713061637383,46,"[1, 1, 1, 41, 1, 1]",38.83641365071846
6,"[0.5237156450780771, 0.516934187292176, 0.530035645413471, 0.5353424506073454, 0.6189658747559721, 0.5971365355732827]",0.5443836765759843,116,"[27, 28, 25, 24, 3, 9]",72.5654499674417
6,"[0.7468766721622829, 0.7898897183865072, 0.7758747877426644, 0.685408951082456, 0.7655482013251731, 0.7000914262460102]",0.6982017049666477,73,"[10, 1, 1, 32, 3, 26]",56.225477184027184
6,"[0.9234993910229108, 0.9193793615077834, 0.8728450627310502, 0.8314359834633295, 0.8144588270610364, 0.7881901216411987]",0.8831870937801364,45,"[1, 1, 1, 7, 13, 22]",38.11437841496001
6,"[1.1033607222672561, 1.1292987969247, 0.8037261984345787, 0.9978838010179876, 1.0081345927566256, 0.8750209764447996]",0.9137260807266306,34,"[1, 1, 28, 1, 1, 2]",29.817656214340417
6,"[0.9112102387840745, 0.708229431474139, 0.8179207780182504, 0.7596133704116966, 0.7585455953313229, 0.7555633390357109]",0.8543637496301958,67,"[1, 30, 1, 11, 12, 12]",52.72740662990544
6,"[0.9450457592439899, 0.8970784707314751, 1.0389896236094331, 1.0648220142553566, 1.0888581892139355, 0.8133254643833598]",0.9424991539275557,32,"[1, 1, 1, 1, 1, 27]",28.239392357414722
6,"[0.6051042009135807, 0.8793104623493284, 0.7902852961076551, 0.8605897788791148, 0.8972040571027184, 0.9326975206382935]",0.797448356403927,69,"[64, 1, 1, 1, 1, 1]",53.91822941450942
6,"[0.6681148108825742, 0.7536014111210037, 1.0222434508225864, 0.9619547177801375, 0.5646566752994346, 0.8418643734890396]",0.8205663908648827,85,"[24, 1, 1, 1, 57, 1]",62.49837717014767
6,"[0.8255070535599727, 0.9718992231134929, 0.804233492303249, 0.9404362655263638, 1.143278625546078, 0.9726485162279559]",0.928602110773177,40,"[14, 1, 22, 1, 1, 1]",34.42359768094676
6,"[1.0414157872662935, 0.8404282890137335, 0.9457236642881144, 0.9490927755403722, 1.0373241101390214, 1.053678194819221]",0.973774962163696,27,"[1, 22, 1, 1, 1, 1]",24.1993952191094
6,"[0.5419263565485237, 0.8327769267897493, 0.7995225107726941, 0.6865976260880049, 0.7061505723543813, 0.9017626933109624]",0.7394529992444876,87,"[62, 1, 1, 14, 8, 1]",63.438871119395856
6,"[0.7175070058679307, 0.7794607895358716, 0.6297889789685543, 0.849536075752521, 0.9418426064590141, 0.7440017474876648]",0.7565569343780865,76,"[17, 1, 48, 1, 1, 8]",57.8882780174648
6,"[0.454934644817223, 0.6635361726926339, 0.46162201723139384, 0.7152604081830944, 0.49326194828043407, 0.5168032651264605]",0.6210819164251719,122,"[36, 1, 35, 1, 27, 22]",73.28347190288719
6,"[0.4005503161110946, 0.44926061964772945, 0.5496315640002644, 0.3288278456426012, 0.43024904070438186, 0.3827132711357649]",0.4492926202077294,150,"[30, 14, 1, 51, 20, 34]",74.07668177721555
6,"[0.8487466214033088, 0.7666584009324746, 1.1945009015593357, 1.0774367181727673, 0.7980298249220317, 0.9974284982731112]",0.9714809221741431,48,"[1, 28, 1, 1, 16, 1]",40.264309942858716
6,"[0.9304737920254345, 0.9534606290843968, 0.9018196314987116, 0.7874419245360638, 0.8501735713498192, 0.9636186255628961]",0.8555999331246473,39,"[1, 1, 1, 29, 6, 1]",33.66934749752457
6,"[0.9461456356412259, 0.9450032242408118, 0.9410804078955585, 1.1624629851853465, 0.9411538531179491, 0.9167257052096368]",0.9064739037343762,13,"[1, 1, 1, 1, 1, 8]",12.161533562413368
6,"[0.7401844605880346, 0.5911095670269582, 0.6447714093359246, 0.6784461550595242, 0.7810628097209831, 0.6981136613248563]",0.6753653961001368,90,"[1, 43, 24, 14, 1, 7]",64.78661804945106
6,"[0.6995363956957875, 0.6851744742860008, 0.5516195155832241, 0.47402637808568804, 0.8097557280595113, 0.791361388957829]",0.7149333452142929,102,"[1, 1, 38, 60, 1, 1]",69.31914892539562
6,"[0.9820443214101768, 0.8574876584797794, 0.7752619673402342, 0.8300142653959423, 0.8230133028488473, 0.7449141946057657]",0.8275706259121841,53,"[1, 1, 19, 1, 1, 30]",43.73917256078359
6,"[0.9274937911209148, 1.005385827936388, 1.0749828202405223, 0.8722835119896731, 0.9721084050126202, 0.8615521795801401]",0.9176153304483635,27,"[1, 1, 1, 10, 1, 13]",24.1993952191094
6,"[0.6623938654100384, 0.8914127714494053, 0.9299568305036208, 0.7228295114019679, 0.7477278979463942, 0.7993910966392402]",0.829359122114829,72,"[41, 1, 1, 18, 10, 1]",55.65815371910459
6,"[0.985795856017512, 0.6938113849717591, 0.9326049672292233, 1.0901216830794718, 1.012810017887648, 0.9747365359505917]",0.9951663662334352,54,"[1, 49, 1, 1, 1, 1]",44.41775992713221
6,"[0.8859948354928682, 0.8222711053165835, 0.8685047405695716, 0.7465845415958015, 0.9239212150242978, 0.7973802437428894]",0.9478244618732398,51,"[1, 4, 1, 31, 1, 13]",42.36556097892518
6,"[0.7640199123694752, 0.803970239135269, 0.7934372173209071, 0.9254659706006325, 0.6831474088959582, 0.5730915831972162]",0.8219169804723783,83,"[1, 1, 1, 1, 21, 58]",61.52593130963338
6,"[1.0913333854179401, 1.0600972723493631, 1.1127164393727287, 0.9615699715430938, 1.036256693689372, 0.801495172867946]",0.9757445008039259,34,"[1, 1, 1, 1, 1, 29]",29.817656214340417
6,"[0.38312634438378873, 0.5116213844631139, 0.4969326663235152, 0.5155018776506021, 0.40268437548423885, 0.4575323179434975]",0.44820808745947793,135,"[43, 10, 13, 9, 37, 23]",73.9292301407136
6,"[0.7783282127161323, 0.8949993806679171, 0.8920717307607691, 0.8210907820381981, 0.6882169267472359, 0.9592842982153089]",0.773463021515959,60,"[12, 1, 1, 1, 44, 1]",48.37275847961522
6,"[0.833490543877979, 0.9702104925382113, 0.826508464748047, 0.7407376885542051, 0.8557285205664712, 0.790524175982326]",0.7807593979456773,52,"[1, 1, 2, 33, 1, 14]",43.055099881721944
6,"[0.32237763902781735, 0.5373591198999934, 0.44777773872648136, 0.5760324896709101, 0.603979698618472, 0.38981961772239593]",0.5025249051359784,134,"[59, 5, 27, 1, 1, 41]",73.90684955757798
6,"[0.44910684783014915, 0.5725637217811264, 0.5762547436090604, 0.4335708969633888, 0.6493157805484002, 0.46299830417570487]",0.5046434844928749,123,"[37, 7, 6, 40, 1, 32]",73.37068099282894
6,"[0.5747700358532088, 0.40578515579093666, 0.5641746188353784, 0.608035144127168, 0.6219213437947129, 0.663074517697773]",0.5770974259670798,112,"[17, 60, 20, 9, 5, 1]",71.87396249579308
6,"[0.713681039037506, 0.5813037117994538, 0.713436553190652, 0.7623907885732334, 0.6385669997652168, 0.6211095899900849]",0.6911712300600404,94,"[1, 40, 1, 1, 23, 28]",66.45789309314367
6,"[0.40441859012341197, 0.4483500102830559, 0.40920508607822986, 0.5760369013498549, 0.4390565842264824, 0.5405990549614953]",0.48512327130325794,134,"[38, 27, 36, 1, 29, 3]",73.90684955757798
6,"[0.4868393644837238, 0.7336843476107555, 0.6422528976089261, 0.8784605252504888, 0.5726330102645084, 0.831514734169877]",0.6149552691377471,102,"[56, 1, 12, 1, 31, 1]",69.31914892539562
6,"[0.7315803270741464, 0.6124042985372092, 0.6735958682963268, 0.6169671100679733, 0.6065672577913716, 0.8238427124235206]",0.6666465998928977,96,"[1, 28, 10, 27, 29, 1]",67.23592070300712
6,"[0.9809412772600498, 0.992698310636004, 0.8566352825857546, 0.9533720598216106, 0.8577461541243567, 1.1651580474147494]",0.9816000957888954,29,"[1, 1, 13, 1, 12, 1]",25.831601927322126
6,"[0.7956726657533684, 0.7379011386709421, 0.8883004928259409, 0.965316307800188, 1.0129006293722893, 0.9612329690767257]",0.9338385591921525,52,"[13, 35, 1, 1, 1, 1]",43.055099881721944
6,"[0.2731400807484128, 0.41521318794072437, 0.3770687830085521, 0.4454885241586189, 0.6912618446747781, 0.5948440382418758]",0.4579337307825744,149,"[68, 26, 37, 16, 1, 1]",74.07215204538282
6,"[0.7540618734514573, 0.8073489909707048, 0.6418371442249181, 0.8051579297369322, 0.7285621109646905, 0.7716775042877054]",0.7503464671764731,73,"[7, 1, 47, 1, 16, 1]",56.225477184027184
6,"[0.6821566749068825, 0.6988241651440067, 0.9088335193780291, 0.799414213920069, 0.7442909556788925, 0.5653704963783386]",0.725290883800748,87,"[17, 12, 1, 1, 1, 55]",63.438871119395856
6,"[0.647362852807286, 0.4273819108360178, 0.32168833930697416, 0.3834531842683431, 0.6574943663110935, 0.4877188204011862]",0.5042025704140353,139,"[1, 28, 57, 40, 1, 12]",73.99521037926242
6,"[0.8256674461526191, 0.6519395443612223, 0.7313520575175956, 0.6455902335916848, 0.5516357103359222, 0.7697876587566487]",0.788695951092297,93,"[1, 19, 1, 21, 50, 1]",66.05415764774301
6,"[0.4171214718102998, 0.5808276734144637, 0.4218286585408009, 0.3704647150942187, 0.5075587621331661, 0.3309914563871126]",0.48711534309929355,146,"[27, 1, 25, 40, 1, 52]",74.05636788089693
6,"[1.0156027405062096, 0.9965360588348597, 1.1951845292205978, 0.9096294759891997, 0.9837093478457325, 0.964540976752244]",0.9949997160300633,14,"[1, 1, 1, 9, 1, 1]",13.057333863927182
6,"[0.5887221798418087, 0.5891662131432075, 0.5420639794577345, 0.507306106742768, 0.4860966009485262, 0.49780740405343515]",0.538389160622338,119,"[7, 7, 19, 27, 31, 28]",72.96877092565356
6,"[0.898905361124223, 0.9344338489009725, 0.9162628084488664, 0.8889825405759418, 0.8715999196772324, 0.9766671914830013]",0.8408136484901182,24,"[3, 1, 1, 6, 12, 1]",21.710389772226847
6,"[0.9700652152920543, 0.7758755146189289, 1.0307774820197086, 1.0047566800091277, 0.8290088762165629, 0.8573571857722736]",0.9176065493645934,43,"[1, 30, 1, 1, 9, 1]",36.654171934786866
6,"[0.49185419352234755, 0.6637780954459225, 0.645480670579102, 0.6382948855603208, 0.6075025651394074, 0.4224185260708542]",0.5993351547937784,111,"[40, 1, 1, 2, 10, 57]",71.6720793012705
6,"[0.9644707605360863, 1.0291089740588253, 0.9646656558858121, 1.087655164539481, 0.9386882950085688, 0.9919712097727997]",0.9738906369163148,9,"[1, 1, 1, 1, 4, 1]",8.522130718546286
6,"[0.7040296678246999, 0.6661051897328357, 0.7418148552306264, 0.6280128654856123, 0.6901610481066289, 0.9093231278393726]",0.7362776571321905,86,"[11, 23, 1, 36, 14, 1]",62.97270282957225
6,"[1.0368487724504085, 0.8720351215300897, 0.9277671407933723, 0.912115298535557, 0.7595382534125478, 0.8403983042837602]",0.9296798270857484,44,"[1, 1, 1, 1, 35, 5]",37.386962415213596
6,"[0.9907908282869439, 0.883828402749495, 0.834406575071752, 0.8453841073259708, 0.8629992282737363, 0.9315698583467972]",0.8755249200008881,35,"[1, 1, 16, 11, 5, 1]",30.59872631253848
6,"[0.4078942379650234, 0.582517022607882, 0.5942703681254056, 0.6104473566301876, 0.5439679845639118, 0.5507322079873802]",0.5097341457448094,116,"[54, 11, 8, 4, 20, 19]",72.5654499674417
6,"[0.765787756074892, 0.6493943257558664, 0.7073746907853349, 0.7150693631625735, 0.7550109044523259, 0.5017765992577933]",0.6396617581964613,93,"[1, 21, 2, 1, 1, 67]",66.05415764774301
6,"[0.7204075640528754, 0.8191426264861535, 0.845114356960951, 0.7976063657698679, 0.7080894800266258, 0.7150660289107249]",0.7851119225125426,71,"[21, 1, 1, 1, 25, 22]",55.08445106052047
6,"[0.7134063382879443, 0.4525676921269929, 0.5019882447877293, 0.5830565737085871, 0.6153591910373789, 0.6286321514755507]",0.4792405544744502,112,"[1, 49, 36, 15, 7, 4]",71.87396249579308
6,"[0.6354017246039158, 0.5736031293239995, 0.7532852743620855, 0.5023588206056554, 0.657926501891975, 0.6306215486320453]",0.6028198935369404,104,"[12, 28, 1, 47, 4, 12]",69.9246501081056
6,"[0.9707284670675345, 0.9320951554080658, 1.0220574705244414, 0.8563408233947883, 0.9332809379093376, 0.9197940756315806]",0.9403967319733482,24,"[1, 1, 1, 19, 1, 1]",21.710389772226847
6,"[0.7906281037454223, 0.6218379216728915, 0.82176822850751, 0.6044221699591009, 0.9103310406043739, 0.8538917739440254]",0.7314533787243439,86,"[1, 38, 1, 44, 1, 1]",62.97270282957225
6,"[0.42601129542852356, 0.5685234168965724, 0.33060120203277876, 0.41978113216452473, 0.5082488031562136, 0.47170524304258926]",0.4688077672553195,139,"[29, 1, 55, 30, 7, 17]",73.99521037926242
6,"[0.9719053173848147, 0.6822295660867134, 0.781802450351754, 0.8836086937805969, 0.7866084229866604, 1.029972666769427]",0.8457880937294535,62,"[1, 45, 8, 1, 6, 1]",49.64598725592317
6,"[0.8715502379295583, 0.6882573814402874, 0.8254166401649158, 0.8289925470756018, 0.8163981423445856, 0.7462515922565295]",0.8267518857657711,64,"[1, 41, 1, 1, 1, 19]",50.89616964084457
6,"[0.9268001888847633, 0.7870369282268306, 0.8116946002673296, 0.7520435632341699, 0.7192408575598594, 0.774338238181826]",0.8209856282080176,63,"[1, 6, 1, 17, 29, 9]",50.27398111724971
6,"[0.927875500941645, 0.8074721885211473, 1.0454230945634149, 1.0901880055264221, 0.8267825283772444, 0.9164075329895853]",0.9264596925287653,39,"[1, 21, 1, 1, 14, 1]",33.66934749752457
6,"[0.652182287134971, 0.6091367032218222, 0.659061572757669, 0.7518545203964635, 0.8523546857847215, 0.6694741487937437]",0.7017833586752004,91,"[21, 34, 19, 1, 1, 15]",65.21831108416363
6,"[0.7705599351448102, 0.7061878200651894, 0.6541441039453655, 0.7644906105685231, 0.5556735431350001, 0.6255775573810745]",0.7264012364147256,94,"[1, 2, 18, 1, 47, 25]",66.45789309314367
6,"[0.8259790391854838, 0.6390798932008586, 0.5113303395898825, 0.7008005071395318, 0.687933049913633, 0.7563538695175898]",0.6351554095002685,94,"[1, 23, 61, 2, 6, 1]",66.45789309314367
6,"[0.6014412652291579, 0.7504709058041383, 0.6824682354520337, 0.7787654398822906, 0.5984449807396268, 0.6041563716316266]",0.6807537761000142,97,"[30, 1, 6, 1, 31, 28]",67.60978195821914
6,"[0.9921365586852477, 0.8148694874568373, 0.9414930186413413, 1.0286711953815149, 0.8780192148949554, 0.9696818754504638]",0.9708740015709899,32,"[1, 26, 1, 1, 2, 1]",28.239392357414722
6,"[0.9402442990145445, 0.9441785730095225, 0.7849007477773619, 1.0259590735631476, 0.9184213691630458, 0.898002010643711]",0.9070725374357397,37,"[1, 1, 32, 1, 1, 1]",32.14476349016415
6,"[0.7934842745292788, 0.8495613238445081, 0.8492079794957949, 0.9101214671882196, 0.8593007330233591, 0.9012007052800668]",0.7989515214024098,40,"[26, 6, 5, 1, 1, 1]",34.42359768094676
6,"[0.841275904085929, 0.9961297300251939, 0.7918295487585542, 0.8141243552211372, 0.6149522954030684, 0.7754892322991741]",0.828325185018685,69,"[1, 1, 1, 1, 62, 3]",53.91822941450942
6,"[0.7474323169815817, 0.6451229824345449, 0.5607931085111092, 0.6649631564974854, 0.7088267964419369, 0.5952754795277844]",0.6539074460809723,98,"[1, 16, 41, 10, 1, 29]",67.97325553929035
6,"[1.0627411480827103, 0.9495041599655949, 1.0960128857808835, 0.7933307934186145, 1.0508309777408016, 0.9713126855291703]",0.9869487285835948,35,"[1, 1, 1, 30, 1, 1]",30.59872631253848
6,"[0.5458168461487444, 0.3460330795311952, 0.4915266694151371, 0.6907889567249268, 0.5888116074164771, 0.5948309893550343]",0.4869306168418031,120,"[17, 64, 29, 1, 5, 4]",73.08297246616952
6,"[0.7655290748525699, 0.8697906608011112, 0.7715434528209184, 0.6694307998767401, 0.8413424917107928, 0.8907938994236925]",0.8032888654755241,66,"[10, 1, 8, 45, 1, 1]",52.12293564480463
6,"[1.0462389815816624, 0.9462825432937352, 1.0657098443230122, 0.865355789535613, 1.1212431816849369, 1.0004257159637242]",0.9971121502573179,22,"[1, 1, 1, 17, 1, 1]",20.0238026265625
6,"[0.5170364412231978, 0.7311503554593101, 0.654389948512724, 0.7891911840276701, 0.8972846189572536, 0.628168251504423]",0.8085225083352852,96,"[57, 1, 14, 1, 1, 22]",67.23592070300712
