n_players,price,base_price,Q,Qs_per_player,eq_tput
6,"[0.7392182041654678, 0.7154229128929864, 0.7950721092433349, 0.7335496133152344, 0.9584760436610195, 0.812103267571996]",0.7437398274876243,67,"[18, 26, 1, 20, 1, 1]",52.72740662990544
6,"[0.24885392755534297, 0.40380592801668974, 0.288395638272526, 0.3345683556236599, 0.2, 0.3354424001179768]",0.33147730260833064,206,"[65, 1, 42, 16, 67, 15]",74.21535025174231
6,"[0.26937215416804433, 0.2, 0.2, 0.24872260685690717, 0.2, 0.3194031289897133]",0.2237674310595688,257,"[19, 67, 67, 36, 67, 1]",74.2865661571272
6,"[0.8106938338987832, 0.8313878123804327, 1, 0.8776187592097654, 0.982555448161257, 1]",0.9071059708291216,38,"[21, 13, 1, 1, 1, 1]",32.90973627792523
6,"[0.7354402533847927, 0.9570159809500385, 0.8777850766585519, 0.6990329784340142, 0.7439393141570823, 0.8082155138139723]",0.7646026500377923,68,"[19, 1, 1, 31, 15, 1]",53.32585891343065
6,"[0.9368744850449542, 0.9991214444428583, 0.8840079848727815, 0.9938594392771334, 1, 1]",0.9803265539849448,19,"[1, 1, 14, 1, 1, 1]",17.45281415395406
6,"[0.8343869795265519, 0.7349088464531357, 0.8751200822689708, 0.9514327904498008, 0.798956693031404, 0.7420909416739321]",0.870127028974828,60,"[1, 28, 1, 1, 4, 25]",48.37275847961522
6,"[0.4855529208308643, 0.4912386512714078, 0.5051558813717415, 0.49607181816866397, 0.4898293786216635, 0.44204664942004646]",0.4272869429642075,129,"[21, 20, 17, 19, 20, 32]",73.74227030986277
6,"[0.2, 0.3520276616263599, 0.2, 0.22314123879092324, 0.21656140483584707, 0.4284436372305924]",0.2271997070999138,259,"[67, 1, 67, 59, 64, 1]",74.28878964010107
6,"[0.2, 0.31952415735079304, 0.33187802573650754, 0.5068550595653625, 0.31609847729937834, 0.32300233995902555]",0.29713552159946643,194,"[67, 33, 27, 1, 35, 31]",74.19317982344856
6,"[0.9264373439424913, 0.8923707912863064, 1, 0.96904390382596, 1, 1]",0.9924648831210583,17,"[1, 12, 1, 1, 1, 1]",15.711266760811265
6,"[0.7635022895768597, 1, 0.9461227211594173, 0.8896470867757497, 0.9453314382324962, 0.7888608112113121]",0.9165438480371286,49,"[27, 1, 1, 1, 1, 18]",40.970151474173235
6,"[0.5005288628363466, 0.34124256857572444, 0.490263131519171, 0.3284320196832352, 0.33416693484669224, 0.5239276789022924]",0.3946884588205113,151,"[1, 47, 2, 51, 49, 1]",74.08093610024075
6,"[0.4282408136462974, 0.7473340292884404, 0.6861187847130252, 0.6340948106208617, 0.5350322873068982, 0.5015239942338795]",0.6168726345687428,114,"[53, 1, 1, 1, 25, 33]",72.24254997621414
6,"[0.6624922680525598, 0.8675058519873619, 0.8291165423879288, 0.7837917734403703, 0.955739966475142, 0.661332539374667]",0.7515107463136312,76,"[36, 1, 1, 1, 1, 36]",57.8882780174648
6,"[0.25671346991997757, 0.2716986255193347, 0.2657608048645447, 0.39274584200526663, 0.22991664509817153, 0.34659164748493926]",0.2658480798535632,218,"[55, 45, 49, 1, 67, 1]",74.23509100330865
6,"[0.7130751953545528, 0.5674461122367315, 0.9364028959218959, 0.8289095476280469, 0.9646740206782927, 0.7910004911353727]",0.7314714807194194,80,"[13, 63, 1, 1, 1, 1]",60.0101313153654
6,"[0.6955524922647918, 0.5593305833329185, 0.8778262001531691, 0.7732636922790822, 0.7033601183201594, 0.7062387556696503]",0.7406509582944201,87,"[12, 56, 1, 1, 9, 8]",63.438871119395856
6,"[0.9710662873926484, 1, 1, 1, 0.8267382155505674, 1]",0.9793808220304168,29,"[1, 1, 1, 1, 24, 1]",25.831601927322126
6,"[0.6403796035742364, 0.8510391665357335, 0.8773888056745468, 0.7609466792504729, 0.7756629649319134, 0.943877831332792]",0.784785154210605,68,"[52, 1, 1, 9, 4, 1]",53.32585891343065
6,"[0.37514101627392726, 0.38377018964148374, 0.3977052206705674, 0.43463070779195034, 0.4534719972069128, 0.31557090744123106]",0.40369207866234524,158,"[33, 30, 25, 12, 6, 52]",74.10578897234876
6,"[0.7676146331972215, 0.6352349322045535, 0.5837763638261309, 0.816906822744361, 0.8894428122090015, 0.8733431358728347]",0.7487366171404479,86,"[1, 33, 49, 1, 1, 1]",62.97270282957225
6,"[0.3277198591990231, 0.3935758099774102, 0.2705472427910533, 0.28697124997946444, 0.28927798166319796, 0.31455401610091543]",0.3453565940588905,201,"[24, 1, 55, 46, 45, 30]",74.20643270502846
6,"[0.2, 0.2, 0.366432532096441, 0.20427197681901862, 0.2, 0.2]",0.2329941485770445,297,"[61, 60, 1, 55, 60, 60]",74.32536518888607
6,"[0.2, 0.37047071800191755, 0.5277586894829491, 0.28733544219120094, 0.37504095146088207, 0.46603525875106666]",0.3774709808168412,173,"[67, 24, 1, 58, 22, 1]",74.1470059171703
6,"[0.8023379412661614, 1, 0.8735362532101069, 0.8658134754283763, 0.9550639055804203, 0.9034004683184108]",0.9158673298730629,35,"[27, 1, 1, 4, 1, 1]",30.59872631253848
6,"[0.6433447236981771, 0.5348747091039224, 0.8143893784171219, 0.634144991371516, 0.5428660910852385, 0.7190739783110767]",0.6202964005866076,103,"[11, 41, 1, 12, 37, 1]",69.62766214050278
6,"[0.2, 0.2, 0.2, 0.23019297967475444, 0.20228809136948467, 0.2]",0.20487877985120237,302,"[57, 57, 57, 20, 54, 57]",74.32949478880101
6,"[0.2, 0.3609626723447761, 0.3765387498660324, 0.2, 0.2, 0.2]",0.22801790228345703,270,"[67, 1, 1, 67, 67, 67]",74.30043215796059
6,"[0.7180497745237056, 0.5143061110670127, 0.5015699713556864, 0.5725340186282355, 0.6214648208357241, 0.5111304192190396]",0.5610983329420011,115,"[1, 30, 33, 16, 4, 31]",72.40959873426823
6,"[0.8863884693604548, 0.8807936188279869, 0.6889143397421198, 0.8000739825430404, 0.9970881334642699, 0.7390546867897307]",0.9058350218551223,64,"[1, 1, 39, 1, 1, 21]",50.89616964084457
6,"[0.30885253435437093, 0.5637634888278028, 0.553458684583405, 0.48123284140611905, 0.44131650404180567, 0.6324185537364502]",0.5705443126116867,129,"[65, 3, 5, 23, 32, 1]",73.74227030986277
6,"[0.7691896649537207, 0.7963949528192469, 0.8182540621508027, 0.7004628714028365, 0.7432238797973784, 0.782556998451382]",0.7922113023002924,66,"[9, 1, 1, 34, 18, 3]",52.12293564480463
6,"[0.622632123608485, 0.7225212131687089, 0.6705786687319241, 0.7314262092468372, 0.6887818952034781, 0.6592405852931946]",0.7367777220317286,89,"[34, 2, 19, 1, 12, 21]",64.34601666211542
6,"[0.31932742716526824, 0.20473486061477042, 0.38294240045717165, 0.33462699485727454, 0.2, 0.38231222946978344]",0.3161085182148986,194,"[33, 67, 1, 25, 67, 1]",74.19317982344856
6,"[0.896984216987472, 0.8870414371980643, 0.6721237583266304, 1, 0.7617857189499969, 0.8731534643596948]",0.799794554405767,64,"[1, 1, 46, 1, 14, 1]",50.89616964084457
6,"[0.2, 0.48604329924847556, 0.2, 0.3003933996950182, 0.2398734300917414, 0.31790012362719305]",0.24947717215990056,226,"[67, 1, 67, 21, 62, 8]",74.24709198802802
6,"[0.8056731874735448, 0.5322927109616729, 0.7089082114149362, 0.7043483042690445, 0.7924372017263965, 0.7314760624745071]",0.6976522379855261,87,"[1, 66, 8, 10, 1, 1]",63.438871119395856
6,"[1, 0.8429871600531013, 1, 0.792243041938358, 0.8369764721871874, 0.9121598382347922]",0.790023324321671,42,"[1, 6, 1, 25, 8, 1]",35.91601198259593
6,"[0.6947580942425231, 0.6856307622357047, 0.6818419470606377, 0.6992007908570939, 0.6775024049541583, 0.6321634796585438]",0.6347996228640601,90,"[10, 13, 14, 8, 15, 30]",64.78661804945106
6,"[0.3360611965152358, 0.2075158575204624, 0.38178108487800577, 0.3507855361062492, 0.3421521068052274, 0.3807857435548906]",0.34258947488826774,182,"[33, 67, 13, 27, 30, 12]",74.16810040975706
6,"[0.8516750740352015, 0.7964609877370895, 0.8837546011785433, 1, 0.8785432653349392, 0.9463001112974103]",0.9714960353679043,38,"[7, 27, 1, 1, 1, 1]",32.90973627792523
6,"[0.3962386393129312, 0.4594667699176742, 0.3967310315956124, 0.2135256522610688, 0.23553555321082478, 0.47509404591898635]",0.31663990130187997,170,"[17, 1, 17, 67, 67, 1]",74.1394653733697
