,0,station,x0
0,0.8499999999999998,0,7.3500000000000005
1,1.2000000000000002,1,6.400000000000002
2,1.0999999999999999,2,16.000000000000007
3,0.8499999999999998,3,11.200000000000001
4,0.7999999999999998,4,6.0
5,0.8999999999999997,5,3.1500000000000017
6,1.0999999999999999,6,19.200000000000006
7,0.8999999999999997,7,6.0
8,0.8999999999999997,8,6.0
9,0.8499999999999998,9,6.0
10,1.25,10,18.000000000000007
11,0.8499999999999998,11,7.500000000000002
12,0.8499999999999998,12,9.750000000000002
13,1.25,13,21.750000000000007
14,1.3500000000000005,14,11.700000000000003
15,1.2000000000000004,15,31.50000000000001
16,1.2000000000000004,16,31.50000000000001
17,0.8999999999999997,17,5.850000000000003
18,1.3500000000000005,18,15.600000000000003
19,0.7999999999999994,19,7.700000000000001
20,1.3500000000000005,20,26.650000000000006
21,1.0499999999999998,21,6.750000000000002
22,0.7999999999999994,22,4.2
23,1.1,23,16.800000000000004
24,1.0999999999999999,24,24.000000000000004
25,1.1,25,15.750000000000005
26,1.0999999999999999,26,12.000000000000004
27,1.2000000000000002,27,24.000000000000007
28,1.3500000000000005,28,13.650000000000002
29,1.2000000000000002,29,16.800000000000004
30,0.7999999999999998,30,12.0
31,1.15,31,15.600000000000003
32,1.2000000000000004,32,31.50000000000001
33,1.1500000000000001,33,13.500000000000004
34,1.3000000000000003,34,8.000000000000004
35,0.95,35,23.200000000000006
36,0.9500000000000002,36,22.500000000000007
37,1.0,37,16.200000000000003
38,1.1,38,11.250000000000004
39,0.8999999999999997,39,9.0
40,1.15,40,16.800000000000004
41,1.15,41,16.800000000000004
42,1.05,42,8.400000000000002
43,1.2000000000000002,43,11.250000000000004
44,1.2,44,16.800000000000004
45,1.2,45,9.600000000000003
46,1.2,46,16.000000000000007
47,1.1,47,13.500000000000004
48,1.1,48,15.750000000000005
49,1.1,49,8.400000000000002
50,1.15,50,15.600000000000003
51,1.3000000000000003,51,12.000000000000004
52,0.8499999999999998,52,5.250000000000001
53,1.2000000000000004,53,22.500000000000007
54,1.05,54,16.800000000000004
55,0.8499999999999998,55,4.500000000000001
56,0.95,56,7.800000000000002
57,1.3000000000000003,57,15.000000000000004
58,1.0999999999999999,58,12.000000000000002
59,0.8499999999999998,59,14.5
60,1.05,60,10.500000000000004
61,0.95,61,20.000000000000007
62,1.15,62,24.000000000000007
63,1.15,63,14.250000000000004
64,1.3000000000000003,64,24.750000000000007
65,0.9499999999999994,65,17.1
66,1.0,66,9.000000000000002
67,1.2000000000000004,67,29.250000000000007
68,1.1,68,22.500000000000007
69,0.8999999999999999,69,9.450000000000001
70,0.8999999999999998,70,9.750000000000002
71,1.1,71,14.700000000000003
72,1.05,72,12.600000000000003
73,1.2500000000000002,73,16.2
74,1.2500000000000002,74,9.9
75,1.2500000000000002,75,8.1
76,1.05,76,24.500000000000007
77,1.1,77,11.250000000000004
78,1.3000000000000003,78,12.000000000000004
79,0.8499999999999996,79,12.0
80,1.15,80,16.000000000000007
81,1.2000000000000004,81,33.75000000000001
82,1.1500000000000001,82,13.500000000000004
83,1.3000000000000003,83,7.200000000000003
84,1.2000000000000004,84,33.75000000000001
85,1.05,85,14.700000000000003
86,0.8499999999999998,86,11.0
87,1.2,87,19.200000000000006
88,1.25,88,11.250000000000004
89,0.8499999999999998,89,7.0
90,0.8999999999999998,90,13.000000000000004
91,0.7999999999999994,91,4.2
92,1.1500000000000001,92,20.400000000000006
93,1.0499999999999998,93,7.500000000000002
94,0.7999999999999994,94,7.000000000000001
95,1.2000000000000002,95,16.800000000000004
96,1.3000000000000003,96,21.000000000000007
97,1.3000000000000003,97,16.800000000000004
98,1.2000000000000002,98,13.500000000000004
99,0.8499999999999998,99,12.0
100,0.8999999999999997,100,10.5
101,1.15,101,13.500000000000004
102,0.95,102,20.000000000000007
103,0.9499999999999994,103,10.8
104,1.1500000000000001,104,26.250000000000007
105,1.0499999999999998,105,11.250000000000004
106,1.0999999999999999,106,15.000000000000002
107,0.8499999999999996,107,11.0
108,0.8499999999999996,108,9.0
109,1.0999999999999999,109,6.000000000000001
110,0.9499999999999994,110,8.1
111,0.6999999999999997,111,8.100000000000001
112,0.6999999999999997,112,8.100000000000001
113,0.6999999999999997,113,8.700000000000001
114,1.1,114,22.500000000000007
115,1.2000000000000002,115,14.400000000000006
116,1.0999999999999999,116,14.400000000000006
117,0.8999999999999997,117,4.5
118,0.8499999999999996,118,9.0
119,1.2,119,12.000000000000004
120,0.9500000000000002,120,15.000000000000004
121,0.8999999999999999,121,5.250000000000001
122,0.8999999999999998,122,9.100000000000001
123,1.15,123,16.250000000000004
124,1.1500000000000001,124,18.000000000000007
125,1.15,125,15.750000000000005
126,0.8499999999999996,126,17.0
127,0.8499999999999996,127,17.0
128,0.8999999999999997,128,1.800000000000001
129,0.8499999999999998,129,6.000000000000002
130,1.15,130,15.600000000000003
131,0.8499999999999998,131,4.800000000000001
132,0.8499999999999998,132,5.250000000000001
133,0.8499999999999998,133,4.800000000000001
134,1.2000000000000002,134,14.400000000000006
135,0.8999999999999997,135,6.0
136,1.15,136,24.000000000000007
137,1.1500000000000001,137,4.500000000000002
138,1.3000000000000003,138,20.250000000000007
139,0.9500000000000002,139,12.750000000000004
140,1.0999999999999999,140,21.60000000000001
141,0.8999999999999999,141,4.2
142,0.8999999999999997,142,6.0
143,0.8999999999999997,143,2.2500000000000013
144,0.9500000000000002,144,4.500000000000002
145,1.2000000000000002,145,28.80000000000001
146,0.8499999999999998,146,5.250000000000001
147,1.2000000000000002,147,16.800000000000004
