,0,station,x0
0,1.291688179514342,0,9.576923600411806
1,1.634947271728148,1,4.845972505183551
2,1.3595342359597844,2,14.027049708988688
3,0.6918531329862758,3,14.314573453534983
4,1.4543575247919622,4,14.999999998620813
5,1.0037462931527976,5,5.867270789616977
6,1.4731417532107094,6,16.252610136261744
7,1.4543575133289732,7,11.999999998620819
8,1.3314494848358152,8,6.805878479864549
9,1.2845725926905673,9,6.543108274794248
10,1.7057689791410455,10,13.196380426247387
11,1.7687464358788581e-15,11,13.610950551736927
12,0.3059920621302701,12,18.53376855418383
13,1.8702370464995557,13,15.63368866738165
14,1.7205549136265248,14,9.827832593922047
15,1.8272476384423118,15,21.550371554110484
16,1.879169033107553,16,21.69372696107029
17,0.5183382599736481,17,12.16673586973121
18,1.7743466635323482,18,13.778768953368235
19,1.4543575194538096,19,21.99999999862082
20,1.841944917766507,20,21.0558787329208
21,1.4483277824379739,21,6.185253167519829
22,1.3068073412389858,22,5.773398760507832
23,1.611636873927066,23,14.56820261773675
24,1.6538079324411898,24,22.822948261638352
25,1.5172129933115623,25,13.175672429383924
26,1.5766522426505678,26,9.96461425675747
27,1.7593907531636712,27,16.05704519492539
28,1.7957351173133906,28,11.932811121711472
29,1.870383710345404,29,11.617147357071198
30,0.8862583702065435,30,11.436450906434755
31,1.454357536095695,31,23.999999998620815
32,1.8386068998763947,32,21.60495642522786
33,1.5315652022832194,33,10.446437333147168
34,1.6758913287347748,34,5.596032925662894
35,1.3500775372326685,35,18.528018011961393
36,1.283037311383518,36,17.483242054680193
37,1.3601159899305308,37,16.058009814330607
38,1.6766142785953448,38,8.804398820238461
39,1.1009970694503985,39,8.869527830469316
40,1.4543575475286978,40,20.999999998620815
41,1.8047410809313063,41,11.167856088474613
42,1.4348861481771231,42,6.581021727774605
43,1.8447326498063237,43,8.258041398187506
44,1.6016415326442968,44,11.709237264939631
45,1.4929808204919641,45,7.59682946189367
46,1.6161237789888205,46,11.435838164434793
47,1.5012637055162263,47,10.494617698277802
48,1.7879496693530441,48,11.688836106056742
49,1.5610384480748276,49,5.988221366616129
50,1.8326038013936812,50,12.711287430633124
51,1.8070561915884176,51,7.946820347924936
52,1.3108328366409139,52,6.158533691305916
53,1.828052047129353,53,15.900995220766935
54,1.3120457308961901,54,12.746349243350533
55,1.2560547655547223,55,9.453731982377818
56,1.3002282889173356,56,8.102961063005704
57,1.6162577917094507,57,11.413489638964158
58,1.3566040005228717,58,10.725901310535834
59,1.4543571278122478,59,28.999999998620932
60,1.5287041410709443,60,9.347221760511314
61,1.3594376258519765,61,14.727943245277014
62,1.7661607161629143,62,16.286605125083213
63,1.875648521964459,63,10.48207871571379
64,1.6277259828394988,64,19.35312928517002
65,0.8561597006133167,65,17.94625777352117
66,1.4881140283119052,66,9.103542521891914
67,1.895144046466481,67,20.160091317245076
68,1.4341545739787525,68,15.99935548577672
69,0.7326731423902827,69,12.512827052997903
70,1.4095480921618517,70,8.852406119099388
71,1.6246195733545643,71,10.74681029568637
72,1.5018506721785068,72,10.462376868613802
73,1.5981457521940778,73,18.95302135116075
74,1.4543571616087472,74,21.999999998620925
75,1.5345657409964353,75,9.478251705150747
76,1.2177155032901446,76,19.06465020212624
77,1.5700348221029121,77,9.146460429452945
78,1.7492214920728195,78,8.077598765074985
79,1.3128739330618469,79,13.227601677862575
80,1.820082859149317,80,10.62758573084359
81,1.8332680543949131,81,22.872638318900506
82,1.4349182542131684,82,11.151978667185263
83,1.8422310301260065,83,5.092812962329609
84,1.8330094096300564,84,22.72828198466246
85,1.6128086238087076,85,13.001879766984409
86,1.4543571585033273,86,21.999999998620925
87,1.8344585056990763,87,12.966372282989244
88,1.6341567633482639,88,8.535238633968095
89,1.199159210778853,89,7.5457526605652365
90,1.450969015986756,90,12.227898036582664
91,1.300555222433468,91,6.4518723925160115
92,1.6617423979646773,92,13.507670835838466
93,1.6162591844668783,93,6.510630960424062
94,1.335882853027284,94,11.07026135927139
95,1.840822328719209,95,11.795439336470226
96,1.9214275359251844,96,15.845345702393507
97,1.8240323582594566,97,12.998774535535256
98,1.8306563687734376,98,9.496373755782027
99,1.0884390047327421,99,12.144892119045744
100,1.2839488183173287,100,10.806824458920673
101,1.734197722130232,101,9.998732882893153
102,1.1695399759214924,102,15.429543478783264
103,1.4540273542750055,103,12.382235106392596
104,1.5100065633008581,104,18.47976654337499
105,1.4306288806173704,105,9.22301823821986
106,1.454357137270023,106,24.999999998620932
107,1.153966859366192,107,11.83274940886621
108,1.2575957003667992,108,9.315043757783375
109,1.4089352064934668,109,5.690393216763565
110,1.3565368300557195,110,10.90588970624852
111,1.2668161867802985,111,12.59270439486209
112,1.45435712772513,112,26.999999998620936
113,1.4543571279747975,113,28.999999998620932
114,1.3774061383167917,114,16.439487014797034
115,1.7808535106241394,115,10.07335971448508
116,1.7936631430070156,116,10.171521343297213
